key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0031_61-70968-0026__T2__SCV3FIX__VOICE-61_CONTENT-1089-1089-134686-0031,61,1089,8,1.0,0.875,0.875,0.5,0.75,0.75,0.375,0.375,-14.61780450176937,-10.33
1089-134686-0032_4507-16021-0049__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0049,1089,4507,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.540222351376165,15.46
1089-134686-0032_4507-16021-0049__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134686-0032,4507,1089,7,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,-34.134560998691505,-26.73
1089-134686-0032_6829-68771-0030__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0030,1089,6829,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.19087612290788,10.82
1089-134686-0032_6829-68771-0030__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0032,6829,1089,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-38.005124985887754,-20.27
1089-134686-0033_1320-122612-0001__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0001,1089,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.431591178373274,13.63
1089-134686-0033_1320-122612-0001__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0033,1320,1089,5,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.6932715999484222,-2.92
1089-134686-0034_5639-40744-0005__T1__SCV3FIX__VOICE-1089_CONTENT-5639-5639-40744-0005,1089,5639,10,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,24.20403258882667,11.81
1089-134686-0034_5639-40744-0005__T2__SCV3FIX__VOICE-5639_CONTENT-1089-1089-134686-0034,5639,1089,10,1.0,0.7,0.9,1.0,0.6,0.6,0.6,0.6,-23.08421862564253,-21.55
1089-134686-0034_8455-210777-0067__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0067,1089,8455,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,37.015162467399115,13.46
1089-134686-0034_8463-294828-0036__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0036,1089,8463,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,35.666474035904116,13.73
1089-134686-0034_8463-294828-0036__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0034,8463,1089,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,38.73504608834929,10.56
1089-134686-0035_2300-131720-0025__T2__SCV3FIX__VOICE-2300_CONTENT-1089-1089-134686-0035,2300,1089,5,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,14.387972701472625,6.04
1089-134686-0035_5683-32866-0010__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134686-0035,5683,1089,5,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.8,-29.43466767467831,-28.11
1089-134686-0036_6930-75918-0008__T1__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0008,1089,6930,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.639440674413045,9.25
1089-134686-0036_6930-75918-0008__T2__SCV3FIX__VOICE-6930_CONTENT-1089-1089-134686-0036,6930,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61628686436136,9.46
1089-134686-0037_2094-142345-0001__T1__SCV3FIX__VOICE-1089_CONTENT-2094-2094-142345-0001,1089,2094,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.568569072717487,6.97
1089-134686-0037_4446-2271-0000__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0000,1089,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66043594019581,8.61
1089-134686-0037_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0037,4446,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.622399447954244,11.93
