key,usef_sisnri,tfc_sisnri,tfc_sisdr,usef_drift_rate,tfc_drift_rate,usef_low_sisnri,usef_good_sisnri,usef_high_drift,usef_any_drift,usef_low_high_drift,usef_good_high_drift,tfc_low_sisnri,tfc_good_sisnri,tfc_high_drift,tfc_any_drift,tfc_low_high_drift,tfc_good_high_drift
4992-41797-0017_8555-284447-0002__T2__SCV3TTSENR__8555-8555-284447-0002__VOICE__4992,16.959939725865766,20.3509317210918,15.788036394376064,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0018_6930-75918-0017__T1__SCV3TTSENR__4992-4992-41797-0018__VOICE__6930,14.844382011642956,17.004692617505594,20.19861274430833,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0018_6930-75918-0017__T2__SCV3TTSENR__6930-6930-75918-0017__VOICE__4992,19.530092014812464,20.19549368716439,16.924739145765276,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0018_6930-81414-0011__T1__SCV3TTSENR__4992-4992-41797-0018__VOICE__6930,12.901217952909352,13.69077191237649,22.76063816719769,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0018_6930-81414-0011__T2__SCV3TTSENR__6930-6930-81414-0011__VOICE__4992,-24.319704751393942,22.858165852859745,13.578574172513044,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
4992-41797-0019_2830-3980-0063__T1__SCV3TTSENR__4992-4992-41797-0019__VOICE__2830,15.052101432726364,19.98517765037084,18.787881678599508,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0019_2830-3980-0063__T2__SCV3TTSENR__2830-2830-3980-0063__VOICE__4992,14.320851378086688,11.90453424598021,13.047409255020357,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0020_237-134500-0026__T1__SCV3TTSENR__4992-4992-41797-0020__VOICE__237,-29.09312467374652,1.9592300550953263,6.849523519595532,1.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False
4992-41797-0020_237-134500-0026__T2__SCV3TTSENR__237-237-134500-0026__VOICE__4992,18.062439477335687,18.27447996102533,14.088482014323631,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0020_4970-29095-0018__T1__SCV3TTSENR__4992-4992-41797-0020__VOICE__4970,3.7760519020611896,18.405184954652583,16.832619365475043,0.0769230769230769,0.0,False,False,False,True,False,False,False,True,False,False,False,False
4992-41797-0020_4970-29095-0018__T2__SCV3TTSENR__4970-4970-29095-0018__VOICE__4992,20.12967252733825,18.55219804297456,20.13530121937536,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0021_5142-33396-0064__T1__SCV3TTSENR__4992-4992-41797-0021__VOICE__5142,9.401165319729555,15.909235310013706,23.76455087631252,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
4992-41797-0021_5142-33396-0064__T2__SCV3TTSENR__5142-5142-33396-0064__VOICE__4992,22.485078344444112,23.7021926096241,15.979157936571362,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0022_1089-134686-0031__T1__SCV3TTSENR__4992-4992-41797-0022__VOICE__1089,19.45026190152732,17.31083528954772,17.78924306085981,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0022_1089-134686-0031__T2__SCV3TTSENR__1089-1089-134686-0031__VOICE__4992,19.52417593503019,18.5380003492746,17.740927501576135,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0022_3729-6852-0000__T1__SCV3TTSENR__4992-4992-41797-0022__VOICE__3729,14.62626818551643,16.635559350924602,19.42392787858379,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41797-0022_3729-6852-0000__T2__SCV3TTSENR__3729-3729-6852-0000__VOICE__4992,17.070038778726914,19.19708149733855,16.395662922392788,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0001_7127-75947-0028__T1__SCV3TTSENR__4992-4992-41806-0001__VOICE__7127,21.737809408015444,20.188905923717336,17.597238928800124,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0001_7127-75947-0028__T2__SCV3TTSENR__7127-7127-75947-0028__VOICE__4992,19.33103059338224,17.713844913175542,20.18088024423233,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0003_5683-32879-0016__T1__SCV3TTSENR__4992-4992-41806-0003__VOICE__5683,16.721850056322282,19.020862441353813,21.308111193409683,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0003_5683-32879-0016__T2__SCV3TTSENR__5683-5683-32879-0016__VOICE__4992,20.007331297349342,21.294866709649497,18.98086365338343,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0003_8555-284447-0020__T1__SCV3TTSENR__4992-4992-41806-0003__VOICE__8555,24.095040842606,22.18203526543529,16.643565755538813,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0003_8555-284447-0020__T2__SCV3TTSENR__8555-8555-284447-0020__VOICE__4992,18.525640167544868,16.33236868351593,21.888804624855062,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_672-122797-0051__T1__SCV3TTSENR__4992-4992-41806-0005__VOICE__672,17.743166546861126,17.362376263293932,14.031625641848631,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_672-122797-0051__T2__SCV3TTSENR__672-672-122797-0051__VOICE__4992,-1.1239281067837288,13.74427622960912,16.894406791503652,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_8455-210777-0004__T1__SCV3TTSENR__4992-4992-41806-0005__VOICE__8455,16.46853501998669,16.215255352630695,17.59685974058444,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_8455-210777-0004__T2__SCV3TTSENR__8455-8455-210777-0004__VOICE__4992,17.618032225942482,17.900181212959737,16.02408490856632,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_8463-294828-0035__T1__SCV3TTSENR__4992-4992-41806-0005__VOICE__8463,20.73526184960351,17.191344982940734,18.191307669581505,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0005_8463-294828-0035__T2__SCV3TTSENR__8463-8463-294828-0035__VOICE__4992,-31.85755770264044,-56.22076381196703,-57.631547582898826,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
4992-41806-0006_7729-102255-0040__T1__SCV3TTSENR__4992-4992-41806-0006__VOICE__7729,18.20180468592599,18.627575617017463,15.113835956863277,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0006_7729-102255-0040__T2__SCV3TTSENR__7729-7729-102255-0040__VOICE__4992,15.674043817838966,15.487278311195247,19.261503665322827,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0007_7176-88083-0013__T1__SCV3TTSENR__4992-4992-41806-0007__VOICE__7176,18.132105441093344,16.42485921691321,17.876990025100874,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0007_7176-88083-0013__T2__SCV3TTSENR__7176-7176-88083-0013__VOICE__4992,19.58631126576539,17.72992685162055,16.415050904550533,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0008_6829-68771-0024__T1__SCV3TTSENR__4992-4992-41806-0008__VOICE__6829,-12.301647845370798,20.83514388515538,16.863087980320188,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
4992-41806-0008_6829-68771-0024__T2__SCV3TTSENR__6829-6829-68771-0024__VOICE__4992,17.499853382487988,17.140889322061433,21.268117879161448,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0008_6930-75918-0015__T1__SCV3TTSENR__4992-4992-41806-0008__VOICE__6930,13.958627365070646,17.07273922399846,20.05712659810465,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0008_6930-75918-0015__T2__SCV3TTSENR__6930-6930-75918-0015__VOICE__4992,17.589590657780192,21.158173552956047,18.153383521561548,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0009_1188-133604-0001__T1__SCV3TTSENR__4992-4992-41806-0009__VOICE__1188,17.56242495048587,16.492686478139728,18.14941110692024,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0009_1188-133604-0001__T2__SCV3TTSENR__1188-1188-133604-0001__VOICE__4992,18.99768860278732,18.619232749774987,16.899884879676062,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0009_3570-5696-0001__T1__SCV3TTSENR__4992-4992-41806-0009__VOICE__3570,15.957578368261498,16.799830979828133,17.838208560809722,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0009_3570-5696-0001__T2__SCV3TTSENR__3570-3570-5696-0001__VOICE__4992,17.28116882651561,17.133033291958434,15.725015912755255,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0011_4077-13751-0010__T1__SCV3TTSENR__4992-4992-41806-0011__VOICE__4077,16.196444304962387,17.19763397409582,21.29989440855424,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0011_4077-13751-0010__T2__SCV3TTSENR__4077-4077-13751-0010__VOICE__4992,20.50920138931586,21.46257560287276,17.16478872617589,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0012_1089-134686-0033__T1__SCV3TTSENR__4992-4992-41806-0012__VOICE__1089,22.510847706061696,18.885576377716617,17.78776585519255,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0012_1089-134686-0033__T2__SCV3TTSENR__1089-1089-134686-0033__VOICE__4992,20.99482738667824,17.438499274746228,18.561411652763844,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0012_4446-2273-0015__T1__SCV3TTSENR__4992-4992-41806-0012__VOICE__4446,20.38906207168256,17.83568952105519,17.772831190955365,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0012_4446-2273-0015__T2__SCV3TTSENR__4446-4446-2273-0015__VOICE__4992,-37.56747623019273,-46.3787226382687,-46.63383864660648,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
4992-41806-0013_4970-29095-0027__T1__SCV3TTSENR__4992-4992-41806-0013__VOICE__4970,18.56375715181589,18.5124549866368,20.89778562053002,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0013_4970-29095-0027__T2__SCV3TTSENR__4970-4970-29095-0027__VOICE__4992,21.52345337477848,21.64600425182997,19.097135821730458,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0013_672-122797-0021__T1__SCV3TTSENR__4992-4992-41806-0013__VOICE__672,13.850618291645432,16.892970519389948,20.7826533955619,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0013_672-122797-0021__T2__SCV3TTSENR__672-672-122797-0021__VOICE__4992,19.40182952263423,20.63472150981763,16.826183548599406,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0014_1580-141083-0004__T1__SCV3TTSENR__4992-4992-41806-0014__VOICE__1580,13.188373005384031,12.737873565700912,18.87708015906881,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0014_1580-141083-0004__T2__SCV3TTSENR__1580-1580-141083-0004__VOICE__4992,20.41457108114336,19.35337462735634,13.04523501211358,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0015_260-123440-0020__T1__SCV3TTSENR__4992-4992-41806-0015__VOICE__260,-9.590990485679376,15.150484199404536,19.922937233267376,0.5,0.0,True,False,True,True,True,False,False,True,False,False,False,False
4992-41806-0015_260-123440-0020__T2__SCV3TTSENR__260-260-123440-0020__VOICE__4992,15.24144061665069,14.164251139722726,9.419227139850948,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0015_2961-961-0004__T1__SCV3TTSENR__4992-4992-41806-0015__VOICE__2961,14.197950457785751,13.878277803369992,19.6057248602456,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0015_2961-961-0004__T2__SCV3TTSENR__2961-2961-961-0004__VOICE__4992,20.10978287176539,19.618897914239664,13.654707820485283,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0016_8230-279154-0023__T1__SCV3TTSENR__4992-4992-41806-0016__VOICE__8230,17.020007819792745,16.469735229090784,23.44207511576215,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0016_8230-279154-0023__T2__SCV3TTSENR__8230-8230-279154-0023__VOICE__4992,23.19346365641237,23.20569086813822,16.142285012294487,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0017_8555-284447-0024__T1__SCV3TTSENR__4992-4992-41806-0017__VOICE__8555,-5.453591579031832,-29.34155984451576,-28.07543425020528,0.375,1.0,True,False,True,True,True,False,True,False,True,True,True,False
4992-41806-0017_8555-284447-0024__T2__SCV3TTSENR__8555-8555-284447-0024__VOICE__4992,19.77995256057464,20.51782073644413,19.20301196792941,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
4992-41806-0017_8555-292519-0003__T1__SCV3TTSENR__4992-4992-41806-0017__VOICE__8555,-35.430236300195055,21.494449665002392,16.58221143864699,0.8,0.0,True,False,True,True,True,False,False,True,False,False,False,False
4992-41806-0017_8555-292519-0003__T2__SCV3TTSENR__8555-8555-292519-0003__VOICE__4992,16.234935596357357,16.08844880092224,21.013130029644422,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0000_1221-135767-0018__T1__SCV3TTSENR__5105-5105-28233-0000__VOICE__1221,19.61641651559341,16.828991349549305,17.096102008034862,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0000_1221-135767-0018__T2__SCV3TTSENR__1221-1221-135767-0018__VOICE__5105,19.654757718502765,16.8779342380498,16.790682937549878,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0001_672-122797-0039__T1__SCV3TTSENR__5105-5105-28233-0001__VOICE__672,7.63986897372196,16.308232824010858,12.759008945100982,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
5105-28233-0001_672-122797-0039__T2__SCV3TTSENR__672-672-122797-0039__VOICE__5105,2.712183837718426,12.48222872525123,16.389787624755424,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
5105-28233-0002_1089-134686-0021__T1__SCV3TTSENR__5105-5105-28233-0002__VOICE__1089,24.255006607951323,18.870163049978032,11.974233597595893,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0002_1089-134686-0021__T2__SCV3TTSENR__1089-1089-134686-0021__VOICE__5105,17.20838538229799,12.374211750497022,19.20623858398384,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0002_121-127105-0022__T1__SCV3TTSENR__5105-5105-28233-0002__VOICE__121,-4.736434835888104,15.542378848881308,17.01130438093786,0.5555555555555556,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28233-0002_121-127105-0022__T2__SCV3TTSENR__121-121-127105-0022__VOICE__5105,19.250101621200688,17.984567743646945,16.41215779341114,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_4077-13754-0013__T1__SCV3TTSENR__5105-5105-28233-0005__VOICE__4077,20.891750276110123,17.127770003220057,12.463371725680098,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_4077-13754-0013__T2__SCV3TTSENR__4077-4077-13754-0013__VOICE__5105,16.91110951943699,12.762494578361416,17.356180246741168,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_4446-2275-0013__T1__SCV3TTSENR__5105-5105-28233-0005__VOICE__4446,16.263525908575282,13.521278765208416,16.895575458774413,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_4446-2275-0013__T2__SCV3TTSENR__4446-4446-2275-0013__VOICE__5105,21.062670865522936,16.904352586173868,13.44471542135719,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_5683-32865-0003__T1__SCV3TTSENR__5105-5105-28233-0005__VOICE__5683,15.620101608573478,14.512367256426485,21.023862186360567,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0005_5683-32865-0003__T2__SCV3TTSENR__5683-5683-32865-0003__VOICE__5105,20.74381614143012,20.88388325905984,14.861656695022983,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0006_7021-85628-0012__T1__SCV3TTSENR__5105-5105-28233-0006__VOICE__7021,17.184813590457015,15.224516669508724,19.050639901574428,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0006_7021-85628-0012__T2__SCV3TTSENR__7021-7021-85628-0012__VOICE__5105,20.970360777929063,19.08778095206337,15.146403164515387,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0008_4446-2275-0023__T1__SCV3TTSENR__5105-5105-28233-0008__VOICE__4446,18.79202986741348,15.676949960340592,19.227238201748136,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28233-0008_4446-2275-0023__T2__SCV3TTSENR__4446-4446-2275-0023__VOICE__5105,21.099817019651223,16.947619221795446,13.383435702121917,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0000_2830-3979-0003__T1__SCV3TTSENR__5105-5105-28240-0000__VOICE__2830,20.92057788759475,17.68512141418748,15.256359634622513,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0000_2830-3979-0003__T2__SCV3TTSENR__2830-2830-3979-0003__VOICE__5105,18.42871531631137,15.110182338468254,17.61212278081488,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0003_1995-1826-0026__T1__SCV3TTSENR__5105-5105-28240-0003__VOICE__1995,24.91295588335622,22.80464425955467,19.48503682387188,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0003_1995-1826-0026__T2__SCV3TTSENR__1995-1995-1826-0026__VOICE__5105,21.43528855160137,19.37449288176268,22.863465354232424,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0003_61-70970-0023__T1__SCV3TTSENR__5105-5105-28240-0003__VOICE__61,15.004777170079992,13.192756782768866,15.30232817514198,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0003_61-70970-0023__T2__SCV3TTSENR__61-61-70970-0023__VOICE__5105,-29.944968811069245,15.149552064066372,12.979575073532947,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0003_672-122797-0019__T1__SCV3TTSENR__5105-5105-28240-0003__VOICE__672,-30.0527185964315,9.514526983123895,10.940252714756683,1.0,0.0,True,False,True,True,True,False,False,False,False,False,False,False
5105-28240-0003_672-122797-0019__T2__SCV3TTSENR__672-672-122797-0019__VOICE__5105,-23.138178454282897,-14.83266309521254,-16.346358666250666,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
5105-28240-0003_8555-292519-0013__T1__SCV3TTSENR__5105-5105-28240-0003__VOICE__8555,19.03651727172866,13.893329528482877,15.118161217181562,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0003_8555-292519-0013__T2__SCV3TTSENR__8555-8555-292519-0013__VOICE__5105,16.274391027251443,19.0296073006978,17.511044652705163,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0004_2961-960-0021__T1__SCV3TTSENR__5105-5105-28240-0004__VOICE__2961,-37.97506255120105,18.85251522895064,18.971752315207915,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0004_2961-960-0021__T2__SCV3TTSENR__2961-2961-960-0021__VOICE__5105,20.76453841310311,18.69688472344325,18.597865245569643,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0004_4992-23283-0014__T1__SCV3TTSENR__5105-5105-28240-0004__VOICE__4992,-18.41941683357852,15.30692146143606,18.33335221941027,0.875,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0004_4992-23283-0014__T2__SCV3TTSENR__4992-4992-23283-0014__VOICE__5105,18.36795987119016,17.99542038187388,15.026222142887542,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0005_6829-68769-0010__T1__SCV3TTSENR__5105-5105-28240-0005__VOICE__6829,20.5449932554694,18.67347264651284,17.55547621053518,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0005_6829-68769-0010__T2__SCV3TTSENR__6829-6829-68769-0010__VOICE__5105,19.306684846228585,17.51659801729669,19.003565291052908,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0005_7127-75946-0011__T1__SCV3TTSENR__5105-5105-28240-0005__VOICE__7127,-24.616437927741305,3.171718362120866,7.486302754280575,0.8,0.0,True,False,True,True,True,False,False,False,False,False,False,False
5105-28240-0005_7127-75946-0011__T2__SCV3TTSENR__7127-7127-75946-0011__VOICE__5105,10.020079393136283,-12.20607481359655,-16.34791469650669,0.0,1.0,False,True,False,False,False,False,True,False,True,True,True,False
5105-28240-0005_8555-284449-0019__T1__SCV3TTSENR__5105-5105-28240-0005__VOICE__8555,25.007334301002608,21.71005314085264,15.624614486432868,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0005_8555-284449-0019__T2__SCV3TTSENR__8555-8555-284449-0019__VOICE__5105,18.8972664677067,15.383757239379882,21.484108594091538,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0006_2830-3979-0006__T1__SCV3TTSENR__5105-5105-28240-0006__VOICE__2830,21.19008550995311,18.374196172897875,14.720433767070531,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0006_2830-3979-0006__T2__SCV3TTSENR__2830-2830-3979-0006__VOICE__5105,17.14978008139366,14.624940077451662,18.65164064646414,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0007_1089-134686-0001__T1__SCV3TTSENR__5105-5105-28240-0007__VOICE__1089,19.82632204389928,16.616762001518087,18.970070418334394,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0007_1089-134686-0001__T2__SCV3TTSENR__1089-1089-134686-0001__VOICE__5105,21.960647591919823,18.889756725587656,16.521550337780045,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0007_61-70970-0035__T1__SCV3TTSENR__5105-5105-28240-0007__VOICE__61,18.83941612449152,16.759724561832655,14.594883375996794,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0007_61-70970-0035__T2__SCV3TTSENR__61-61-70970-0035__VOICE__5105,-24.72564852087104,14.777123493214452,16.760162476345098,0.75,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0009_61-70970-0034__T1__SCV3TTSENR__5105-5105-28240-0009__VOICE__61,17.20086976249128,15.056139540236687,12.318120744573145,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0009_61-70970-0034__T2__SCV3TTSENR__61-61-70970-0034__VOICE__5105,-23.896873555919875,12.405350235692463,14.99116523896422,0.8571428571428571,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0012_3729-6852-0043__T1__SCV3TTSENR__5105-5105-28240-0012__VOICE__3729,18.70008477990837,18.79376290633289,14.387749871428198,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0012_3729-6852-0043__T2__SCV3TTSENR__3729-3729-6852-0043__VOICE__5105,16.575225249149558,14.649562194404435,19.245685927318064,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0014_1284-1180-0026__T1__SCV3TTSENR__5105-5105-28240-0014__VOICE__1284,20.45255043035973,17.796985576242392,15.705814957021571,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0014_1284-1180-0026__T2__SCV3TTSENR__1284-1284-1180-0026__VOICE__5105,17.998019449573942,14.661049042405452,16.80634127700086,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0014_7127-75947-0021__T1__SCV3TTSENR__5105-5105-28240-0014__VOICE__7127,-34.55493435936528,-30.18870584987436,-26.080035217068765,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
5105-28240-0014_7127-75947-0021__T2__SCV3TTSENR__7127-7127-75947-0021__VOICE__5105,21.07763961926381,16.860343265784756,13.086081003910731,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0015_2094-142345-0029__T1__SCV3TTSENR__5105-5105-28240-0015__VOICE__2094,10.123874801857289,8.39242000263095,8.71213224028073,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False
5105-28240-0015_2094-142345-0029__T2__SCV3TTSENR__2094-2094-142345-0029__VOICE__5105,6.470587612662484,5.088667981938459,4.791873192482326,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False
5105-28240-0015_2300-131720-0006__T1__SCV3TTSENR__5105-5105-28240-0015__VOICE__2300,15.456459670782902,14.861475662231676,12.76398730618049,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0015_2300-131720-0006__T2__SCV3TTSENR__2300-2300-131720-0006__VOICE__5105,14.928552693090582,13.397682534918156,15.243486770659942,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0017_6829-68769-0001__T1__SCV3TTSENR__5105-5105-28240-0017__VOICE__6829,20.67600260992173,19.454337691495063,12.000959647107583,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0017_6829-68769-0001__T2__SCV3TTSENR__6829-6829-68769-0001__VOICE__5105,12.957457008581876,12.299209936953726,19.73736598533556,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0017_6930-81414-0015__T1__SCV3TTSENR__5105-5105-28240-0017__VOICE__6930,-31.69697510890387,12.421258030485651,10.522525323251957,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
5105-28240-0017_6930-81414-0015__T2__SCV3TTSENR__6930-6930-81414-0015__VOICE__5105,12.916394868467789,-0.53744512136828,1.3420030787479318,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False
5105-28240-0019_1284-1181-0020__T1__SCV3TTSENR__5105-5105-28240-0019__VOICE__1284,12.223015425010171,16.841212658253202,17.007002717314293,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0019_1284-1181-0020__T2__SCV3TTSENR__1284-1284-1181-0020__VOICE__5105,19.036148089087128,14.154324809370165,14.133249430094368,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0019_1320-122612-0015__T1__SCV3TTSENR__5105-5105-28240-0019__VOICE__1320,22.125761957106235,17.969368699636846,14.094207763725088,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0019_1320-122612-0015__T2__SCV3TTSENR__1320-1320-122612-0015__VOICE__5105,18.4242485060542,15.042285863821595,19.017571885017816,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0019_6829-68771-0015__T1__SCV3TTSENR__5105-5105-28240-0019__VOICE__6829,18.789924841967803,16.38299275197198,17.98755397414834,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
5105-28240-0019_6829-68771-0015__T2__SCV3TTSENR__6829-6829-68771-0015__VOICE__5105,19.77640437917632,17.98589264854229,16.409646970543335,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
