condition,cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
sirm5db,USEF,8463-294828-0033_61-70968-0029__T2__61-61-70968-0029__HSIMV3__8230-8230-279154-0008__SIRm5,61,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8463-294828-0033_61-70968-0029__T2__61-61-70968-0029__HSIMV3__8230-8230-279154-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8463-294828-0033_61-70968-0029__T2__61-61-70968-0029__HSIMV3__8230-8230-279154-0008__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4181-8463-294828-0033_61-70968-0029__T2__61-61-70968-0029__HSIMV3__8230-8230-279154-0008__SIRm5-T61.wav,-5.28625634746496,7.7157828180672485,13.002039165532208
sirm5db,USEF,2961-961-0014_237-126133-0008__T1__2961-2961-961-0014__HSIMV3__3570-3570-5694-0008__SIRm5,2961,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/2961-961-0014_237-126133-0008__T1__2961-2961-961-0014__HSIMV3__3570-3570-5694-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/2961-961-0014_237-126133-0008__T1__2961-2961-961-0014__HSIMV3__3570-3570-5694-0008__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2067-2961-961-0014_237-126133-0008__T1__2961-2961-961-0014__HSIMV3__3570-3570-5694-0008__SIRm5-T2961.wav,-4.950612289927437,11.136801899692863,16.0874141896203
sirm5db,USEF,2961-961-0014_237-126133-0008__T2__237-237-126133-0008__HSIMV3__5683-5683-32865-0015__SIRm5,237,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/2961-961-0014_237-126133-0008__T2__237-237-126133-0008__HSIMV3__5683-5683-32865-0015__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/2961-961-0014_237-126133-0008__T2__237-237-126133-0008__HSIMV3__5683-5683-32865-0015__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4313-2961-961-0014_237-126133-0008__T2__237-237-126133-0008__HSIMV3__5683-5683-32865-0015__SIRm5-T237.wav,-4.565236811059254,8.584809504233393,13.150046315292647
sirm5db,USEF,4446-2275-0028_3570-5696-0009__T1__4446-4446-2275-0028__HSIMV3__1284-1284-1180-0014__SIRm5,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4446-2275-0028_3570-5696-0009__T1__4446-4446-2275-0028__HSIMV3__1284-1284-1180-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4446-2275-0028_3570-5696-0009__T1__4446-4446-2275-0028__HSIMV3__1284-1284-1180-0014__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt5991-4446-2275-0028_3570-5696-0009__T1__4446-4446-2275-0028__HSIMV3__1284-1284-1180-0014__SIRm5-T4446.wav,-4.770809490776903,7.579670994658576,12.35048048543548
sirm5db,USEF,4446-2275-0028_3570-5696-0009__T2__3570-3570-5696-0009__HSIMV3__4507-4507-16021-0053__SIRm5,3570,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4446-2275-0028_3570-5696-0009__T2__3570-3570-5696-0009__HSIMV3__4507-4507-16021-0053__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4446-2275-0028_3570-5696-0009__T2__3570-3570-5696-0009__HSIMV3__4507-4507-16021-0053__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4817-4446-2275-0028_3570-5696-0009__T2__3570-3570-5696-0009__HSIMV3__4507-4507-16021-0053__SIRm5-T3570.wav,-5.090995993237467,8.1290963262432,13.220092319480667
sirm5db,USEF,8555-292519-0003_4446-2271-0010__T1__8555-8555-292519-0003__HSIMV3__4970-4970-29095-0007__SIRm5,8555,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8555-292519-0003_4446-2271-0010__T1__8555-8555-292519-0003__HSIMV3__4970-4970-29095-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8555-292519-0003_4446-2271-0010__T1__8555-8555-292519-0003__HSIMV3__4970-4970-29095-0007__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1163-8555-292519-0003_4446-2271-0010__T1__8555-8555-292519-0003__HSIMV3__4970-4970-29095-0007__SIRm5-T8555.wav,-4.930880657688354,4.90252914951562,9.833409807203974
sirm5db,USEF,8555-292519-0003_4446-2271-0010__T2__4446-4446-2271-0010__HSIMV3__1284-1284-1181-0019__SIRm5,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8555-292519-0003_4446-2271-0010__T2__4446-4446-2271-0010__HSIMV3__1284-1284-1181-0019__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8555-292519-0003_4446-2271-0010__T2__4446-4446-2271-0010__HSIMV3__1284-1284-1181-0019__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1853-8555-292519-0003_4446-2271-0010__T2__4446-4446-2271-0010__HSIMV3__1284-1284-1181-0019__SIRm5-T4446.wav,-4.812116032369429,3.144901740906176,7.957017773275606
sirm5db,USEF,7729-102255-0014_4446-2271-0011__T1__7729-7729-102255-0014__HSIMV3__7176-7176-88083-0020__SIRm5,7729,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/7729-102255-0014_4446-2271-0011__T1__7729-7729-102255-0014__HSIMV3__7176-7176-88083-0020__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/7729-102255-0014_4446-2271-0011__T1__7729-7729-102255-0014__HSIMV3__7176-7176-88083-0020__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1047-7729-102255-0014_4446-2271-0011__T1__7729-7729-102255-0014__HSIMV3__7176-7176-88083-0020__SIRm5-T7729.wav,-5.294688959946326,6.196344136099103,11.49103309604543
sirm5db,USEF,7729-102255-0014_4446-2271-0011__T2__4446-4446-2271-0011__HSIMV3__1284-1284-1181-0000__SIRm5,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/7729-102255-0014_4446-2271-0011__T2__4446-4446-2271-0011__HSIMV3__1284-1284-1181-0000__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/7729-102255-0014_4446-2271-0011__T2__4446-4446-2271-0011__HSIMV3__1284-1284-1181-0000__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2787-7729-102255-0014_4446-2271-0011__T2__4446-4446-2271-0011__HSIMV3__1284-1284-1181-0000__SIRm5-T4446.wav,-5.073606225897313,-0.9073785248564288,4.166227701040884
sirm5db,USEF,8455-210777-0039_1580-141083-0033__T1__8455-8455-210777-0039__HSIMV3__1320-1320-122617-0021__SIRm5,8455,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8455-210777-0039_1580-141083-0033__T1__8455-8455-210777-0039__HSIMV3__1320-1320-122617-0021__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8455-210777-0039_1580-141083-0033__T1__8455-8455-210777-0039__HSIMV3__1320-1320-122617-0021__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4825-8455-210777-0039_1580-141083-0033__T1__8455-8455-210777-0039__HSIMV3__1320-1320-122617-0021__SIRm5-T8455.wav,-5.02920903556268,10.39649803455998,15.425707070122659
sirm5db,USEF,8455-210777-0039_1580-141083-0033__T2__1580-1580-141083-0033__HSIMV3__237-237-134493-0001__SIRm5,1580,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8455-210777-0039_1580-141083-0033__T2__1580-1580-141083-0033__HSIMV3__237-237-134493-0001__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8455-210777-0039_1580-141083-0033__T2__1580-1580-141083-0033__HSIMV3__237-237-134493-0001__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2629-8455-210777-0039_1580-141083-0033__T2__1580-1580-141083-0033__HSIMV3__237-237-134493-0001__SIRm5-T1580.wav,-5.006819267333245,7.833784853985999,12.840604121319243
sirm5db,USEF,237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5,237,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt337-237-134500-0006_908-157963-0000__T1__237-237-134500-0006__HSIMV3__5683-5683-32866-0007__SIRm5-T237.wav,-4.762555543348024,0.8881128056218965,5.650668348969921
sirm5db,USEF,237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5,908,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2831-237-134500-0006_908-157963-0000__T2__908-908-157963-0000__HSIMV3__7176-7176-88083-0021__SIRm5-T908.wav,-4.9089026625181695,7.795360258456024,12.704262920974195
sirm5db,USEF,4446-2273-0033_8230-279154-0028__T1__4446-4446-2273-0033__HSIMV3__1284-1284-1181-0019__SIRm5,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4446-2273-0033_8230-279154-0028__T1__4446-4446-2273-0033__HSIMV3__1284-1284-1181-0019__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4446-2273-0033_8230-279154-0028__T1__4446-4446-2273-0033__HSIMV3__1284-1284-1181-0019__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt3029-4446-2273-0033_8230-279154-0028__T1__4446-4446-2273-0033__HSIMV3__1284-1284-1181-0019__SIRm5-T4446.wav,-4.968033007836128,-13.750039472906543,-8.782006465070415
sirm5db,USEF,4446-2273-0033_8230-279154-0028__T2__8230-8230-279154-0028__HSIMV3__61-61-70970-0004__SIRm5,8230,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4446-2273-0033_8230-279154-0028__T2__8230-8230-279154-0028__HSIMV3__61-61-70970-0004__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4446-2273-0033_8230-279154-0028__T2__8230-8230-279154-0028__HSIMV3__61-61-70970-0004__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt231-4446-2273-0033_8230-279154-0028__T2__8230-8230-279154-0028__HSIMV3__61-61-70970-0004__SIRm5-T8230.wav,-4.856515445423953,7.687646986229456,12.544162431653408
sirm5db,USEF,3575-170457-0029_8463-287645-0004__T1__3575-3575-170457-0029__HSIMV3__237-237-134500-0000__SIRm5,3575,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/3575-170457-0029_8463-287645-0004__T1__3575-3575-170457-0029__HSIMV3__237-237-134500-0000__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/3575-170457-0029_8463-287645-0004__T1__3575-3575-170457-0029__HSIMV3__237-237-134500-0000__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt3305-3575-170457-0029_8463-287645-0004__T1__3575-3575-170457-0029__HSIMV3__237-237-134500-0000__SIRm5-T3575.wav,-4.951370249744372,9.078841917508866,14.030212167253238
sirm5db,USEF,3575-170457-0029_8463-287645-0004__T2__8463-8463-287645-0004__HSIMV3__4992-4992-41797-0022__SIRm5,8463,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/3575-170457-0029_8463-287645-0004__T2__8463-8463-287645-0004__HSIMV3__4992-4992-41797-0022__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/3575-170457-0029_8463-287645-0004__T2__8463-8463-287645-0004__HSIMV3__4992-4992-41797-0022__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt5885-3575-170457-0029_8463-287645-0004__T2__8463-8463-287645-0004__HSIMV3__4992-4992-41797-0022__SIRm5-T8463.wav,-5.1343550073085575,5.536580905767212,10.67093591307577
sirm5db,USEF,8463-294828-0031_6829-68769-0051__T1__8463-8463-294828-0031__HSIMV3__4992-4992-41806-0011__SIRm5,8463,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8463-294828-0031_6829-68769-0051__T1__8463-8463-294828-0031__HSIMV3__4992-4992-41806-0011__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8463-294828-0031_6829-68769-0051__T1__8463-8463-294828-0031__HSIMV3__4992-4992-41806-0011__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt373-8463-294828-0031_6829-68769-0051__T1__8463-8463-294828-0031__HSIMV3__4992-4992-41806-0011__SIRm5-T8463.wav,-4.878586890463525,7.059878079166238,11.938464969629763
sirm5db,USEF,8463-294828-0031_6829-68769-0051__T2__6829-6829-68769-0051__HSIMV3__4970-4970-29093-0015__SIRm5,6829,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/8463-294828-0031_6829-68769-0051__T2__6829-6829-68769-0051__HSIMV3__4970-4970-29093-0015__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/8463-294828-0031_6829-68769-0051__T2__6829-6829-68769-0051__HSIMV3__4970-4970-29093-0015__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt419-8463-294828-0031_6829-68769-0051__T2__6829-6829-68769-0051__HSIMV3__4970-4970-29093-0015__SIRm5-T6829.wav,-4.767773176015869,9.740883010976614,14.508656186992482
sirm5db,USEF,4077-13754-0003_2961-961-0017__T1__4077-4077-13754-0003__HSIMV3__8455-8455-210777-0056__SIRm5,4077,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4077-13754-0003_2961-961-0017__T1__4077-4077-13754-0003__HSIMV3__8455-8455-210777-0056__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4077-13754-0003_2961-961-0017__T1__4077-4077-13754-0003__HSIMV3__8455-8455-210777-0056__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4757-4077-13754-0003_2961-961-0017__T1__4077-4077-13754-0003__HSIMV3__8455-8455-210777-0056__SIRm5-T4077.wav,-5.02917660651274,9.020442215882579,14.049618822395319
sirm5db,USEF,4077-13754-0003_2961-961-0017__T2__2961-2961-961-0017__HSIMV3__3570-3570-5694-0008__SIRm5,2961,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/4077-13754-0003_2961-961-0017__T2__2961-2961-961-0017__HSIMV3__3570-3570-5694-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/4077-13754-0003_2961-961-0017__T2__2961-2961-961-0017__HSIMV3__3570-3570-5694-0008__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4107-4077-13754-0003_2961-961-0017__T2__2961-2961-961-0017__HSIMV3__3570-3570-5694-0008__SIRm5-T2961.wav,-5.045470874178405,10.095568763489428,15.141039637667834
sirm5db,USEF,7176-88083-0008_2830-3980-0048__T1__7176-7176-88083-0008__HSIMV3__61-61-70970-0030__SIRm5,7176,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/7176-88083-0008_2830-3980-0048__T1__7176-7176-88083-0008__HSIMV3__61-61-70970-0030__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/7176-88083-0008_2830-3980-0048__T1__7176-7176-88083-0008__HSIMV3__61-61-70970-0030__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1931-7176-88083-0008_2830-3980-0048__T1__7176-7176-88083-0008__HSIMV3__61-61-70970-0030__SIRm5-T7176.wav,-4.069153764650721,4.060435250473295,8.129589015124015
sirm5db,USEF,7176-88083-0008_2830-3980-0048__T2__2830-2830-3980-0048__HSIMV3__1188-1188-133604-0020__SIRm5,2830,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/7176-88083-0008_2830-3980-0048__T2__2830-2830-3980-0048__HSIMV3__1188-1188-133604-0020__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/7176-88083-0008_2830-3980-0048__T2__2830-2830-3980-0048__HSIMV3__1188-1188-133604-0020__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1507-7176-88083-0008_2830-3980-0048__T2__2830-2830-3980-0048__HSIMV3__1188-1188-133604-0020__SIRm5-T2830.wav,-5.057055468905799,-12.421581329360333,-7.364525860454534
sirm5db,USEF,6829-68771-0014_4446-2273-0027__T1__6829-6829-68771-0014__HSIMV3__4970-4970-29095-0035__SIRm5,6829,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/6829-68771-0014_4446-2273-0027__T1__6829-6829-68771-0014__HSIMV3__4970-4970-29095-0035__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/6829-68771-0014_4446-2273-0027__T1__6829-6829-68771-0014__HSIMV3__4970-4970-29095-0035__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4041-6829-68771-0014_4446-2273-0027__T1__6829-6829-68771-0014__HSIMV3__4970-4970-29095-0035__SIRm5-T6829.wav,-5.093856790699367,10.48628172247205,15.580138513171416
sirm5db,USEF,6829-68771-0014_4446-2273-0027__T2__4446-4446-2273-0027__HSIMV3__1284-1284-1180-0014__SIRm5,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/6829-68771-0014_4446-2273-0027__T2__4446-4446-2273-0027__HSIMV3__1284-1284-1180-0014__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/6829-68771-0014_4446-2273-0027__T2__4446-4446-2273-0027__HSIMV3__1284-1284-1180-0014__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2347-6829-68771-0014_4446-2273-0027__T2__4446-4446-2273-0027__HSIMV3__1284-1284-1180-0014__SIRm5-T4446.wav,-5.08112642715215,10.522030028241305,15.603156455393457
sirm5db,USEF,1089-134691-0025_4970-29095-0012__T1__1089-1089-134691-0025__HSIMV3__8230-8230-279154-0015__SIRm5,1089,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1089-134691-0025_4970-29095-0012__T1__1089-1089-134691-0025__HSIMV3__8230-8230-279154-0015__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1089-134691-0025_4970-29095-0012__T1__1089-1089-134691-0025__HSIMV3__8230-8230-279154-0015__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4901-1089-134691-0025_4970-29095-0012__T1__1089-1089-134691-0025__HSIMV3__8230-8230-279154-0015__SIRm5-T1089.wav,-5.130864469349952,10.21397454801496,15.344839017364912
sirm5db,USEF,1089-134691-0025_4970-29095-0012__T2__4970-4970-29095-0012__HSIMV3__6829-6829-68769-0011__SIRm5,4970,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/1089-134691-0025_4970-29095-0012__T2__4970-4970-29095-0012__HSIMV3__6829-6829-68769-0011__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/1089-134691-0025_4970-29095-0012__T2__4970-4970-29095-0012__HSIMV3__6829-6829-68769-0011__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2093-1089-134691-0025_4970-29095-0012__T2__4970-4970-29095-0012__HSIMV3__6829-6829-68769-0011__SIRm5-T4970.wav,-4.975289029912175,11.580265763255435,16.55555479316761
sirm5db,USEF,2300-131720-0024_7176-92135-0003__T1__2300-2300-131720-0024__HSIMV3__61-61-70968-0047__SIRm5,2300,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/2300-131720-0024_7176-92135-0003__T1__2300-2300-131720-0024__HSIMV3__61-61-70968-0047__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/2300-131720-0024_7176-92135-0003__T1__2300-2300-131720-0024__HSIMV3__61-61-70968-0047__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt1803-2300-131720-0024_7176-92135-0003__T1__2300-2300-131720-0024__HSIMV3__61-61-70968-0047__SIRm5-T2300.wav,-4.823166440726498,5.781869442714504,10.605035883441001
sirm5db,USEF,2300-131720-0024_7176-92135-0003__T2__7176-7176-92135-0003__HSIMV3__61-61-70970-0029__SIRm5,7176,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/2300-131720-0024_7176-92135-0003__T2__7176-7176-92135-0003__HSIMV3__61-61-70970-0029__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/2300-131720-0024_7176-92135-0003__T2__7176-7176-92135-0003__HSIMV3__61-61-70970-0029__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt4707-2300-131720-0024_7176-92135-0003__T2__7176-7176-92135-0003__HSIMV3__61-61-70970-0029__SIRm5-T7176.wav,-4.704976964075931,2.6991360174536076,7.404112981529539
sirm5db,USEF,237-134500-0023_4992-41806-0006__T1__237-237-134500-0023__HSIMV3__5683-5683-32866-0008__SIRm5,237,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0023_4992-41806-0006__T1__237-237-134500-0023__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0023_4992-41806-0006__T1__237-237-134500-0023__HSIMV3__5683-5683-32866-0008__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2733-237-134500-0023_4992-41806-0006__T1__237-237-134500-0023__HSIMV3__5683-5683-32866-0008__SIRm5-T237.wav,-4.859793003388218,7.886720992308365,12.746513995696583
sirm5db,USEF,237-134500-0023_4992-41806-0006__T2__4992-4992-41806-0006__HSIMV3__4446-4446-2271-0016__SIRm5,4992,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/237-134500-0023_4992-41806-0006__T2__4992-4992-41806-0006__HSIMV3__4446-4446-2271-0016__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/237-134500-0023_4992-41806-0006__T2__4992-4992-41806-0006__HSIMV3__4446-4446-2271-0016__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt3131-237-134500-0023_4992-41806-0006__T2__4992-4992-41806-0006__HSIMV3__4446-4446-2271-0016__SIRm5-T4992.wav,-5.131259745498288,-1.3440655507990078,3.78719419469928
sirm5db,USEF,7021-79740-0009_8463-294828-0014__T1__7021-7021-79740-0009__HSIMV3__5105-5105-28240-0002__SIRm5,7021,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/mix_clean/7021-79740-0009_8463-294828-0014__T1__7021-7021-79740-0009__HSIMV3__5105-5105-28240-0002__SIRm5.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm5db/test/s1/7021-79740-0009_8463-294828-0014__T1__7021-7021-79740-0009__HSIMV3__5105-5105-28240-0002__SIRm5.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm5db_part0/audio/Utt2639-7021-79740-0009_8463-294828-0014__T1__7021-7021-79740-0009__HSIMV3__5105-5105-28240-0002__SIRm5-T7021.wav,-4.603337386541115,5.7431493707562,10.346486757297315
