key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i
2094-142345-0032_1995-1836-0001__T2__1995-1995-1836-0001__HSIMV2__2094-2094-142345-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0032_1995-1836-0001__T2__1995-1995-1836-0001__HSIMV2__2094-2094-142345-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0032_1995-1836-0001__T2__1995-1995-1836-0001__HSIMV2__2094-2094-142345-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1837/1995-1837-0025.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0032_1995-1836-0001__T2__1995-1995-1836-0001__HSIMV2__2094-2094-142345-0015__SIR0.wav,8000,48000,0.1708147385963283,20.02654426080362,19.85572952220729
2094-142345-0032_5639-40744-0012__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0009__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0032_5639-40744-0012__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0009__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0032_5639-40744-0012__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0009__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0032_5639-40744-0012__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0009__SIR0.wav,8000,25920,-0.226149741438784,12.68405069263794,12.910200434076724
2094-142345-0032_5639-40744-0012__T2__5639-5639-40744-0012__HSIMV2__1089-1089-134686-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0032_5639-40744-0012__T2__5639-5639-40744-0012__HSIMV2__1089-1089-134686-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0032_5639-40744-0012__T2__5639-5639-40744-0012__HSIMV2__1089-1089-134686-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0034.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0032_5639-40744-0012__T2__5639-5639-40744-0012__HSIMV2__1089-1089-134686-0015__SIR0.wav,8000,46464,-0.0703762387789158,24.447536604992376,24.51791284377129
2094-142345-0032_672-122797-0046__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0023__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0032_672-122797-0046__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0032_672-122797-0046__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0023__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0032_672-122797-0046__T1__2094-2094-142345-0032__HSIMV2__3729-3729-6852-0023__SIR0.wav,8000,25920,-0.2100149169262264,15.253512682700409,15.463527599626634
2094-142345-0032_672-122797-0046__T2__672-672-122797-0046__HSIMV2__1320-1320-122617-0020__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0032_672-122797-0046__T2__672-672-122797-0046__HSIMV2__1320-1320-122617-0020__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0032_672-122797-0046__T2__672-672-122797-0046__HSIMV2__1320-1320-122617-0020__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0032_672-122797-0046__T2__672-672-122797-0046__HSIMV2__1320-1320-122617-0020__SIR0.wav,8000,37696,-0.2164274891655674,-30.143417465499148,-29.92698997633358
2094-142345-0033_4446-2275-0007__T1__2094-2094-142345-0033__HSIMV2__3729-3729-6852-0042__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0033_4446-2275-0007__T1__2094-2094-142345-0033__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0033_4446-2275-0007__T1__2094-2094-142345-0033__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0033_4446-2275-0007__T1__2094-2094-142345-0033__HSIMV2__3729-3729-6852-0042__SIR0.wav,8000,102912,-0.1027916199244087,15.482613903395958,15.585405523320366
2094-142345-0033_4446-2275-0007__T2__4446-4446-2275-0007__HSIMV2__1284-1284-1180-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0033_4446-2275-0007__T2__4446-4446-2275-0007__HSIMV2__1284-1284-1180-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0033_4446-2275-0007__T2__4446-4446-2275-0007__HSIMV2__1284-1284-1180-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4446/2273/4446-2273-0008.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0033_4446-2275-0007__T2__4446-4446-2275-0007__HSIMV2__1284-1284-1180-0015__SIR0.wav,8000,46656,-0.5923914870508428,17.53033363160342,18.122725118654262
2094-142345-0034_4507-16021-0051__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0044__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0034_4507-16021-0051__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0044__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0034_4507-16021-0051__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0044__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0034_4507-16021-0051__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0044__SIR0.wav,8000,55808,-0.0004671481215271,14.907819274159802,14.90828642228133
2094-142345-0034_4507-16021-0051__T2__4507-4507-16021-0051__HSIMV2__3729-3729-6852-0042__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0034_4507-16021-0051__T2__4507-4507-16021-0051__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0034_4507-16021-0051__T2__4507-4507-16021-0051__HSIMV2__3729-3729-6852-0042__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0034_4507-16021-0051__T2__4507-4507-16021-0051__HSIMV2__3729-3729-6852-0042__SIR0.wav,8000,49344,-0.0903993840078808,13.584880622393882,13.675280006401763
2094-142345-0034_672-122797-0015__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0011__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0034_672-122797-0015__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0011__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0034_672-122797-0015__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0011__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0034_672-122797-0015__T1__2094-2094-142345-0034__HSIMV2__3729-3729-6852-0011__SIR0.wav,8000,58944,-0.0725623744912628,12.624821761501206,12.697384135992468
2094-142345-0034_672-122797-0015__T2__672-672-122797-0015__HSIMV2__260-260-123440-0011__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0034_672-122797-0015__T2__672-672-122797-0015__HSIMV2__260-260-123440-0011__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0034_672-122797-0015__T2__672-672-122797-0015__HSIMV2__260-260-123440-0011__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0034_672-122797-0015__T2__672-672-122797-0015__HSIMV2__260-260-123440-0011__SIR0.wav,8000,35584,-1.4017357360471658,14.960409939800323,16.36214567584749
2094-142345-0035_4507-16021-0022__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0040__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_4507-16021-0022__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0040__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_4507-16021-0022__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0040__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_4507-16021-0022__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0040__SIR0.wav,8000,28544,0.06556130410997,14.488868192848528,14.423306888738558
2094-142345-0035_4507-16021-0022__T2__4507-4507-16021-0022__HSIMV2__3729-3729-6852-0037__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_4507-16021-0022__T2__4507-4507-16021-0022__HSIMV2__3729-3729-6852-0037__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_4507-16021-0022__T2__4507-4507-16021-0022__HSIMV2__3729-3729-6852-0037__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_4507-16021-0022__T2__4507-4507-16021-0022__HSIMV2__3729-3729-6852-0037__SIR0.wav,8000,47104,-0.1263967080580484,13.577990407515816,13.704387115573866
2094-142345-0035_4970-29095-0006__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0036__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_4970-29095-0006__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0036__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_4970-29095-0006__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0036__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_4970-29095-0006__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0036__SIR0.wav,8000,28544,-0.0140499648391154,16.700615538866103,16.71466550370522
2094-142345-0035_4970-29095-0006__T2__4970-4970-29095-0006__HSIMV2__8555-8555-292519-0010__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_4970-29095-0006__T2__4970-4970-29095-0006__HSIMV2__8555-8555-292519-0010__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_4970-29095-0006__T2__4970-4970-29095-0006__HSIMV2__8555-8555-292519-0010__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_4970-29095-0006__T2__4970-4970-29095-0006__HSIMV2__8555-8555-292519-0010__SIR0.wav,8000,35712,-0.0244382960119122,22.19427590344933,22.21871419946125
2094-142345-0035_6930-81414-0007__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0016__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_6930-81414-0007__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0016__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_6930-81414-0007__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0016__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_6930-81414-0007__T1__2094-2094-142345-0035__HSIMV2__3729-3729-6852-0016__SIR0.wav,8000,28544,0.1881449773048404,14.308448563129105,14.120303585824264
2094-142345-0035_6930-81414-0007__T2__6930-6930-81414-0007__HSIMV2__260-260-123440-0018__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0035_6930-81414-0007__T2__6930-6930-81414-0007__HSIMV2__260-260-123440-0018__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0035_6930-81414-0007__T2__6930-6930-81414-0007__HSIMV2__260-260-123440-0018__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6930/76324/6930-76324-0027.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0035_6930-81414-0007__T2__6930-6930-81414-0007__HSIMV2__260-260-123440-0018__SIR0.wav,8000,29120,-1.3189586773882869,16.153965179133028,17.472923856521316
2094-142345-0037_5105-28240-0016__T1__2094-2094-142345-0037__HSIMV2__3729-3729-6852-0031__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0037_5105-28240-0016__T1__2094-2094-142345-0037__HSIMV2__3729-3729-6852-0031__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0037_5105-28240-0016__T1__2094-2094-142345-0037__HSIMV2__3729-3729-6852-0031__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0037_5105-28240-0016__T1__2094-2094-142345-0037__HSIMV2__3729-3729-6852-0031__SIR0.wav,8000,35200,-0.2678348875822854,12.95070788791303,13.218542775495315
2094-142345-0037_5105-28240-0016__T2__5105-5105-28240-0016__HSIMV2__1320-1320-122612-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0037_5105-28240-0016__T2__5105-5105-28240-0016__HSIMV2__1320-1320-122612-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0037_5105-28240-0016__T2__5105-5105-28240-0016__HSIMV2__1320-1320-122612-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0037_5105-28240-0016__T2__5105-5105-28240-0016__HSIMV2__1320-1320-122612-0015__SIR0.wav,8000,33344,-0.0088453320783763,-36.09548861092815,-36.08664327884977
2094-142345-0039_3729-6852-0025__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0022__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_3729-6852-0025__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0022__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_3729-6852-0025__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0022__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_3729-6852-0025__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0022__SIR0.wav,8000,50240,0.1595703497516044,14.726053519384612,14.566483169633008
2094-142345-0039_3729-6852-0025__T2__3729-3729-6852-0025__HSIMV2__4507-4507-16021-0040__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_3729-6852-0025__T2__3729-3729-6852-0025__HSIMV2__4507-4507-16021-0040__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_3729-6852-0025__T2__3729-3729-6852-0025__HSIMV2__4507-4507-16021-0040__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/3729/6852/3729-6852-0046.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_3729-6852-0025__T2__3729-3729-6852-0025__HSIMV2__4507-4507-16021-0040__SIR0.wav,8000,24000,0.1402183831058243,18.516426509379027,18.3762081262732
2094-142345-0039_5683-32865-0009__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0025__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_5683-32865-0009__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0025__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_5683-32865-0009__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0025__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_5683-32865-0009__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0025__SIR0.wav,8000,24000,-0.3694707043685885,14.522978099937308,14.892448804305896
2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__HSIMV2__1221-1221-135766-0010__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__HSIMV2__1221-1221-135766-0010__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__HSIMV2__1221-1221-135766-0010__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5683/32879/5683-32879-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_5683-32865-0009__T2__5683-5683-32865-0009__HSIMV2__1221-1221-135766-0010__SIR0.wav,8000,79104,1.13059941449141,-41.31004182626618,-42.44064124075759
2094-142345-0039_6930-75918-0001__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0014__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_6930-75918-0001__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_6930-75918-0001__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0014__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_6930-75918-0001__T1__2094-2094-142345-0039__HSIMV2__3729-3729-6852-0014__SIR0.wav,8000,45632,-0.2051240067731303,15.33417421651053,15.53929822328366
2094-142345-0039_6930-75918-0001__T2__6930-6930-75918-0001__HSIMV2__260-260-123440-0003__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0039_6930-75918-0001__T2__6930-6930-75918-0001__HSIMV2__260-260-123440-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0039_6930-75918-0001__T2__6930-6930-75918-0001__HSIMV2__260-260-123440-0003__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6930/76324/6930-76324-0027.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0039_6930-75918-0001__T2__6930-6930-75918-0001__HSIMV2__260-260-123440-0003__SIR0.wav,8000,28672,-1.2704245708922204,16.805585514584124,18.076010085476344
2094-142345-0043_1580-141084-0040__T1__2094-2094-142345-0043__HSIMV2__3729-3729-6852-0041__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0043_1580-141084-0040__T1__2094-2094-142345-0043__HSIMV2__3729-3729-6852-0041__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0043_1580-141084-0040__T1__2094-2094-142345-0043__HSIMV2__3729-3729-6852-0041__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0043_1580-141084-0040__T1__2094-2094-142345-0043__HSIMV2__3729-3729-6852-0041__SIR0.wav,8000,58752,-0.1701589184732542,12.862303808292888,13.03246272676614
2094-142345-0043_1580-141084-0040__T2__1580-1580-141084-0040__HSIMV2__237-237-126133-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0043_1580-141084-0040__T2__1580-1580-141084-0040__HSIMV2__237-237-126133-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0043_1580-141084-0040__T2__1580-1580-141084-0040__HSIMV2__237-237-126133-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0043_1580-141084-0040__T2__1580-1580-141084-0040__HSIMV2__237-237-126133-0007__SIR0.wav,8000,47872,-0.8610922854809161,21.5492136950429,22.410305980523816
2094-142345-0045_2830-3980-0001__T1__2094-2094-142345-0045__HSIMV2__3729-3729-6852-0037__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/mix_clean/2094-142345-0045_2830-3980-0001__T1__2094-2094-142345-0045__HSIMV2__3729-3729-6852-0037__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v2_sir0db/test/s1/2094-142345-0045_2830-3980-0001__T1__2094-2094-142345-0045__HSIMV2__3729-3729-6852-0037__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v2_20260605/bundles/pretrained_usef_tfgridnet_hsimv2_sir0db/full_infer/est_wavs/2094-142345-0045_2830-3980-0001__T1__2094-2094-142345-0045__HSIMV2__3729-3729-6852-0037__SIR0.wav,8000,24000,-0.8921601915443523,14.124246731117848,15.0164069226622
