key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
1188-133604-0019_8224-274384-0008__T2__NBASIC__8224,8224,1188,normal_basic,13.43,23,0.17391304347826086,0.0,0.0,0.15304877675631293,-0.22607784596397662,32.10756587204848,0,0.0,0.0,-1.0
1188-133604-0020_3729-6852-0044__T1__NBASIC__1188,1188,3729,normal_basic,12.42,12,0.0,0.0,0.0,0.32593267624024613,0.26106812822513237,43.53599506414875,0,0.0,0.0,-1.0
1188-133604-0020_3729-6852-0044__T2__NBASIC__3729,3729,1188,normal_basic,17.04,12,0.0,0.0,0.0,0.34197671480271286,0.2303817363428149,39.83822030886697,0,0.0,0.0,-1.0
1188-133604-0022_1221-135767-0019__T1__NBASIC__1188,1188,1221,normal_basic,13.85,6,0.0,0.0,0.0,0.2743846698819247,0.1661807861470569,52.33186998489933,0,0.0,0.0,-1.0
1188-133604-0022_1221-135767-0019__T2__NBASIC__1221,1221,1188,normal_basic,18.75,6,0.0,0.0,0.0,0.35610710795819966,0.2553171616582238,47.344705239205695,0,0.0,0.0,-1.0
1188-133604-0025_4992-23283-0016__T1__NBASIC__1188,1188,4992,normal_basic,8.89,7,0.0,0.0,0.0,0.17724103469643385,0.06028342126442432,26.431751814909823,0,0.0,0.0,-1.0
1188-133604-0025_4992-23283-0016__T2__NBASIC__4992,4992,1188,normal_basic,9.25,7,0.0,0.0,0.0,0.3006906262189432,0.034435211923447784,30.651345655755826,0,0.0,0.0,-1.0
1188-133604-0029_8455-210777-0003__T1__NBASIC__1188,1188,8455,normal_basic,10.13,6,0.0,0.0,0.0,0.2750898718544779,0.15648789446999323,43.502428249097,0,0.0,0.0,-1.0
1188-133604-0029_8455-210777-0003__T2__NBASIC__8455,8455,1188,normal_basic,16.55,6,0.0,0.0,0.0,0.18762604121988927,0.09963052459241573,45.5972759141467,0,0.0,0.0,-1.0
1188-133604-0033_7127-75947-0027__T1__NBASIC__1188,1188,7127,normal_basic,-19.96,12,1.0,1.0,1.0,-0.2603839222110423,-0.47949930066506474,-31.02892876638091,1,6.0,6.0,0.0
1188-133604-0033_7127-75947-0027__T2__NBASIC__7127,7127,1188,normal_basic,13.01,12,0.0,0.0,0.0,0.31972927830813186,0.17742862811338345,42.211406630896356,0,0.0,0.0,-1.0
1188-133604-0036_2961-960-0007__T1__NBASIC__1188,1188,2961,normal_basic,11.87,14,0.14285714285714285,0.0,0.0,0.20882910793353873,-0.13138077905526502,37.63704720452218,0,0.0,0.0,-1.0
1188-133604-0036_2961-960-0007__T2__NBASIC__2961,2961,1188,normal_basic,10.78,14,0.0,0.0,0.0,0.33845452016023775,0.21092336948072088,38.64103704889578,0,0.0,0.0,-1.0
1188-133604-0038_5142-33396-0043__T1__NBASIC__1188,1188,5142,normal_basic,16.23,6,0.0,0.0,0.0,0.15291013614703927,0.0582464956463703,54.18828772269148,0,0.0,0.0,-1.0
