key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
8455-210777-0018_5142-36377-0015__T2__NBASIC__5142,5142,8455,-1.221321,12.740000,13.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0018_5142-36377-0015__T2__NBASIC__5142.wav
8455-210777-0018_5142-36377-0015__T1__NBASIC__8455,8455,5142,1.186252,13.920000,12.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0018_5142-36377-0015__T1__NBASIC__8455.wav
8455-210777-0019_2094-142345-0059__T2__NBASIC__2094,2094,8455,1.216020,13.650000,12.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0019_2094-142345-0059__T2__NBASIC__2094.wav
8455-210777-0019_2094-142345-0059__T1__NBASIC__8455,8455,2094,-1.194417,13.530000,14.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0019_2094-142345-0059__T1__NBASIC__8455.wav
8455-210777-0020_61-70968-0054__T2__NBASIC__61,61,8455,2.181418,13.170000,10.990000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0020_61-70968-0054__T2__NBASIC__61.wav
8455-210777-0020_61-70968-0054__T1__NBASIC__8455,8455,61,-2.720781,11.070000,13.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0020_61-70968-0054__T1__NBASIC__8455.wav
8455-210777-0022_121-127105-0011__T2__NBASIC__121,121,8455,-4.939652,9.290000,14.220000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0022_121-127105-0011__T2__NBASIC__121.wav
8455-210777-0022_121-127105-0011__T1__NBASIC__8455,8455,121,4.761598,14.590000,9.830000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0022_121-127105-0011__T1__NBASIC__8455.wav
8455-210777-0025_8555-292519-0008__T1__NBASIC__8455,8455,8555,-2.518567,12.530000,15.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0025_8555-292519-0008__T1__NBASIC__8455.wav
8455-210777-0025_8555-292519-0008__T2__NBASIC__8555,8555,8455,3.336624,15.870000,12.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0025_8555-292519-0008__T2__NBASIC__8555.wav
8455-210777-0026_4077-13754-0014__T2__NBASIC__4077,4077,8455,-1.698949,-2.810000,-1.110000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0026_4077-13754-0014__T2__NBASIC__4077.wav
8455-210777-0026_4077-13754-0014__T1__NBASIC__8455,8455,4077,1.936874,4.130000,2.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0026_4077-13754-0014__T1__NBASIC__8455.wav
8455-210777-0027_6930-76324-0021__T2__NBASIC__6930,6930,8455,-5.604862,9.660000,15.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0027_6930-76324-0021__T2__NBASIC__6930.wav
8455-210777-0027_6930-76324-0021__T1__NBASIC__8455,8455,6930,5.535420,14.790000,9.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0027_6930-76324-0021__T1__NBASIC__8455.wav
8455-210777-0028_6930-76324-0024__T2__NBASIC__6930,6930,8455,0.608892,-2.670000,-3.280000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0028_6930-76324-0024__T2__NBASIC__6930.wav
8455-210777-0028_6930-76324-0024__T1__NBASIC__8455,8455,6930,-0.647472,10.260000,10.910000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0028_6930-76324-0024__T1__NBASIC__8455.wav
8455-210777-0029_1089-134686-0020__T2__NBASIC__1089,1089,8455,0.366174,11.410000,11.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0029_1089-134686-0020__T2__NBASIC__1089.wav
8455-210777-0029_1089-134686-0020__T1__NBASIC__8455,8455,1089,-0.460773,11.120000,11.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0029_1089-134686-0020__T1__NBASIC__8455.wav
8455-210777-0033_1284-1180-0008__T2__NBASIC__1284,1284,8455,0.080828,11.590000,11.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0033_1284-1180-0008__T2__NBASIC__1284.wav
8455-210777-0033_1284-1180-0008__T1__NBASIC__8455,8455,1284,-0.120947,10.740000,10.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0033_1284-1180-0008__T1__NBASIC__8455.wav
8455-210777-0034_8555-284449-0004__T1__NBASIC__8455,8455,8555,4.598466,14.670000,10.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0034_8555-284449-0004__T1__NBASIC__8455.wav
8455-210777-0034_8555-284449-0004__T2__NBASIC__8555,8555,8455,-4.503556,9.530000,14.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0034_8555-284449-0004__T2__NBASIC__8555.wav
8455-210777-0039_1580-141083-0033__T2__NBASIC__1580,1580,8455,3.027971,15.130000,12.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0039_1580-141083-0033__T2__NBASIC__1580.wav
8455-210777-0039_1580-141083-0033__T1__NBASIC__8455,8455,1580,-2.947362,11.730000,14.670000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0039_1580-141083-0033__T1__NBASIC__8455.wav
8455-210777-0040_7127-75946-0028__T2__NBASIC__7127,7127,8455,0.749911,-4.050000,-4.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0040_7127-75946-0028__T2__NBASIC__7127.wav
8455-210777-0040_7127-75946-0028__T1__NBASIC__8455,8455,7127,-0.681384,-18.190000,-17.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0040_7127-75946-0028__T1__NBASIC__8455.wav
8455-210777-0041_5683-32879-0019__T2__NBASIC__5683,5683,8455,-4.718629,11.360000,16.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0041_5683-32879-0019__T2__NBASIC__5683.wav
8455-210777-0041_5683-32879-0019__T1__NBASIC__8455,8455,5683,4.669692,16.200000,11.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0041_5683-32879-0019__T1__NBASIC__8455.wav
8455-210777-0042_5639-40744-0037__T2__NBASIC__5639,5639,8455,2.154739,-10.020000,-12.170000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0042_5639-40744-0037__T2__NBASIC__5639.wav
8455-210777-0042_5639-40744-0037__T1__NBASIC__8455,8455,5639,-1.961648,8.680000,10.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0042_5639-40744-0037__T1__NBASIC__8455.wav
8455-210777-0044_4507-16021-0015__T2__NBASIC__4507,4507,8455,-5.826399,7.970000,13.790000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0044_4507-16021-0015__T2__NBASIC__4507.wav
8455-210777-0044_4507-16021-0015__T1__NBASIC__8455,8455,4507,6.026791,12.750000,6.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0044_4507-16021-0015__T1__NBASIC__8455.wav
8455-210777-0046_3575-170457-0020__T2__NBASIC__3575,3575,8455,2.870861,15.140000,12.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0046_3575-170457-0020__T2__NBASIC__3575.wav
8455-210777-0046_3575-170457-0020__T1__NBASIC__8455,8455,3575,-2.773792,12.350000,15.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0046_3575-170457-0020__T1__NBASIC__8455.wav
8455-210777-0050_4992-23283-0015__T2__NBASIC__4992,4992,8455,-5.126655,8.070000,13.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0050_4992-23283-0015__T2__NBASIC__4992.wav
8455-210777-0050_4992-23283-0015__T1__NBASIC__8455,8455,4992,4.833680,13.180000,8.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0050_4992-23283-0015__T1__NBASIC__8455.wav
8455-210777-0052_61-70970-0014__T2__NBASIC__61,61,8455,-3.281142,11.780000,15.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0052_61-70970-0014__T2__NBASIC__61.wav
8455-210777-0052_61-70970-0014__T1__NBASIC__8455,8455,61,3.013503,14.470000,11.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0052_61-70970-0014__T1__NBASIC__8455.wav
8455-210777-0053_1580-141084-0041__T2__NBASIC__1580,1580,8455,-2.990037,10.040000,13.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0053_1580-141084-0041__T2__NBASIC__1580.wav
8455-210777-0053_1580-141084-0041__T1__NBASIC__8455,8455,1580,3.061628,13.330000,10.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0053_1580-141084-0041__T1__NBASIC__8455.wav
8455-210777-0055_4970-29095-0002__T2__NBASIC__4970,4970,8455,-1.133005,10.240000,11.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0055_4970-29095-0002__T2__NBASIC__4970.wav
8455-210777-0055_4970-29095-0002__T1__NBASIC__8455,8455,4970,1.097594,11.420000,10.320000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0055_4970-29095-0002__T1__NBASIC__8455.wav
8455-210777-0056_6829-68771-0008__T2__NBASIC__6829,6829,8455,2.244398,10.750000,8.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0056_6829-68771-0008__T2__NBASIC__6829.wav
8455-210777-0056_6829-68771-0008__T1__NBASIC__8455,8455,6829,-1.907252,8.890000,10.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0056_6829-68771-0008__T1__NBASIC__8455.wav
8455-210777-0057_1284-1181-0015__T2__NBASIC__1284,1284,8455,-4.806148,8.220000,13.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0057_1284-1181-0015__T2__NBASIC__1284.wav
8455-210777-0057_1284-1181-0015__T1__NBASIC__8455,8455,1284,4.522431,3.150000,-1.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0057_1284-1181-0015__T1__NBASIC__8455.wav
8455-210777-0058_7176-88083-0006__T2__NBASIC__7176,7176,8455,0.051375,11.200000,11.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0058_7176-88083-0006__T2__NBASIC__7176.wav
8455-210777-0058_7176-88083-0006__T1__NBASIC__8455,8455,7176,-0.184053,10.900000,11.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0058_7176-88083-0006__T1__NBASIC__8455.wav
8455-210777-0060_908-157963-0009__T1__NBASIC__8455,8455,908,5.174000,12.600000,7.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0060_908-157963-0009__T1__NBASIC__8455.wav
8455-210777-0060_908-157963-0009__T2__NBASIC__908,908,8455,-5.079668,9.430000,14.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0060_908-157963-0009__T2__NBASIC__908.wav
8455-210777-0064_6829-68769-0048__T2__NBASIC__6829,6829,8455,-0.373761,14.060000,14.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0064_6829-68769-0048__T2__NBASIC__6829.wav
8455-210777-0064_6829-68769-0048__T1__NBASIC__8455,8455,6829,0.398734,14.370000,13.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0064_6829-68769-0048__T1__NBASIC__8455.wav
8455-210777-0065_1284-1181-0009__T2__NBASIC__1284,1284,8455,1.876598,10.490000,8.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0065_1284-1181-0009__T2__NBASIC__1284.wav
8455-210777-0065_1284-1181-0009__T1__NBASIC__8455,8455,1284,-1.910680,8.550000,10.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0065_1284-1181-0009__T1__NBASIC__8455.wav
8455-210777-0067_2830-3979-0009__T2__NBASIC__2830,2830,8455,4.793165,13.840000,9.040000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0067_2830-3979-0009__T2__NBASIC__2830.wav
8455-210777-0067_2830-3979-0009__T1__NBASIC__8455,8455,2830,-4.971778,9.210000,14.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8455-210777-0067_2830-3979-0009__T1__NBASIC__8455.wav
8463-287645-0002_260-123440-0015__T2__NBASIC__260,260,8463,0.856424,12.630000,11.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0002_260-123440-0015__T2__NBASIC__260.wav
8463-287645-0002_260-123440-0015__T1__NBASIC__8463,8463,260,-0.585298,-15.910000,-15.320000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0002_260-123440-0015__T1__NBASIC__8463.wav
8463-287645-0003_5105-28233-0010__T2__NBASIC__5105,5105,8463,4.280341,14.910000,10.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0003_5105-28233-0010__T2__NBASIC__5105.wav
8463-287645-0003_5105-28233-0010__T1__NBASIC__8463,8463,5105,-4.024943,10.100000,14.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0003_5105-28233-0010__T1__NBASIC__8463.wav
8463-287645-0008_4507-16021-0001__T2__NBASIC__4507,4507,8463,-2.168582,11.270000,13.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0008_4507-16021-0001__T2__NBASIC__4507.wav
8463-287645-0008_4507-16021-0001__T1__NBASIC__8463,8463,4507,2.406824,16.600000,14.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0008_4507-16021-0001__T1__NBASIC__8463.wav
8463-287645-0009_5683-32866-0001__T2__NBASIC__5683,5683,8463,-3.830291,7.370000,11.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0009_5683-32866-0001__T2__NBASIC__5683.wav
8463-287645-0009_5683-32866-0001__T1__NBASIC__8463,8463,5683,3.506049,1.430000,-2.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0009_5683-32866-0001__T1__NBASIC__8463.wav
8463-287645-0010_3575-170457-0039__T2__NBASIC__3575,3575,8463,-6.413920,10.350000,16.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0010_3575-170457-0039__T2__NBASIC__3575.wav
8463-287645-0010_3575-170457-0039__T1__NBASIC__8463,8463,3575,6.750614,1.680000,-5.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0010_3575-170457-0039__T1__NBASIC__8463.wav
8463-287645-0011_2961-960-0005__T2__NBASIC__2961,2961,8463,0.090004,11.580000,11.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0011_2961-960-0005__T2__NBASIC__2961.wav
8463-287645-0011_2961-960-0005__T1__NBASIC__8463,8463,2961,-0.104912,-15.320000,-15.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0011_2961-960-0005__T1__NBASIC__8463.wav
8463-287645-0012_121-127105-0032__T2__NBASIC__121,121,8463,-6.093805,1.280000,7.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0012_121-127105-0032__T2__NBASIC__121.wav
8463-287645-0012_121-127105-0032__T1__NBASIC__8463,8463,121,6.036622,-9.570000,-15.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0012_121-127105-0032__T1__NBASIC__8463.wav
8463-287645-0013_5142-33396-0037__T2__NBASIC__5142,5142,8463,3.939560,16.580000,12.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0013_5142-33396-0037__T2__NBASIC__5142.wav
8463-287645-0013_5142-33396-0037__T1__NBASIC__8463,8463,5142,-3.724802,-24.070000,-20.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-287645-0013_5142-33396-0037__T1__NBASIC__8463.wav
8463-294825-0003_6930-81414-0013__T2__NBASIC__6930,6930,8463,-0.164044,10.800000,10.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0003_6930-81414-0013__T2__NBASIC__6930.wav
8463-294825-0003_6930-81414-0013__T1__NBASIC__8463,8463,6930,0.031465,10.430000,10.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0003_6930-81414-0013__T1__NBASIC__8463.wav
8463-294825-0004_61-70970-0024__T2__NBASIC__61,61,8463,-0.302514,13.900000,14.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0004_61-70970-0024__T2__NBASIC__61.wav
8463-294825-0004_61-70970-0024__T1__NBASIC__8463,8463,61,0.086138,13.810000,13.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0004_61-70970-0024__T1__NBASIC__8463.wav
8463-294825-0005_1089-134691-0019__T2__NBASIC__1089,1089,8463,4.085426,16.770000,12.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0005_1089-134691-0019__T2__NBASIC__1089.wav
8463-294825-0005_1089-134691-0019__T1__NBASIC__8463,8463,1089,-3.933842,12.180000,16.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0005_1089-134691-0019__T1__NBASIC__8463.wav
8463-294825-0005_1580-141083-0031__T2__NBASIC__1580,1580,8463,-8.051310,3.260000,11.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0005_1580-141083-0031__T2__NBASIC__1580.wav
8463-294825-0005_1580-141083-0031__T1__NBASIC__8463,8463,1580,7.389208,12.140000,4.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0005_1580-141083-0031__T1__NBASIC__8463.wav
8463-294825-0010_61-70968-0034__T2__NBASIC__61,61,8463,1.779393,1.990000,0.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0010_61-70968-0034__T2__NBASIC__61.wav
8463-294825-0010_61-70968-0034__T1__NBASIC__8463,8463,61,-1.863429,11.940000,13.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0010_61-70968-0034__T1__NBASIC__8463.wav
8463-294825-0013_61-70970-0037__T2__NBASIC__61,61,8463,-3.094774,11.680000,14.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0013_61-70970-0037__T2__NBASIC__61.wav
8463-294825-0013_61-70970-0037__T1__NBASIC__8463,8463,61,3.261336,14.490000,11.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0013_61-70970-0037__T1__NBASIC__8463.wav
8463-294825-0016_3575-170457-0032__T2__NBASIC__3575,3575,8463,-7.477448,8.750000,16.220000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0016_3575-170457-0032__T2__NBASIC__3575.wav
8463-294825-0016_3575-170457-0032__T1__NBASIC__8463,8463,3575,8.113273,16.290000,8.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0016_3575-170457-0032__T1__NBASIC__8463.wav
8463-294825-0019_5639-40744-0038__T2__NBASIC__5639,5639,8463,4.368503,15.300000,10.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0019_5639-40744-0038__T2__NBASIC__5639.wav
8463-294825-0019_5639-40744-0038__T1__NBASIC__8463,8463,5639,-4.699223,9.900000,14.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294825-0019_5639-40744-0038__T1__NBASIC__8463.wav
8463-294828-0000_7176-92135-0008__T2__NBASIC__7176,7176,8463,8.562643,19.320000,10.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0000_7176-92135-0008__T2__NBASIC__7176.wav
8463-294828-0000_7176-92135-0008__T1__NBASIC__8463,8463,7176,-8.650572,11.070000,19.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0000_7176-92135-0008__T1__NBASIC__8463.wav
8463-294828-0001_4507-16021-0028__T2__NBASIC__4507,4507,8463,1.532800,12.220000,10.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0001_4507-16021-0028__T2__NBASIC__4507.wav
8463-294828-0001_4507-16021-0028__T1__NBASIC__8463,8463,4507,-1.489731,7.860000,9.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0001_4507-16021-0028__T1__NBASIC__8463.wav
8463-294828-0002_7176-92135-0044__T2__NBASIC__7176,7176,8463,3.647291,15.230000,11.580000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0002_7176-92135-0044__T2__NBASIC__7176.wav
8463-294828-0002_7176-92135-0044__T1__NBASIC__8463,8463,7176,-3.610028,11.460000,15.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0002_7176-92135-0044__T1__NBASIC__8463.wav
8463-294828-0009_3570-5694-0015__T2__NBASIC__3570,3570,8463,-0.975920,13.120000,14.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0009_3570-5694-0015__T2__NBASIC__3570.wav
8463-294828-0009_3570-5694-0015__T1__NBASIC__8463,8463,3570,1.080476,14.240000,13.150000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0009_3570-5694-0015__T1__NBASIC__8463.wav
8463-294828-0012_8555-284447-0009__T1__NBASIC__8463,8463,8555,-4.157677,7.160000,11.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0012_8555-284447-0009__T1__NBASIC__8463.wav
8463-294828-0012_8555-284447-0009__T2__NBASIC__8555,8555,8463,4.631091,13.680000,9.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0012_8555-284447-0009__T2__NBASIC__8555.wav
8463-294828-0013_8224-274381-0004__T2__NBASIC__8224,8224,8463,-2.830163,11.310000,14.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0013_8224-274381-0004__T2__NBASIC__8224.wav
8463-294828-0013_8224-274381-0004__T1__NBASIC__8463,8463,8224,2.946716,14.390000,11.450000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0013_8224-274381-0004__T1__NBASIC__8463.wav
8463-294828-0015_2830-3980-0044__T2__NBASIC__2830,2830,8463,0.735524,14.610000,13.870000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0015_2830-3980-0044__T2__NBASIC__2830.wav
8463-294828-0015_2830-3980-0044__T1__NBASIC__8463,8463,2830,-0.830143,-26.030000,-25.200000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0015_2830-3980-0044__T1__NBASIC__8463.wav
8463-294828-0023_1580-141083-0036__T2__NBASIC__1580,1580,8463,-3.990236,7.130000,11.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0023_1580-141083-0036__T2__NBASIC__1580.wav
8463-294828-0023_1580-141083-0036__T1__NBASIC__8463,8463,1580,4.082661,12.500000,8.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/8463-294828-0023_1580-141083-0036__T1__NBASIC__8463.wav
