key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position,bundle,layer_idx
1320-122617-0003_8230-279154-0039__T1__SCV3FIX__VOICE-1320_CONTENT-8230-8230-279154-0039,1320,8230,,8.16,8,0.0,0.0,0.0,0.10078334536299048,0.036855875708652674,21.868707903913695,0,0.0,0.0,-1.0,HUBERT_BASE,6
4970-29095-0011_6930-75918-0006__T1__SCV3FIX__VOICE-4970_CONTENT-6930-6930-75918-0006,4970,6930,,-11.83,5,0.8,1.0,0.8,-0.0449040415667175,-0.09437000562755349,-12.79019669614864,1,2.0,2.0,0.5,HUBERT_BASE,6
1284-1180-0001_1580-141083-0003__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1180-0001,1580,1284,,9.04,12,0.25,0.16666666666666666,0.16666666666666666,0.04892929554900515,-0.04723244811006899,9.907253370734486,1,1.0,1.0,3.0,HUBERT_BASE,6
3570-5694-0008_7021-79740-0002__T1__SCV3FIX__VOICE-3570_CONTENT-7021-7021-79740-0002,3570,7021,,-27.38,17,0.9411764705882353,1.0,0.9411764705882353,-0.055614542894277384,-0.14392946147002939,-38.517598942740875,1,8.0,8.0,0.5,HUBERT_BASE,6
1995-1837-0020_5142-33396-0032__T1__SCV3FIX__VOICE-1995_CONTENT-5142-5142-33396-0032,1995,5142,,9.23,5,0.2,0.0,0.0,0.048203088677251,-0.005245025655521873,24.3351452321931,0,0.0,0.0,-1.0,HUBERT_BASE,6
5105-28233-0005_5683-32865-0003__T1__SCV3FIX__VOICE-5105_CONTENT-5683-5683-32865-0003,5105,5683,,1.26,6,0.16666666666666666,0.0,0.0,0.12434350575249435,-0.019544124212388936,21.93489831423365,0,0.0,0.0,-1.0,HUBERT_BASE,6
4970-29093-0012_7729-102255-0033__T2__SCV3FIX__VOICE-7729_CONTENT-4970-4970-29093-0012,7729,4970,,12.6,12,0.0,0.0,0.0,0.1030337356826983,0.05869030835072997,41.62363561435417,0,0.0,0.0,-1.0,HUBERT_BASE,6
1284-1181-0002_3570-5694-0002__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5694-0002,1284,3570,,9.5,6,0.16666666666666666,0.0,0.0,0.041054241145788616,-0.03353111555235977,29.07757128205805,0,0.0,0.0,-1.0,HUBERT_BASE,6
61-70970-0039_5105-28233-0001__T2__SCV3FIX__VOICE-5105_CONTENT-61-61-70970-0039,5105,61,,11.16,7,0.0,0.0,0.0,0.10116624978552156,0.05198293820365796,35.502652245671875,0,0.0,0.0,-1.0,HUBERT_BASE,6
4992-41797-0010_7021-79740-0011__T2__SCV3FIX__VOICE-7021_CONTENT-4992-4992-41797-0010,7021,4992,,11.33,12,0.08333333333333333,0.0,0.0,0.05142033889940025,-0.04245877966200118,32.57590005985211,0,0.0,0.0,-1.0,HUBERT_BASE,6
8455-210777-0001_237-126133-0021__T1__SCV3FIX__VOICE-8455_CONTENT-237-237-126133-0021,8455,237,,13.27,7,0.0,0.0,0.0,0.09285428014207639,0.058997090547090014,41.878987054423796,0,0.0,0.0,-1.0,HUBERT_BASE,6
4992-23283-0000_121-127105-0011__T2__SCV3FIX__VOICE-121_CONTENT-4992-4992-23283-0000,121,4992,,-16.0,10,0.9,1.0,0.9,-0.05111664556590771,-0.2068517762775458,-24.419125698730493,1,4.0,4.0,0.0,HUBERT_BASE,6
5683-32879-0018_260-123288-0022__T1__SCV3FIX__VOICE-5683_CONTENT-260-260-123288-0022,5683,260,,-27.9,6,1.0,1.0,1.0,-0.09782264703775538,-0.13439107786081506,-39.61613776048387,1,3.0,3.0,0.0,HUBERT_BASE,6
121-121726-0010_260-123286-0031__T2__SCV3FIX__VOICE-260_CONTENT-121-121-121726-0010,260,121,,14.28,8,0.0,0.0,0.0,0.09869828106648552,0.05148476328882734,44.800275756950114,0,0.0,0.0,-1.0,HUBERT_BASE,6
7127-75947-0019_8463-294825-0003__T2__SCV3FIX__VOICE-8463_CONTENT-7127-7127-75947-0019,8463,7127,,5.41,5,0.0,0.0,0.0,0.12523138813925697,0.039085921249393474,27.912803474769028,0,0.0,0.0,-1.0,HUBERT_BASE,6
3570-5696-0008_4446-2271-0005__T2__SCV3FIX__VOICE-4446_CONTENT-3570-3570-5696-0008,4446,3570,,7.32,5,0.4,0.0,0.0,0.020414211684584172,-0.03852415007790577,13.070170426558537,1,1.0,1.0,0.0,HUBERT_BASE,6
6829-68769-0015_3575-170457-0050__T2__SCV3FIX__VOICE-3575_CONTENT-6829-6829-68769-0015,3575,6829,,-1.08,11,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.0012939813746846364,-0.09062583666534174,-0.9151443169950331,2,1.0,1.0,2.0,HUBERT_BASE,6
7127-75946-0027_6930-76324-0011__T1__SCV3FIX__VOICE-7127_CONTENT-6930-6930-76324-0011,7127,6930,,9.33,17,0.058823529411764705,0.0,0.0,0.06757815208756085,-0.026858150421851912,27.886365877519307,0,0.0,0.0,-1.0,HUBERT_BASE,6
3570-5695-0015_6829-68771-0036__T2__SCV3FIX__VOICE-6829_CONTENT-3570-3570-5695-0015,6829,3570,,-23.62,9,1.0,1.0,1.0,-0.0545160988092077,-0.08527112482582166,-41.18618677456498,1,4.5,4.5,0.0,HUBERT_BASE,6
7176-92135-0041_7127-75947-0037__T2__SCV3FIX__VOICE-7127_CONTENT-7176-7176-92135-0041,7127,7176,,-11.33,8,0.625,1.0,0.625,-0.024047032741125435,-0.10175920184076037,-19.428429304871802,2,1.5,1.25,0.0,HUBERT_BASE,6
61-70970-0040_7729-102255-0019__T1__SCV3FIX__VOICE-61_CONTENT-7729-7729-102255-0019,61,7729,,-16.92,7,1.0,1.0,1.0,-0.05350671797591338,-0.11533034304570566,-22.298142904926866,1,3.5,3.5,0.0,HUBERT_BASE,6
7021-85628-0015_4992-41797-0013__T1__SCV3FIX__VOICE-7021_CONTENT-4992-4992-41797-0013,7021,4992,,11.66,18,0.0,0.0,0.0,0.08759666289045927,0.030433598228211678,46.28833980467445,0,0.0,0.0,-1.0,HUBERT_BASE,6
1320-122617-0034_7127-75947-0007__T1__SCV3FIX__VOICE-1320_CONTENT-7127-7127-75947-0007,1320,7127,,9.67,9,0.1111111111111111,0.0,0.0,0.07966491999360047,-0.06286495798266056,29.812365444670984,0,0.0,0.0,-1.0,HUBERT_BASE,6
6829-68769-0001_7127-75946-0011__T1__SCV3FIX__VOICE-6829_CONTENT-7127-7127-75946-0011,6829,7127,,-30.54,5,1.0,1.0,1.0,-0.04208217669177008,-0.07641488795961049,-32.40638361485654,1,2.5,2.5,0.0,HUBERT_BASE,6
260-123286-0009_1284-1181-0002__T1__SCV3FIX__VOICE-260_CONTENT-1284-1284-1181-0002,260,1284,,7.24,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.025201550746369556,-0.0706010488814871,6.77816563522259,1,1.0,1.0,1.0,HUBERT_BASE,6
121-127105-0013_260-123288-0009__T1__SCV3FIX__VOICE-121_CONTENT-260-260-123288-0009,121,260,,-22.44,5,1.0,1.0,1.0,-0.027917706749542213,-0.038558363143322505,-23.320414249560933,1,2.5,2.5,0.0,HUBERT_BASE,6
237-126133-0007_5683-32865-0004__T2__SCV3FIX__VOICE-5683_CONTENT-237-237-126133-0007,5683,237,,-7.27,13,0.6923076923076923,0.8461538461538461,0.6153846153846154,-0.026499717901002327,-0.1417457433007968,-5.420899250140356,1,4.5,4.5,2.0,HUBERT_BASE,6
61-70968-0000_8555-292519-0000__T1__SCV3FIX__VOICE-61_CONTENT-8555-8555-292519-0000,61,8555,,11.95,8,0.0,0.0,0.0,0.10726227782127892,0.07304423901381607,34.24796639963475,0,0.0,0.0,-1.0,HUBERT_BASE,6
1188-133604-0005_1580-141083-0020__T2__SCV3FIX__VOICE-1580_CONTENT-1188-1188-133604-0005,1580,1188,,-20.17,9,1.0,1.0,1.0,-0.08081687148030056,-0.1361959741084946,-32.11858876608925,1,4.5,4.5,0.0,HUBERT_BASE,6
