key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
5639-40744-0004_7127-75946-0017__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0004_7127-75946-0017__T1__NORMAL__5639.wav,16000,197248,0.0887869436240223,16.985122895236465,16.896335951612443,0.0887869436240223,16.985122895236465,16.896335951612443,
5639-40744-0004_7127-75946-0017__T2__NORMAL__7127,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0004_7127-75946-0017.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7127/75946/7127-75946-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0004_7127-75946-0017__T2__NORMAL__7127.wav,16000,197248,-0.0776380364061617,16.866004879962404,16.943642916368564,-0.0776380364061617,16.866004879962404,16.943642916368564,
5639-40744-0005_260-123288-0024__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0005_260-123288-0024__T1__NORMAL__5639.wav,16000,90240,0.326895261219261,15.820415098219147,15.493519836999887,0.326895261219261,15.820415098219147,15.493519836999887,
5639-40744-0005_260-123288-0024__T2__NORMAL__260,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0005_260-123288-0024.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123286/260-123286-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0005_260-123288-0024__T2__NORMAL__260.wav,16000,90240,-0.3974855244185482,15.452221098646676,15.849706623065224,-0.3974855244185482,15.452221098646676,15.849706623065224,
5639-40744-0006_4446-2275-0041__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0006_4446-2275-0041__T1__NORMAL__5639.wav,16000,76032,1.0755284575931163,18.299466797234555,17.22393833964144,1.0755284575931163,18.299466797234555,17.22393833964144,
5639-40744-0006_4446-2275-0041__T2__NORMAL__4446,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0006_4446-2275-0041.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4446/2271/4446-2271-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0006_4446-2275-0041__T2__NORMAL__4446.wav,16000,76032,-1.06655556236098,-36.52915627388918,-35.4626007115282,-1.06655556236098,-36.52915627388918,-35.4626007115282,
5639-40744-0006_672-122797-0026__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0006_672-122797-0026__T1__NORMAL__5639.wav,16000,128640,-0.0948658151196747,17.18320989681831,17.278075711937984,-0.0948658151196747,17.18320989681831,17.278075711937984,
5639-40744-0006_672-122797-0026__T2__NORMAL__672,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0006_672-122797-0026.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0006_672-122797-0026__T2__NORMAL__672.wav,16000,128640,0.3434364601455248,17.46655544818276,17.123118988037234,0.3434364601455248,17.46655544818276,17.123118988037234,
5639-40744-0007_4970-29095-0023__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0007_4970-29095-0023__T1__NORMAL__5639.wav,16000,62464,-0.6517343815446391,18.02595546741806,18.6776898489627,-0.6517343815446391,18.02595546741806,18.6776898489627,
5639-40744-0007_4970-29095-0023__T2__NORMAL__4970,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0007_4970-29095-0023.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4970/29093/4970-29093-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0007_4970-29095-0023__T2__NORMAL__4970.wav,16000,62464,0.4712681137870316,18.64432672871956,18.17305861493253,0.4712681137870316,18.64432672871956,18.17305861493253,
5639-40744-0010_2961-961-0018__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0010_2961-961-0018__T1__NORMAL__5639.wav,16000,65920,-5.701742226694849,11.015576700724107,16.717318927418958,-5.701742226694849,11.015576700724107,16.717318927418958,
5639-40744-0010_2961-961-0018__T2__NORMAL__2961,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0010_2961-961-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2961/960/2961-960-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0010_2961-961-0018__T2__NORMAL__2961.wav,16000,65920,5.524990948189644,17.186636917362005,11.661645969172362,5.524990948189644,17.186636917362005,11.661645969172362,
5639-40744-0010_61-70968-0050__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0010_61-70968-0050__T1__NORMAL__5639.wav,16000,65920,-2.2227708390597027,14.9211308148242,17.1439016538839,-2.2227708390597027,14.9211308148242,17.1439016538839,
5639-40744-0010_61-70968-0050__T2__NORMAL__61,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0010_61-70968-0050.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/61/70968/61-70968-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0010_61-70968-0050__T2__NORMAL__61.wav,16000,65920,2.314095535992008,17.00080007801359,14.686704542021582,2.314095535992008,17.00080007801359,14.686704542021582,
5639-40744-0012_5683-32879-0021__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0012_5683-32879-0021__T1__NORMAL__5639.wav,16000,65408,6.077381206881871,24.23311492853948,18.15573372165761,6.077381206881871,24.23311492853948,18.15573372165761,
5639-40744-0012_5683-32879-0021__T2__NORMAL__5683,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0012_5683-32879-0021.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5683/32865/5683-32865-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0012_5683-32879-0021__T2__NORMAL__5683.wav,16000,65408,-6.119160580078534,18.340598340888157,24.459758920966685,-6.119160580078534,18.340598340888157,24.459758920966685,
5639-40744-0012_8555-292519-0011__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0012_8555-292519-0011__T1__NORMAL__5639.wav,16000,49280,-0.7284680157345746,21.02927328781279,21.757741303547363,-0.7284680157345746,21.02927328781279,21.757741303547363,
5639-40744-0012_8555-292519-0011__T2__NORMAL__8555,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0012_8555-292519-0011.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8555/284447/8555-284447-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0012_8555-292519-0011__T2__NORMAL__8555.wav,16000,49280,0.7277485388191713,21.618417035208147,20.890668496388976,0.7277485388191713,21.618417035208147,20.890668496388976,
5639-40744-0013_237-134500-0021__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_237-134500-0021__T1__NORMAL__5639.wav,16000,81920,4.758571552634214,21.38138137603489,16.62280982340068,4.758571552634214,21.38138137603489,16.62280982340068,
5639-40744-0013_237-134500-0021__T2__NORMAL__237,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_237-134500-0021.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/126133/237-126133-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_237-134500-0021__T2__NORMAL__237.wav,16000,81920,-4.703159371259178,16.094482158581695,20.797641529840877,-4.703159371259178,16.094482158581695,20.797641529840877,
5639-40744-0013_3570-5695-0014__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_3570-5695-0014__T1__NORMAL__5639.wav,16000,109824,-4.820206577008611,17.965124765861077,22.78533134286969,-4.820206577008611,17.965124765861077,22.78533134286969,
5639-40744-0013_3570-5695-0014__T2__NORMAL__3570,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_3570-5695-0014.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/3570/5694/3570-5694-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_3570-5695-0014__T2__NORMAL__3570.wav,16000,109824,4.766943230200951,22.476914816079155,17.709971585878204,4.766943230200951,22.476914816079155,17.709971585878204,
5639-40744-0013_6829-68769-0039__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_6829-68769-0039__T1__NORMAL__5639.wav,16000,64640,3.505096950953675,19.72291386328504,16.217816912331365,3.505096950953675,19.72291386328504,16.217816912331365,
5639-40744-0013_6829-68769-0039__T2__NORMAL__6829,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0013_6829-68769-0039.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6829/68769/6829-68769-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0013_6829-68769-0039__T2__NORMAL__6829.wav,16000,64640,-3.403811701952245,15.13126040717832,18.535072109130567,-3.403811701952245,15.13126040717832,18.535072109130567,
5639-40744-0014_1995-1837-0018__T1__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0014_1995-1837-0018__T1__NORMAL__5639.wav,16000,123520,-0.1163093890973779,20.56363879414509,20.67994818324247,-0.1163093890973779,20.56363879414509,20.67994818324247,
5639-40744-0014_1995-1837-0018__T2__NORMAL__1995,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/5639-40744-0014_1995-1837-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1826/1995-1826-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/5639-40744-0014_1995-1837-0018__T2__NORMAL__1995.wav,16000,123520,0.2511482486874273,20.87336389921749,20.622215650530062,0.2511482486874273,20.87336389921749,20.622215650530062,
