key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0035_5683-32866-0010__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134686-0035,5683,1089,5,1.0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,-14.113648085621183,-15.53
1089-134686-0036_6930-75918-0008__T1__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0008,1089,6930,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,29.144773970999825,8.87
1089-134686-0036_6930-75918-0008__T2__SCV3FIX__VOICE-6930_CONTENT-1089-1089-134686-0036,6930,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.646828100627026,10.3
1089-134686-0037_2094-142345-0001__T1__SCV3FIX__VOICE-1089_CONTENT-2094-2094-142345-0001,1089,2094,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.10915413910225,6.74
1089-134686-0037_4446-2271-0000__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0000,1089,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.006838999820765,8.99
1089-134686-0037_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0037,4446,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.248746028359637,12.59
1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013,1089,1320,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,25.718210725736967,10.8
1089-134691-0001_1320-122617-0013__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134691-0001,1320,1089,9,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.380235294456492,-5.41
1089-134691-0002_4507-16021-0036__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0036,1089,4507,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,42.65797864647842,12.41
1089-134691-0002_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134691-0002,4507,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.054272638648285,14.88
1089-134691-0002_8455-210777-0005__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0005,1089,8455,10,1.0,0.9,0.8,1.0,0.7,0.7,0.7,0.7,-20.443246809466572,-19.04
1089-134691-0005_908-157963-0011__T1__SCV3FIX__VOICE-1089_CONTENT-908-908-157963-0011,1089,908,9,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,11.31535451659144,7.46
1089-134691-0005_908-157963-0011__T2__SCV3FIX__VOICE-908_CONTENT-1089-1089-134691-0005,908,1089,9,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,-9.070201911180057,-9.9
1089-134691-0006_4446-2275-0012__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0012,1089,4446,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63506423386657,11.06
1089-134691-0006_4446-2275-0012__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,10,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9,-33.64431973973441,-17.85
1089-134691-0006_4446-2275-0026__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0026,1089,4446,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,38.382482072127345,12.58
1089-134691-0006_4446-2275-0026__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,9,1.0,0.7777777777777778,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,-39.47789034305429,-24.73
1089-134691-0012_1320-122612-0015__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0015,1089,1320,11,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.09090909090909091,4.735559844243485,3.21
1089-134691-0013_4992-23283-0007__T1__SCV3FIX__VOICE-1089_CONTENT-4992-4992-23283-0007,1089,4992,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,33.37869202018341,13.55
1089-134691-0014_237-134500-0012__T1__SCV3FIX__VOICE-1089_CONTENT-237-237-134500-0012,1089,237,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,34.78337660919826,15.72
1089-134691-0014_2830-3980-0041__T1__SCV3FIX__VOICE-1089_CONTENT-2830-2830-3980-0041,1089,2830,8,0.625,0.625,0.625,0.625,0.625,0.5,0.625,0.5,-2.625154944765734,-0.96
1089-134691-0014_2830-3980-0041__T2__SCV3FIX__VOICE-2830_CONTENT-1089-1089-134691-0014,2830,1089,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,27.751999407064012,6.01
1089-134691-0014_7127-75947-0023__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75947-0023,1089,7127,8,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,22.90569181608597,8.31
1089-134691-0014_7127-75947-0023__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134691-0014,7127,1089,8,1.0,0.875,1.0,0.625,0.875,0.875,0.625,0.625,-22.423591423068213,-14.18
1089-134691-0015_3575-170457-0015__T2__SCV3FIX__VOICE-3575_CONTENT-1089-1089-134691-0015,3575,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-30.100418174668796,-17.95
1089-134691-0015_5683-32879-0011__T1__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32879-0011,1089,5683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.684362085154106,15.85
1089-134691-0015_5683-32879-0011__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134691-0015,5683,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-46.12839970555758,-25.34
1089-134691-0015_672-122797-0050__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0050,1089,672,4,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.5,-3.790720772996168,-5.99
1089-134691-0015_672-122797-0050__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134691-0015,672,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-39.84401428336315,-22.14
1089-134691-0016_260-123286-0009__T1__SCV3FIX__VOICE-1089_CONTENT-260-260-123286-0009,1089,260,10,0.0,0.4,0.4,0.2,0.1,0.0,0.0,0.0,24.24067428289478,13.95
1089-134691-0016_260-123286-0009__T2__SCV3FIX__VOICE-260_CONTENT-1089-1089-134691-0016,260,1089,10,0.2,0.4,0.2,0.2,0.1,0.1,0.1,0.1,7.894669172125134,-4.24
