key,target_spk,interferer_spk,speaker_similarity,chunks,ecapa_mismatch_rate,sb_mismatch_rate_enroll,sb_mismatch_rate_targetref,mv_mismatch_rate_enroll,mv_mismatch_rate_targetref,ecapa_true_swap_rate,mv_true_swap_rate_enroll,mv_true_swap_rate_targetref,sb_gap_enroll_mean,sb_gap_targetref_mean
1320-122612-0003_7176-88083-0025__T1__1320-1320-122612-0003__SIM__5105-5105-28241-0013,1320,5105,0.49767372012138367,8,0.5,0.75,0.625,0.5,0.5,0.0,0.0,0.0,-0.00013559311628341675,-0.00019683688879013062
1320-122612-0003_7176-88083-0025__T2__7176-7176-88083-0025__SIM__61-61-70968-0028,7176,61,0.5299987196922302,9,0.5555555555555556,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0005572173330518934,1.2218952178955078e-05
237-126133-0003_2830-3980-0028__T1__237-237-126133-0003__SIM__5683-5683-32865-0013,237,5683,0.47831958532333374,11,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0005682977763089267,0.0013866641304709694
237-126133-0003_2830-3980-0028__T2__2830-2830-3980-0028__SIM__1188-1188-133604-0020,2830,1188,0.48153555393218994,6,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003428955872853597,0.0004896422227223715
5105-28240-0003_1995-1826-0026__T1__5105-5105-28240-0003__SIM__1320-1320-122612-0009,5105,1320,0.49767372012138367,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0005303919315338135,0.0015133122603098552
5105-28240-0003_1995-1826-0026__T2__1995-1995-1826-0026__SIM__2094-2094-142345-0032,1995,2094,0.399920254945755,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012822628021240234,0.00276106595993042
4970-29093-0022_6829-68771-0024__T1__4970-4970-29093-0022__SIM__6829-6829-68771-0000,4970,6829,0.40176182985305786,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0,0.0,0.00034137205644087356,0.0003003044561906294
4970-29093-0022_6829-68771-0024__T2__6829-6829-68771-0024__SIM__4970-4970-29093-0009,6829,4970,0.40176182985305786,11,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022694956172596326,0.002162337303161621
672-122797-0002_237-126133-0012__T1__672-672-122797-0002__SIM__260-260-123286-0025,672,260,0.5427588224411011,16,0.4375,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0006592348217964172,0.0008238032460212708
672-122797-0002_237-126133-0012__T2__237-237-126133-0012__SIM__5683-5683-32866-0011,237,5683,0.47831958532333374,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.00014475413731166294,-0.0003891246659415109
7176-92135-0035_7729-102255-0029__T1__7176-7176-92135-0035__SIM__61-61-70970-0010,7176,61,0.5299987196922302,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010027766227722168,0.002462172508239746
7176-92135-0035_7729-102255-0029__T2__7729-7729-102255-0029__SIM__7176-7176-92135-0023,7729,7176,0.3512346148490906,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.00046808611262928355,0.0017673806710676713
7021-79759-0003_260-123286-0022__T1__7021-7021-79759-0003__SIM__5105-5105-28241-0003,7021,5105,0.4939168095588684,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024053454399108887,0.0009907384713490803
7021-79759-0003_260-123286-0022__T2__260-260-123286-0022__SIM__672-672-122797-0029,260,672,0.5427588224411011,5,0.6,0.4,0.8,0.2,0.6,0.0,0.0,0.0,0.00015081167221069335,-0.0010519146919250489
237-134493-0014_3570-5694-0009__T1__237-237-134493-0014__SIM__5683-5683-32879-0011,237,5683,0.47831958532333374,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020512441794077554,0.0028974711894989014
237-134493-0014_3570-5694-0009__T2__3570-3570-5694-0009__SIM__2961-2961-961-0004,3570,2961,0.5091915130615234,21,0.19047619047619047,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,-1.9104707808721633e-05,0.0005292239643278576
5105-28241-0012_5683-32865-0016__T1__5105-5105-28241-0012__SIM__1320-1320-122612-0004,5105,1320,0.49767372012138367,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001003574241291393,0.001588030294938521
5105-28241-0012_5683-32865-0016__T2__5683-5683-32865-0016__SIM__237-237-134500-0002,5683,237,0.47831958532333374,5,0.8,0.6,0.0,0.4,0.0,0.0,0.0,0.0,-7.421970367431641e-05,0.0023737549781799316
1221-135767-0014_2300-131720-0034__T1__1221-1221-135767-0014__SIM__4992-4992-23283-0014,1221,4992,0.4118971824645996,8,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006037130951881409,0.0010100826621055603
1221-135767-0014_2300-131720-0034__T2__2300-2300-131720-0034__SIM__8455-8455-210777-0013,2300,8455,0.32524049282073975,13,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.00030376360966609075,-0.00010980551059429462
8230-279154-0012_260-123288-0024__T1__8230-8230-279154-0012__SIM__61-61-70968-0016,8230,61,0.5174779295921326,6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007746219635009766,0.0012082457542419434
8230-279154-0012_260-123288-0024__T2__260-260-123288-0024__SIM__672-672-122797-0043,260,672,0.5427588224411011,6,0.8333333333333334,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0003845393657684326,0.00115509827931722
1320-122617-0027_1580-141084-0048__T1__1320-1320-122617-0027__SIM__5105-5105-28240-0019,1320,5105,0.49767372012138367,10,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.0,9.80079174041748e-05,0.0006907522678375244
1320-122617-0027_1580-141084-0048__T2__1580-1580-141084-0048__SIM__4446-4446-2273-0028,1580,4446,0.42495131492614746,9,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,-1.9980801476372613e-05,0.00010646051830715603
3570-5694-0008_7021-79740-0002__T1__3570-3570-5694-0008__SIM__2961-2961-961-0010,3570,2961,0.5091915130615234,14,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0003357487065451486,0.0007187596389225551
3570-5694-0008_7021-79740-0002__T2__7021-7021-79740-0002__SIM__5105-5105-28240-0019,7021,5105,0.4939168095588684,11,0.18181818181818182,1.0,1.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,-0.0010609084909612482,-0.001130819320678711
237-126133-0025_1995-1826-0016__T1__237-237-126133-0025__SIM__5683-5683-32865-0010,237,5683,0.47831958532333374,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012107690175374348,0.0029222965240478516
237-126133-0025_1995-1826-0016__T2__1995-1995-1826-0016__SIM__2094-2094-142345-0012,1995,2094,0.399920254945755,10,0.9,0.5,0.2,0.4,0.2,0.0,0.0,0.0,-0.00011672377586364746,0.00041507482528686525
260-123440-0007_1320-122612-0005__T1__260-260-123440-0007__SIM__672-672-122797-0047,260,672,0.5427588224411011,5,0.6,0.8,0.2,0.4,0.2,0.0,0.0,0.0,-0.00025770664215087893,0.0004397273063659668
260-123440-0007_1320-122612-0005__T2__1320-1320-122612-0005__SIM__5105-5105-28233-0005,1320,5105,0.49767372012138367,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001109534502029419,0.0014787375926971435
3575-170457-0053_8230-279154-0021__T1__3575-3575-170457-0053__SIM__5683-5683-32865-0011,3575,5683,0.3456377685070038,11,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0005614594979719682,0.0002747178077697754
3575-170457-0053_8230-279154-0021__T2__8230-8230-279154-0021__SIM__61-61-70970-0012,8230,61,0.5174779295921326,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010370731353759766,0.0010267019271850586
5142-33396-0011_260-123288-0006__T1__5142-5142-33396-0011__SIM__4970-4970-29095-0022,5142,4970,0.3367147445678711,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016214450200398762,0.0021356940269470215
5142-33396-0011_260-123288-0006__T2__260-260-123288-0006__SIM__672-672-122797-0019,260,672,0.5427588224411011,7,0.8571428571428571,0.2857142857142857,1.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0001657520021711077,-0.0018355250358581543
4446-2275-0007_121-121726-0012__T1__4446-4446-2275-0007__SIM__4992-4992-23283-0002,4446,4992,0.4965977966785431,5,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,-0.00012804269790649413,-0.0005512595176696778
4446-2275-0007_121-121726-0012__T2__121-121-121726-0012__SIM__3729-3729-6852-0032,121,3729,0.35364586114883423,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003221750259399414,0.0016815577234540666
672-122797-0003_4446-2275-0010__T1__672-672-122797-0003__SIM__260-260-123286-0024,672,260,0.5427588224411011,5,0.2,0.8,0.6,0.2,0.0,0.0,0.0,0.0,-0.00031359195709228515,2.993345260620117e-05
672-122797-0003_4446-2275-0010__T2__4446-4446-2275-0010__SIM__4992-4992-41806-0011,4446,4992,0.4965977966785431,6,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021141767501831055,0.0006371835867563883
5639-40744-0004_260-123286-0026__T1__5639-5639-40744-0004__SIM__3570-3570-5694-0006,5639,3570,0.3402653634548187,23,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002410906812419062,0.002785330233366593
5639-40744-0004_260-123286-0026__T2__260-260-123286-0026__SIM__672-672-122797-0031,260,672,0.5427588224411011,6,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-0.0003890593846638997,1.481175422668457e-05
3570-5694-0007_5142-36377-0003__T1__3570-3570-5694-0007__SIM__2961-2961-961-0020,3570,2961,0.5091915130615234,11,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.000954758037220348,-7.723136381669478e-05
3570-5694-0007_5142-36377-0003__T2__5142-5142-36377-0003__SIM__4970-4970-29093-0018,5142,4970,0.3367147445678711,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009167989095052084,0.001521786053975423
1284-1181-0018_8555-284447-0008__T1__1284-1284-1181-0018__SIM__4446-4446-2273-0015,1284,4446,0.4268406331539154,5,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,-0.00036628246307373046,0.0022458434104919434
1284-1181-0018_8555-284447-0008__T2__8555-8555-284447-0008__SIM__4970-4970-29095-0014,8555,4970,0.37955009937286377,5,1.0,0.4,0.4,0.4,0.4,1.0,0.4,0.4,0.0002673149108886719,0.000594472885131836
2094-142345-0030_5142-36377-0009__T1__2094-2094-142345-0030__SIM__1995-1995-1826-0019,2094,1995,0.399920254945755,9,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016141732533772786,0.0012219415770636664
2094-142345-0030_5142-36377-0009__T2__5142-5142-36377-0009__SIM__4970-4970-29095-0024,5142,4970,0.3367147445678711,9,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0009237130482991537,0.001706030633714464
260-123286-0003_2094-142345-0048__T1__260-260-123286-0003__SIM__672-672-122797-0043,260,672,0.5427588224411011,6,0.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-0.00042685866355895996,-0.00027114152908325195
260-123286-0003_2094-142345-0048__T2__2094-2094-142345-0048__SIM__1995-1995-1836-0006,2094,1995,0.399920254945755,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012760704213922675,0.0016551884737881746
260-123288-0012_7021-85628-0010__T1__260-260-123288-0012__SIM__672-672-122797-0060,260,672,0.5427588224411011,5,0.8,0.6,0.2,0.4,0.2,0.0,0.0,0.0,-0.0001377701759338379,0.0005454897880554199
260-123288-0012_7021-85628-0010__T2__7021-7021-85628-0010__SIM__5105-5105-28233-0003,7021,5105,0.4939168095588684,15,0.13333333333333333,0.6666666666666666,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,-7.965564727783204e-05,0.00070114533106486
1284-1181-0017_7176-88083-0012__T1__1284-1284-1181-0017__SIM__4446-4446-2273-0007,1284,4446,0.4268406331539154,5,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.00023446083068847656,0.0029068589210510254
1284-1181-0017_7176-88083-0012__T2__7176-7176-88083-0012__SIM__61-61-70968-0027,7176,61,0.5299987196922302,9,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015868743260701497,0.0012590554025438097
1580-141083-0025_4446-2275-0035__T1__1580-1580-141083-0025__SIM__4446-4446-2273-0001,1580,4446,0.42495131492614746,6,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.00035498539606730145,0.0006979902585347494
1580-141083-0025_4446-2275-0035__T2__4446-4446-2275-0035__SIM__4992-4992-23283-0014,4446,4992,0.4965977966785431,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012374094554356166,0.0015199354716709682
1320-122617-0015_672-122797-0051__T1__1320-1320-122617-0015__SIM__5105-5105-28233-0006,1320,5105,0.49767372012138367,9,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0005688601069980197,0.0013571580251057942
1320-122617-0015_672-122797-0051__T2__672-672-122797-0051__SIM__260-260-123286-0005,672,260,0.5427588224411011,8,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.000333152711391449,0.0003395378589630127
2094-142345-0034_4507-16021-0051__T1__2094-2094-142345-0034__SIM__1995-1995-1836-0000,2094,1995,0.399920254945755,14,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021103109632219586,0.0021945152963910785
2094-142345-0034_4507-16021-0051__T2__4507-4507-16021-0051__SIM__3729-3729-6852-0022,4507,3729,0.5184850692749023,11,0.7272727272727273,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,5.272301760586825e-05,-0.0001829916780645197
8463-294828-0023_1580-141083-0036__T1__8463-8463-294828-0023__SIM__4992-4992-41806-0008,8463,4992,0.41076433658599854,8,0.125,0.75,0.125,0.0,0.0,0.0,0.0,0.0,-0.0003406330943107605,0.00031254440546035767
8463-294828-0023_1580-141083-0036__T2__1580-1580-141083-0036__SIM__4446-4446-2273-0005,1580,4446,0.42495131492614746,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043497482935587567,0.0017330646514892578
121-121726-0006_61-70970-0003__T1__121-121-121726-0006__SIM__3729-3729-6852-0032,121,3729,0.35364586114883423,6,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,-0.003964026769002278,-0.002854814132054647
121-121726-0006_61-70970-0003__T2__61-61-70970-0003__SIM__7176-7176-92135-0012,61,7176,0.5299987196922302,6,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.993146578470866e-05,0.0009061296780904134
4507-16021-0009_2300-131720-0029__T1__4507-4507-16021-0009__SIM__3729-3729-6852-0011,4507,3729,0.5184850692749023,13,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0008559181140019343,0.0002947266285236065
4507-16021-0009_2300-131720-0029__T2__2300-2300-131720-0029__SIM__8455-8455-210777-0061,2300,8455,0.32524049282073975,11,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0005614107305353338,8.253075859763406e-05
1089-134686-0002_7729-102255-0037__T1__1089-1089-134686-0002__SIM__8230-8230-279154-0035,1089,8230,0.4516007602214813,12,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003522833188374837,0.001561582088470459
1089-134686-0002_7729-102255-0037__T2__7729-7729-102255-0037__SIM__7176-7176-92135-0014,7729,7176,0.3512346148490906,21,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010453661282857258,0.0013717242649623326
1284-1180-0018_1320-122617-0019__T1__1284-1284-1180-0018__SIM__4446-4446-2271-0024,1284,4446,0.4268406331539154,5,0.2,1.0,0.6,0.2,0.0,0.0,0.0,0.0,-0.0014129281044006348,-0.00028394460678100587
1284-1180-0018_1320-122617-0019__T2__1320-1320-122617-0019__SIM__5105-5105-28241-0018,1320,5105,0.49767372012138367,15,0.06666666666666667,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,6.347497304280599e-05,0.0007190426190694173
5683-32879-0006_3575-170457-0035__T1__5683-5683-32879-0006__SIM__237-237-134493-0005,5683,237,0.47831958532333374,20,0.05,0.95,0.1,0.05,0.0,0.0,0.0,0.0,-0.0005237370729446411,0.0003768593072891235
5683-32879-0006_3575-170457-0035__T2__3575-3575-170457-0035__SIM__5683-5683-32879-0012,3575,5683,0.3456377685070038,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009756428854806083,0.0012298737253461564
61-70970-0029_5142-36377-0000__T1__61-61-70970-0029__SIM__7176-7176-92135-0001,61,7176,0.5299987196922302,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008525933538164411,0.0012396914618355887
61-70970-0029_5142-36377-0000__T2__5142-5142-36377-0000__SIM__4970-4970-29095-0020,5142,4970,0.3367147445678711,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014065742492675782,0.002489781379699707
237-126133-0019_5639-40744-0024__T1__237-237-126133-0019__SIM__5683-5683-32866-0011,237,5683,0.47831958532333374,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007805640880878156,0.0026923418045043945
237-126133-0019_5639-40744-0024__T2__5639-5639-40744-0024__SIM__3570-3570-5695-0004,5639,3570,0.3402653634548187,16,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024428926408290863,0.002453785389661789
1188-133604-0011_4970-29095-0008__T1__1188-1188-133604-0011__SIM__2830-2830-3980-0029,1188,2830,0.48153555393218994,17,0.0,0.5294117647058824,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,-0.0003109399010153378,0.00029493430081535787
1188-133604-0011_4970-29095-0008__T2__4970-4970-29095-0008__SIM__6829-6829-68769-0024,4970,6829,0.40176182985305786,5,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,-0.0006659030914306641,-0.0006897807121276856
2300-131720-0022_8555-284447-0019__T1__2300-2300-131720-0022__SIM__8455-8455-210777-0011,2300,8455,0.32524049282073975,12,0.25,1.0,0.75,0.25,0.25,0.0,0.0,0.0,-0.0008830875158309937,-0.0004715075095494588
2300-131720-0022_8555-284447-0019__T2__8555-8555-284447-0019__SIM__4970-4970-29095-0030,8555,4970,0.37955009937286377,8,0.875,0.375,0.625,0.375,0.625,0.875,0.375,0.625,6.124377250671387e-06,-0.00010917335748672485
1580-141083-0032_672-122797-0065__T1__1580-1580-141083-0032__SIM__4446-4446-2273-0000,1580,4446,0.42495131492614746,7,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,-3.604378019060407e-05,0.001364222594669887
1580-141083-0032_672-122797-0065__T2__672-672-122797-0065__SIM__260-260-123440-0008,672,260,0.5427588224411011,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013959527015686036,0.0022053599357604982
61-70968-0040_3570-5694-0012__T1__61-61-70968-0040__SIM__7176-7176-92135-0006,61,7176,0.5299987196922302,6,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.0003154873847961426,0.0004263619581858317
61-70968-0040_3570-5694-0012__T2__3570-3570-5694-0012__SIM__2961-2961-960-0005,3570,2961,0.5091915130615234,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00037550926208496094,0.0011873602867126464
3575-170457-0027_61-70970-0021__T1__3575-3575-170457-0027__SIM__5683-5683-32879-0023,3575,5683,0.3456377685070038,8,0.25,0.375,0.5,0.125,0.125,0.0,0.0,0.0,0.00028095394372940063,4.824250936508179e-05
3575-170457-0027_61-70970-0021__T2__61-61-70970-0021__SIM__7176-7176-92135-0023,61,7176,0.5299987196922302,9,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0006997585296630859,0.0006207889980740017
6930-76324-0023_2094-142345-0058__T1__6930-6930-76324-0023__SIM__260-260-123288-0010,6930,260,0.45737409591674805,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002574034035205841,0.0034352317452430725
6930-76324-0023_2094-142345-0058__T2__2094-2094-142345-0058__SIM__1995-1995-1826-0012,2094,1995,0.399920254945755,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001893460750579834,0.0026720166206359863
4970-29093-0018_1284-1180-0012__T1__4970-4970-29093-0018__SIM__6829-6829-68771-0000,4970,6829,0.40176182985305786,18,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.00021225214004516602,0.0009719265831841363
4970-29093-0018_1284-1180-0012__T2__1284-1284-1180-0012__SIM__4446-4446-2275-0041,1284,4446,0.4268406331539154,8,0.75,1.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.0012063980102539062,0.0007316470146179199
2961-960-0006_5683-32866-0028__T1__2961-2961-960-0006__SIM__3570-3570-5694-0020,2961,3570,0.5091915130615234,27,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001881191024073848,0.002176434905440719
2961-960-0006_5683-32866-0028__T2__5683-5683-32866-0028__SIM__237-237-134500-0028,5683,237,0.47831958532333374,8,0.375,1.0,0.25,0.375,0.25,0.0,0.0,0.0,-0.0010695680975914001,0.0003047063946723938
6930-76324-0008_5105-28233-0004__T1__6930-6930-76324-0008__SIM__260-260-123288-0017,6930,260,0.45737409591674805,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0008288953039381239,0.000961091783311632
6930-76324-0008_5105-28233-0004__T2__5105-5105-28233-0004__SIM__1320-1320-122617-0015,5105,1320,0.49767372012138367,8,0.375,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.00044489651918411255,0.0016814544796943665
1284-1180-0019_672-122797-0057__T1__1284-1284-1180-0019__SIM__4446-4446-2275-0012,1284,4446,0.4268406331539154,11,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.001105221835049716,0.0017339587211608887
1284-1180-0019_672-122797-0057__T2__672-672-122797-0057__SIM__260-260-123288-0005,672,260,0.5427588224411011,12,0.8333333333333334,0.25,0.3333333333333333,0.16666666666666666,0.25,0.8333333333333334,0.16666666666666666,0.25,0.0004754414161046346,0.00036930541197458905
5142-36377-0006_8463-294828-0010__T1__5142-5142-36377-0006__SIM__4970-4970-29093-0022,5142,4970,0.3367147445678711,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014487281441688538,0.0024193450808525085
5142-36377-0006_8463-294828-0010__T2__8463-8463-294828-0010__SIM__4992-4992-41806-0008,8463,4992,0.41076433658599854,15,0.2,0.6666666666666666,0.4,0.2,0.13333333333333333,0.0,0.0,0.0,-0.0004322210947672526,9.005069732666015e-05
5683-32879-0002_2830-3980-0067__T1__5683-5683-32879-0002__SIM__237-237-134500-0013,5683,237,0.47831958532333374,20,0.25,0.9,0.7,0.25,0.2,0.0,0.0,0.0,-0.000770270824432373,-0.00040722191333770753
5683-32879-0002_2830-3980-0067__T2__2830-2830-3980-0067__SIM__1188-1188-133604-0032,2830,1188,0.48153555393218994,14,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.00023184503827776228,0.0002119711467197963
