key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i,si_sdr_mix,si_sdr_est,si_sdri
3575-170457-0023_4970-29095-0029__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0023,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0023_4970-29095-0029.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0023_4970-29095-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0023_4970-29095-0029__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0023.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0023_4970-29095-0029__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0023.wav,8000,31104,2.739821446419313,14.485201758376222,11.74538031195691,2.738136387986148,14.263676865657324,11.525540477671175
3575-170457-0023_8230-279154-0008__T1__SCV3FIX__VOICE-3575_CONTENT-8230-8230-279154-0008,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0023_8230-279154-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0023_8230-279154-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0023_8230-279154-0008__T1__SCV3FIX__VOICE-3575_CONTENT-8230-8230-279154-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0023_8230-279154-0008__T1__SCV3FIX__VOICE-3575_CONTENT-8230-8230-279154-0008.wav,8000,28928,-4.704602831836695,14.713457524201598,19.418060356038293,-4.7025008545622615,14.629512429769218,19.33201328433148
3575-170457-0023_8230-279154-0008__T2__SCV3FIX__VOICE-8230_CONTENT-3575-3575-170457-0023,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0023_8230-279154-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0023_8230-279154-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0023_8230-279154-0008__T2__SCV3FIX__VOICE-8230_CONTENT-3575-3575-170457-0023.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0023_8230-279154-0008__T2__SCV3FIX__VOICE-8230_CONTENT-3575-3575-170457-0023.wav,8000,28928,4.507080394659765,19.35171420927071,14.844633814610946,4.505012974988172,10.906772930566305,6.401759955578133
3575-170457-0024_61-70968-0041__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70968-0041,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0024_61-70968-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0024_61-70968-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0024_61-70968-0041__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70968-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0024_61-70968-0041__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70968-0041.wav,8000,54592,2.268951342087972,21.635897683157733,19.366946341069763,2.2719252090181437,17.764580089930664,15.492654880912522
3575-170457-0024_61-70968-0041__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0024,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0024_61-70968-0041.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0024_61-70968-0041.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0024_61-70968-0041__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0024.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0024_61-70968-0041__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0024.wav,8000,54592,-2.1917346204009784,10.047952589031588,12.239687209432567,-2.194512781147411,9.910674127254197,12.105186908401608
3575-170457-0025_2830-3980-0045__T1__SCV3FIX__VOICE-3575_CONTENT-2830-2830-3980-0045,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0025_2830-3980-0045.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0025_2830-3980-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0025_2830-3980-0045__T1__SCV3FIX__VOICE-3575_CONTENT-2830-2830-3980-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0025_2830-3980-0045__T1__SCV3FIX__VOICE-3575_CONTENT-2830-2830-3980-0045.wav,8000,28032,-5.605220850374075,8.504549784595657,14.109770634969731,-5.592576094489639,8.503989994083698,14.096566088573336
3575-170457-0025_2830-3980-0045__T2__SCV3FIX__VOICE-2830_CONTENT-3575-3575-170457-0025,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0025_2830-3980-0045.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0025_2830-3980-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0025_2830-3980-0045__T2__SCV3FIX__VOICE-2830_CONTENT-3575-3575-170457-0025.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0025_2830-3980-0045__T2__SCV3FIX__VOICE-2830_CONTENT-3575-3575-170457-0025.wav,8000,28032,6.024928874776458,15.223583154518495,9.19865427974204,6.012386843208562,13.646418335775476,7.634031492566914
3575-170457-0025_4992-23283-0005__T1__SCV3FIX__VOICE-3575_CONTENT-4992-4992-23283-0005,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0025_4992-23283-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0025_4992-23283-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0025_4992-23283-0005__T1__SCV3FIX__VOICE-3575_CONTENT-4992-4992-23283-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0025_4992-23283-0005__T1__SCV3FIX__VOICE-3575_CONTENT-4992-4992-23283-0005.wav,8000,73600,-1.7842230644952604,3.09938622350239,4.8836092879976505,-1.7844536558066308,2.8792293087231187,4.66368296452975
3575-170457-0025_4992-23283-0005__T2__SCV3FIX__VOICE-4992_CONTENT-3575-3575-170457-0025,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0025_4992-23283-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0025_4992-23283-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0025_4992-23283-0005__T2__SCV3FIX__VOICE-4992_CONTENT-3575-3575-170457-0025.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0025_4992-23283-0005__T2__SCV3FIX__VOICE-4992_CONTENT-3575-3575-170457-0025.wav,8000,73600,1.9022133661091,18.11171378933194,16.209500423222842,1.902443607187142,16.358872722323202,14.45642911513606
3575-170457-0026_1995-1826-0018__T1__SCV3FIX__VOICE-3575_CONTENT-1995-1995-1826-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0026_1995-1826-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0026_1995-1826-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0026_1995-1826-0018__T1__SCV3FIX__VOICE-3575_CONTENT-1995-1995-1826-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0026_1995-1826-0018__T1__SCV3FIX__VOICE-3575_CONTENT-1995-1995-1826-0018.wav,8000,40064,1.2321438096668895,2.4043005743812222,1.1721567647143325,1.2397402961938795,2.1481237220255176,0.9083834258316381
3575-170457-0027_1580-141083-0007__T1__SCV3FIX__VOICE-3575_CONTENT-1580-1580-141083-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0027_1580-141083-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0027_1580-141083-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0027_1580-141083-0007__T1__SCV3FIX__VOICE-3575_CONTENT-1580-1580-141083-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0027_1580-141083-0007__T1__SCV3FIX__VOICE-3575_CONTENT-1580-1580-141083-0007.wav,8000,36480,0.541600954568929,21.106541659891256,20.56494070532233,0.5415996204260649,20.345855424422513,19.804255803996448
3575-170457-0027_1580-141083-0007__T2__SCV3FIX__VOICE-1580_CONTENT-3575-3575-170457-0027,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0027_1580-141083-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0027_1580-141083-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0027_1580-141083-0007__T2__SCV3FIX__VOICE-1580_CONTENT-3575-3575-170457-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0027_1580-141083-0007__T2__SCV3FIX__VOICE-1580_CONTENT-3575-3575-170457-0027.wav,8000,36480,-0.6134691098931129,20.67157197566283,21.285041085555942,-0.6134694499385781,16.497260271415456,17.110729721354033
3575-170457-0027_61-70970-0021__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70970-0021,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0027_61-70970-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0027_61-70970-0021.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0027_61-70970-0021__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70970-0021.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0027_61-70970-0021__T1__SCV3FIX__VOICE-3575_CONTENT-61-61-70970-0021.wav,8000,36608,1.242042759274762,19.370883796007107,18.128841036732343,1.2378586210777855,17.3497682622329,16.111909641155115
3575-170457-0027_61-70970-0021__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0027,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0027_61-70970-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0027_61-70970-0021.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0027_61-70970-0021__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0027.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0027_61-70970-0021__T2__SCV3FIX__VOICE-61_CONTENT-3575-3575-170457-0027.wav,8000,36608,-1.4004189588894027,17.97835934644183,19.378778305331235,-1.3961087165297805,17.436201297740347,18.832310014270128
3575-170457-0028_7127-75947-0010__T1__SCV3FIX__VOICE-3575_CONTENT-7127-7127-75947-0010,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0028_7127-75947-0010.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0028_7127-75947-0010.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0028_7127-75947-0010__T1__SCV3FIX__VOICE-3575_CONTENT-7127-7127-75947-0010.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0028_7127-75947-0010__T1__SCV3FIX__VOICE-3575_CONTENT-7127-7127-75947-0010.wav,8000,44224,-7.579308092493654,16.749732014588666,24.32904010708232,-7.58054728542112,16.74971490801403,24.33026219343515
3575-170457-0028_7127-75947-0010__T2__SCV3FIX__VOICE-7127_CONTENT-3575-3575-170457-0028,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0028_7127-75947-0010.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0028_7127-75947-0010.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0028_7127-75947-0010__T2__SCV3FIX__VOICE-7127_CONTENT-3575-3575-170457-0028.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0028_7127-75947-0010__T2__SCV3FIX__VOICE-7127_CONTENT-3575-3575-170457-0028.wav,8000,44224,7.74492745259447,24.78643045745358,17.04150300485911,7.746216546727176,18.113514508575953,10.367297961848777
3575-170457-0029_8463-287645-0004__T1__SCV3FIX__VOICE-3575_CONTENT-8463-8463-287645-0004,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0029_8463-287645-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0029_8463-287645-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0029_8463-287645-0004__T1__SCV3FIX__VOICE-3575_CONTENT-8463-8463-287645-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0029_8463-287645-0004__T1__SCV3FIX__VOICE-3575_CONTENT-8463-8463-287645-0004.wav,8000,48384,-2.86591884646733,18.57930150872909,21.44522035519642,-2.8659135553022193,17.843759361271758,20.70967291657398
3575-170457-0029_8463-287645-0004__T2__SCV3FIX__VOICE-8463_CONTENT-3575-3575-170457-0029,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0029_8463-287645-0004.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0029_8463-287645-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0029_8463-287645-0004__T2__SCV3FIX__VOICE-8463_CONTENT-3575-3575-170457-0029.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0029_8463-287645-0004__T2__SCV3FIX__VOICE-8463_CONTENT-3575-3575-170457-0029.wav,8000,48384,2.771907346773742,21.9096812183172,19.13777387154345,2.771902627134513,19.88486891489682,17.11296628776231
3575-170457-0030_237-134493-0015__T1__SCV3FIX__VOICE-3575_CONTENT-237-237-134493-0015,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0030_237-134493-0015.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0030_237-134493-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0030_237-134493-0015__T1__SCV3FIX__VOICE-3575_CONTENT-237-237-134493-0015.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0030_237-134493-0015__T1__SCV3FIX__VOICE-3575_CONTENT-237-237-134493-0015.wav,8000,52352,-0.922003213381802,22.70710261461741,23.62910582799921,-0.9182749967554098,21.21209333991977,22.130368336675183
3575-170457-0030_672-122797-0036__T1__SCV3FIX__VOICE-3575_CONTENT-672-672-122797-0036,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0030_672-122797-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0030_672-122797-0036.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0030_672-122797-0036__T1__SCV3FIX__VOICE-3575_CONTENT-672-672-122797-0036.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0030_672-122797-0036__T1__SCV3FIX__VOICE-3575_CONTENT-672-672-122797-0036.wav,8000,42880,4.915510063590919,19.28364456749868,14.368134503907758,4.916680691931962,18.484143909128502,13.56746321719654
3575-170457-0030_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-3575-3575-170457-0030,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0030_672-122797-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0030_672-122797-0036.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0030_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-3575-3575-170457-0030.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0030_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-3575-3575-170457-0030.wav,8000,42880,-4.990374107475631,14.697262292216758,19.687636399692387,-4.991399273946602,14.697263509615748,19.68866278356235
3575-170457-0031_4446-2271-0000__T1__SCV3FIX__VOICE-3575_CONTENT-4446-4446-2271-0000,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4446-2271-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0031_4446-2271-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4446-2271-0000__T1__SCV3FIX__VOICE-3575_CONTENT-4446-4446-2271-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4446-2271-0000__T1__SCV3FIX__VOICE-3575_CONTENT-4446-4446-2271-0000.wav,8000,27904,0.7962820817371213,18.345453333952747,17.549171252215626,0.7962869108217463,15.977896517567771,15.181609606746026
3575-170457-0031_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4446-2271-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0031_4446-2271-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-3575-3575-170457-0031.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-3575-3575-170457-0031.wav,8000,27904,-1.086789003782776,17.29047753354639,18.377266537329167,-1.0867923773766872,17.136194962874395,18.22298734025108
3575-170457-0031_4970-29093-0018__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29093-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4970-29093-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0031_4970-29093-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4970-29093-0018__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29093-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4970-29093-0018__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29093-0018.wav,8000,32000,-0.4328907794558368,22.33516999696242,22.768060776418256,-0.4328907816110505,20.046540932126746,20.479431713737796
3575-170457-0031_4970-29093-0018__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4970-29093-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0031_4970-29093-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4970-29093-0018__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4970-29093-0018__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031.wav,8000,32000,0.4874232161319458,23.01166617126189,22.524242955129942,0.48742321397827887,13.49060479723981,13.003181583261531
3575-170457-0031_4970-29095-0012__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29095-0012,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4970-29095-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0031_4970-29095-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4970-29095-0012__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29095-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4970-29095-0012__T1__SCV3FIX__VOICE-3575_CONTENT-4970-4970-29095-0012.wav,8000,32000,2.788901960225956,25.26820809088875,22.479306130662792,2.788901957036054,21.426657621374115,18.637755664338062
3575-170457-0031_4970-29095-0012__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_4970-29095-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/3575-170457-0031_4970-29095-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_4970-29095-0012__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_4970-29095-0012__T2__SCV3FIX__VOICE-4970_CONTENT-3575-3575-170457-0031.wav,8000,32000,-2.7686150299123624,22.80021493594577,25.568829965858136,-2.7686150331077246,22.78548693667186,25.554101969779584
3575-170457-0031_7729-102255-0045__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0045,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/3575-170457-0031_7729-102255-0045.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/3575-170457-0031_7729-102255-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/3575-170457-0031_7729-102255-0045__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0045.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/3575-170457-0031_7729-102255-0045__T1__SCV3FIX__VOICE-3575_CONTENT-7729-7729-102255-0045.wav,8000,32000,3.8908728622380577,20.20753263347285,16.316659771234793,3.890872860144742,15.218684301817449,11.327811441672708
