key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
5683-32866-0027_5639-40744-0000__T1__NBASIC__5683,5683,5639,normal_basic,10.4,8,0.0,0.0,0.0,0.20096316287720287,0.08223820058367493,38.99203531317242,0,0.0,0.0,-1.0
5683-32879-0000_3729-6852-0002__T2__NBASIC__3729,3729,5683,normal_basic,12.34,16,0.0,0.0,0.0,0.2017985295209968,0.06267565737040026,22.434346567828644,0,0.0,0.0,-1.0
5683-32879-0000_3729-6852-0002__T1__NBASIC__5683,5683,3729,normal_basic,6.84,16,0.0,0.0,0.0,0.27192450218275976,0.07959920008724575,36.33345435117763,0,0.0,0.0,-1.0
5683-32879-0002_2830-3980-0067__T2__NBASIC__2830,2830,5683,normal_basic,14.93,15,0.06666666666666667,0.0,0.0,0.2705066197898404,-0.05225277153966723,40.9077839215463,0,0.0,0.0,-1.0
5683-32879-0002_2830-3980-0067__T1__NBASIC__5683,5683,2830,normal_basic,11.45,15,0.0,0.0,0.0,0.2937267703636792,0.1315918538478077,36.96481840286334,0,0.0,0.0,-1.0
5683-32879-0003_5142-33396-0035__T2__NBASIC__5142,5142,5683,normal_basic,5.33,6,0.8333333333333334,0.5,0.3333333333333333,-0.11617638428077688,-0.28469104702261605,-2.7419008547933643,1,2.5,2.5,0.5
5683-32879-0003_5142-33396-0035__T1__NBASIC__5683,5683,5142,normal_basic,-1.99,6,0.0,0.0,0.0,0.2783456874847339,0.0007273554656469505,44.49854518301504,0,0.0,0.0,-1.0
5683-32879-0004_3575-170457-0010__T2__NBASIC__3575,3575,5683,normal_basic,14.5,8,0.0,0.0,0.0,0.19215784877599767,0.052764693935496654,33.323472844126314,0,0.0,0.0,-1.0
5683-32879-0004_3575-170457-0010__T1__NBASIC__5683,5683,3575,normal_basic,5.88,8,0.25,0.0,0.0,0.15722203766312537,-0.08546440304289782,22.64454052214877,1,1.0,1.0,0.5
5683-32879-0005_1995-1826-0000__T2__NBASIC__1995,1995,5683,normal_basic,14.74,11,0.09090909090909091,0.0,0.0,0.24224470189096836,-0.2008508276908073,46.811982983910504,0,0.0,0.0,-1.0
5683-32879-0005_1995-1826-0000__T1__NBASIC__5683,5683,1995,normal_basic,18.19,11,0.0,0.0,0.0,0.3240551467436439,0.21503812926312138,47.23433311407877,0,0.0,0.0,-1.0
5683-32879-0006_3575-170457-0035__T2__NBASIC__3575,3575,5683,normal_basic,6.8,17,0.0,0.0,0.0,0.2488198803055558,0.030416029234976327,35.78977700015088,0,0.0,0.0,-1.0
5683-32879-0006_3575-170457-0035__T1__NBASIC__5683,5683,3575,normal_basic,12.06,17,0.058823529411764705,0.0,0.0,0.21518261468241073,-0.045444040411198316,29.013276710432052,0,0.0,0.0,-1.0
5683-32879-0007_5142-33396-0019__T2__NBASIC__5142,5142,5683,normal_basic,8.84,8,0.0,0.0,0.0,0.1842119654491725,0.012687825520456775,20.897587321871892,0,0.0,0.0,-1.0
