chunks_1s,chunks_2s,ecapa_mismatch_rate_1s,ecapa_mismatch_rate_2s,interferer_spk,key,local_sisdr_gap_mean_1s,local_sisdr_gap_mean_2s,mv_mismatch_rate_1s,mv_mismatch_rate_2s,mv_true_swap_rate_1s,mv_true_swap_rate_2s,target_spk,utterance_si_sdr_gap,utterance_si_sdr_interferer,utterance_si_sdr_target,verifier_instability_rate_1s,verifier_instability_rate_2s
7,3,0.14285714285714285,0.0,237,3570-5694-0021_237-134500-0014,18.63774209459771,17.6704369685654,0.14285714285714285,0.0,0.0,0.0,3570,14.723010057164934,-9.998741270475758,4.7242687866891755,0.2857142857142857,0.3333333333333333
7,3,0.0,0.0,3570,3570-5694-0021_237-134500-0014,41.751348133878324,35.358258691853266,0.0,0.0,0.0,0.0,237,33.13274009659582,-20.830020869083356,12.302719227512462,0.0,0.0
9,4,0.1111111111111111,0.0,6829,5683-32866-0009_6829-68769-0020,40.55463685649782,42.900184018393425,0.0,0.0,0.0,0.0,5683,41.803891581096615,-28.887715254862147,12.916176326234467,0.3333333333333333,0.25
9,4,0.0,0.0,5683,5683-32866-0009_6829-68769-0020,40.67919702306272,41.57695734157217,0.0,0.0,0.0,0.0,6829,40.5730841855118,-28.0154070348499,12.557677150661902,0.0,0.0
5,2,0.0,0.0,2961,5142-33396-0009_2961-961-0021,27.125578810856222,27.607437688866217,0.0,0.0,0.0,0.0,5142,28.221513844205873,-17.69605089316856,10.525462951037312,0.0,0.0
5,2,0.0,0.0,5142,5142-33396-0009_2961-961-0021,32.407690335366496,32.9173239028152,0.0,0.0,0.0,0.0,2961,35.291000899221174,-23.926598591474544,11.364402307746628,0.2,0.0
8,3,0.0,0.0,1221,5105-28233-0000_1221-135767-0018,34.094371143959876,32.2419467543025,0.0,0.0,0.0,0.0,5105,33.28211980792806,-21.536476688541548,11.745643119386514,0.125,0.0
8,3,0.0,0.0,5105,5105-28233-0000_1221-135767-0018,34.99994165658374,31.622331429261106,0.0,0.0,0.0,0.0,1221,33.07896087672495,-21.791972208868707,11.286988667856246,0.0,0.0
8,3,0.0,0.0,1284,7729-102255-0043_1284-1180-0003,36.00906668673841,36.23249348568546,0.0,0.0,0.0,0.0,7729,37.01139496230664,-22.070962061813976,14.940432900492663,0.0,0.0
8,3,0.0,0.0,7729,7729-102255-0043_1284-1180-0003,26.951881875338557,28.509126577998774,0.0,0.0,0.0,0.0,1284,27.151029520212106,-20.13064461914944,7.020384901062668,0.5,0.3333333333333333
7,3,0.0,0.0,8463,5683-32866-0006_8463-294828-0027,43.57331034076295,42.90811170964852,0.0,0.0,0.0,0.0,5683,43.06661744864568,-27.325648290567806,15.740969158077874,0.2857142857142857,0.0
7,3,0.0,0.0,5683,5683-32866-0006_8463-294828-0027,40.15739580439098,39.16711576465735,0.0,0.0,0.0,0.0,8463,40.08445483935487,-27.824656430497107,12.259798408857762,0.0,0.0
8,3,0.0,0.0,8455,7176-88083-0002_8455-210777-0023,29.921770793952376,25.683959323946947,0.0,0.0,0.0,0.0,7176,28.920059058298552,-20.557383807085877,8.362675251212675,0.0,0.0
8,3,0.0,0.0,7176,7176-88083-0002_8455-210777-0023,34.792990126040465,32.367073536205304,0.0,0.0,0.0,0.0,8455,35.09565921491187,-22.306766273878488,12.788892941033383,0.0,0.0
16,7,0.0,0.0,2300,2830-3980-0073_2300-131720-0015,37.76690310475499,37.73887058163995,0.0,0.0,0.0,0.0,2830,38.85690076816539,-23.587805430695333,15.269095337470059,0.0,0.0
16,7,0.0,0.0,2830,2830-3980-0073_2300-131720-0015,30.54016905333664,30.084241615602632,0.0,0.0,0.0,0.0,2300,29.1233107792905,-21.321047892812825,7.802262886477674,0.0625,0.0
5,2,0.2,0.0,8463,6930-81414-0019_8463-287645-0005,42.20280457366674,40.58728941869722,0.0,0.0,0.0,0.0,6930,42.030180480086145,-28.183885618743474,13.846294861342674,0.2,0.0
5,2,0.4,0.5,6930,6930-81414-0019_8463-287645-0005,-8.688110805136349,-6.52326723948566,0.4,0.5,0.4,0.5,8463,-7.0888889487375355,2.5245791695550968,-4.564309779182438,0.6,0.5
5,2,0.0,0.0,7127,5142-33396-0036_7127-75946-0011,34.2144661973072,28.593295983571586,0.0,0.0,0.0,0.0,5142,30.239438767939802,-19.832641709669808,10.406797058269996,0.0,0.0
5,2,0.0,0.0,5142,5142-33396-0036_7127-75946-0011,38.167513027621666,35.35329688952828,0.0,0.0,0.0,0.0,7127,35.66488830569051,-25.22082682307506,10.444061482615446,0.0,0.0
17,8,0.0,0.0,5683,4992-41806-0003_5683-32879-0016,42.68431612855399,42.55891532734307,0.0,0.0,0.0,0.0,4992,41.87167094789484,-26.409621015695688,15.462049932199154,0.0,0.0
17,8,0.058823529411764705,0.0,4992,4992-41806-0003_5683-32879-0016,41.510876218289845,42.32792094912985,0.0,0.0,0.0,0.0,5683,42.064895174166566,-28.69378847447023,13.371106699696334,0.058823529411764705,0.0
5,2,0.0,0.0,8463,1995-1836-0011_8463-294825-0015,46.70176973359004,43.20580654074749,0.0,0.0,0.0,0.0,1995,46.185413052634544,-30.4480247158298,15.737388336804743,0.0,0.0
5,2,0.0,0.0,1995,1995-1836-0011_8463-294825-0015,37.603234872739456,32.8705605330806,0.0,0.0,0.0,0.0,8463,36.66337735769888,-25.132681540725127,11.530695816973752,0.0,0.0
7,3,0.0,0.0,6930,61-70968-0025_6930-76324-0006,26.744136211562797,26.32354425858776,0.0,0.0,0.0,0.0,61,23.829667462126125,-14.388163889267096,9.44150357285903,0.0,0.0
7,3,0.14285714285714285,0.0,61,61-70968-0025_6930-76324-0006,28.326448748448435,29.57913415857651,0.0,0.0,0.0,0.0,6930,28.35562499842669,-20.801815219209196,7.553809779217496,0.14285714285714285,0.0
10,4,0.0,0.0,4446,1089-134691-0006_4446-2275-0012,39.1554932460863,39.619704660728466,0.0,0.0,0.0,0.0,1089,39.18653555948234,-24.978549010546388,14.207986548935946,0.0,0.0
10,4,0.0,0.0,1089,1089-134691-0006_4446-2275-0012,35.06059980991083,34.68923062481131,0.0,0.0,0.0,0.0,4446,34.18062616996065,-22.99475389158372,11.18587227837693,0.0,0.0
9,4,0.0,0.0,3570,1320-122612-0010_3570-5695-0003,39.53840098151746,40.81189106434527,0.0,0.0,0.0,0.0,1320,40.610551463788795,-27.35728408451839,13.253267379270401,0.0,0.0
9,4,0.0,0.0,1320,1320-122612-0010_3570-5695-0003,41.453322139753574,39.92531947233572,0.0,0.0,0.0,0.0,3570,42.16924209770258,-27.4016369984634,14.767605099239177,0.0,0.0
22,10,0.0,0.0,6829,1320-122612-0000_6829-68769-0000,40.82216554570972,39.553705171502884,0.0,0.0,0.0,0.0,1320,39.01264715026577,-25.21352899036474,13.799118159901031,0.0,0.0
22,10,0.0,0.0,1320,1320-122612-0000_6829-68769-0000,39.18394864337188,38.038149208425565,0.0,0.0,0.0,0.0,6829,37.73862397253096,-24.989734969302596,12.748889003228363,0.0,0.0
12,5,0.08333333333333333,0.0,237,6930-75918-0005_237-134493-0004,36.53921889637238,36.373408855279386,0.0,0.0,0.0,0.0,6930,33.76944399875103,-22.41541212874391,11.35403187000712,0.08333333333333333,0.0
12,5,0.0,0.0,6930,6930-75918-0005_237-134493-0004,37.74447665134901,37.44573892066948,0.0,0.0,0.0,0.0,237,36.00034562752718,-24.604030460106408,11.396315167420772,0.16666666666666666,0.0
14,6,0.0,0.0,4446,6930-75918-0016_4446-2271-0020,34.49350396104179,35.51947388078527,0.0,0.0,0.0,0.0,6930,33.26624084417725,-23.361057915969084,9.905182928208164,0.0,0.0
14,6,1.0,1.0,6930,6930-75918-0016_4446-2271-0020,-30.192443246487958,-31.046717299259658,1.0,1.0,1.0,1.0,4446,-29.15645650735442,7.916523574074567,-21.239932933279853,0.0,0.0
6,2,0.0,0.0,908,1320-122612-0014_908-31957-0016,22.283994907243294,24.71786243256757,0.0,0.0,0.0,0.0,1320,15.283877682389877,-10.454603703926058,4.829273978463819,0.0,0.0
6,2,0.0,0.0,1320,1320-122612-0014_908-31957-0016,34.17327346956302,35.30526755209389,0.0,0.0,0.0,0.0,908,34.53308524134009,-21.131396109406083,13.401689131934004,0.0,0.0
10,4,0.0,0.0,8463,7729-102255-0027_8463-294828-0017,44.04814204811201,45.48801119754512,0.0,0.0,0.0,0.0,7729,43.55948018310531,-26.471590409447273,17.08788977365803,0.0,0.0
10,4,0.0,0.0,7729,7729-102255-0027_8463-294828-0017,36.66568924676567,37.748423940392655,0.0,0.0,0.0,0.0,8463,37.742955573652715,-26.558160016742455,11.184795556910261,0.0,0.0
26,12,0.0,0.0,908,6930-75918-0014_908-157963-0004,34.049287132293756,33.9843922496709,0.0,0.0,0.0,0.0,6930,33.972658405808815,-23.06537306287211,10.90728534293671,0.038461538461538464,0.0
26,12,0.07692307692307693,0.0,6930,6930-75918-0014_908-157963-0004,33.94883229670408,33.57652153255262,0.0,0.0,0.0,0.0,908,32.30805267789522,-21.821850891741125,10.48620178615409,0.15384615384615385,0.0
8,3,0.0,0.0,8455,7021-79730-0006_8455-210777-0037,21.946260154240452,23.380253587091776,0.0,0.0,0.0,0.0,7021,20.711208946769965,-14.584622044233587,6.126586902536376,0.0,0.0
8,3,0.0,0.0,7021,7021-79730-0006_8455-210777-0037,28.910898243867834,31.991902724549117,0.0,0.0,0.0,0.0,8455,28.813759787694913,-19.664887591472183,9.14887219622273,0.25,0.0
8,3,0.0,0.0,1284,6829-68769-0026_1284-1180-0030,29.42516140646247,29.011410618116326,0.0,0.0,0.0,0.0,6829,29.676725020517075,-19.744056869323416,9.932668151193658,0.0,0.0
8,3,0.0,0.0,6829,6829-68769-0026_1284-1180-0030,29.887919449084798,29.50573787225024,0.0,0.0,0.0,0.0,1284,30.121140174140344,-20.563552233324298,9.557587940816045,0.5,0.0
9,4,0.0,0.0,5639,7729-102255-0025_5639-40744-0026,41.74922397198319,37.76573110604675,0.0,0.0,0.0,0.0,7729,40.03018741020554,-26.909666470037493,13.120520940168046,0.0,0.0
9,4,0.0,0.0,7729,7729-102255-0025_5639-40744-0026,33.839990329099614,33.11587779238203,0.0,0.0,0.0,0.0,5639,35.18596495169291,-23.117979263717526,12.067985687975382,0.2222222222222222,0.25
21,10,0.0,0.0,7127,6829-68771-0012_7127-75947-0038,37.024715329405026,35.841743540671146,0.0,0.0,0.0,0.0,6829,35.52537071522144,-22.85674367922196,12.668627035999478,0.0,0.0
21,10,0.0,0.0,6829,6829-68771-0012_7127-75947-0038,33.92908968187184,32.213039742645655,0.0,0.0,0.0,0.0,7127,33.132227459096505,-22.711790724766633,10.42043673432987,0.047619047619047616,0.0
9,4,0.2222222222222222,0.0,8463,5683-32866-0018_8463-294825-0012,38.281239277114636,37.826713953271806,0.1111111111111111,0.0,0.0,0.0,5683,38.3478610644739,-25.329977334624786,13.017883729849117,0.2222222222222222,0.0
9,4,0.0,0.0,5683,5683-32866-0018_8463-294825-0012,35.725060795354175,35.905199307202636,0.0,0.0,0.0,0.0,8463,37.040129395980486,-25.124788829067217,11.915340566913272,0.0,0.0
7,3,0.0,0.0,2961,672-122797-0052_2961-960-0004,16.804956256150206,15.442987632975418,0.0,0.0,0.0,0.0,672,15.136074174962417,-8.291944758892077,6.84412941607034,0.2857142857142857,0.0
7,3,0.0,0.0,672,672-122797-0052_2961-960-0004,8.11077166746843,6.899559950279389,0.0,0.0,0.0,0.0,2961,4.791175087231824,-4.6399907471966495,0.151184340035175,0.0,0.0
5,2,0.0,0.0,908,5683-32865-0006_908-157963-0020,35.224737340696926,33.71804702035699,0.0,0.0,0.0,0.0,5683,33.513368000232546,-25.328992540088876,8.184375460143672,0.2,0.0
5,2,0.0,0.0,5683,5683-32865-0006_908-157963-0020,34.75835522339082,34.913241365145474,0.0,0.0,0.0,0.0,908,33.350239676375146,-20.315758324272046,13.034481352103098,0.0,0.0
11,5,0.0,0.0,5639,237-126133-0006_5639-40744-0018,40.136878699487035,37.4113679564666,0.0,0.0,0.0,0.0,237,35.63180929103507,-24.37767392424968,11.254135366785388,0.2727272727272727,0.0
11,5,0.0,0.0,237,237-126133-0006_5639-40744-0018,37.41296448317,36.749454576657214,0.0,0.0,0.0,0.0,5639,34.830479797455126,-23.250925651380847,11.57955414607428,0.0,0.0
8,3,0.0,0.0,260,1580-141084-0032_260-123440-0016,36.65170415731098,36.03528332849886,0.0,0.0,0.0,0.0,1580,38.59245916388884,-26.178848131536228,12.413611032352614,0.0,0.0
8,3,0.0,0.0,1580,1580-141084-0032_260-123440-0016,42.05521838828383,40.90887173592995,0.0,0.0,0.0,0.0,260,41.89221053620737,-26.806812294314653,15.085398241892719,0.25,0.0
6,2,0.0,0.0,5142,5683-32879-0003_5142-33396-0035,44.33928311564606,43.1959261904383,0.0,0.0,0.0,0.0,5683,41.882625181159646,-27.845752247513,14.036872933646647,0.16666666666666666,0.0
6,2,0.0,0.0,5683,5683-32879-0003_5142-33396-0035,18.99739707817363,18.624848662934205,0.0,0.0,0.0,0.0,5142,17.166201557447167,-13.09946062417118,4.066740933275989,0.5,0.0
7,3,0.0,0.0,6930,1188-133604-0017_6930-81414-0007,48.17419413758784,47.268822820028106,0.0,0.0,0.0,0.0,1188,47.96037353687878,-30.30837856045315,17.65199497642563,0.14285714285714285,0.0
7,3,0.0,0.0,1188,1188-133604-0017_6930-81414-0007,36.387818386369844,35.015528056388796,0.0,0.0,0.0,0.0,6930,36.21686995250432,-25.841322697118052,10.375547255386268,0.0,0.0
6,2,0.0,0.0,1188,61-70968-0004_1188-133604-0014,2.6469284327092075,3.235118390546889,0.0,0.0,0.0,0.0,61,1.5284912517750535,-3.925685819695008,-2.3971945679199544,0.3333333333333333,0.0
6,2,0.0,0.0,61,61-70968-0004_1188-133604-0014,24.068368141715307,24.77951027478204,0.0,0.0,0.0,0.0,1188,24.17371125161418,-15.75454671230477,8.41916453930941,0.3333333333333333,0.5
13,6,0.07692307692307693,0.0,2830,7176-92135-0020_2830-3980-0029,15.262047993321433,15.729839184031016,0.07692307692307693,0.0,0.0,0.0,7176,13.473896175458197,-9.421071366480897,4.052824808977301,0.23076923076923078,0.0
13,6,0.15384615384615385,0.16666666666666666,7176,7176-92135-0020_2830-3980-0029,26.05800399099676,25.935938434226145,0.15384615384615385,0.16666666666666666,0.15384615384615385,0.0,2830,22.42490065721554,-14.655185569610074,7.769715087605467,0.23076923076923078,0.0
14,6,0.07142857142857142,0.0,908,3575-170457-0013_908-31957-0014,39.478592413815214,36.908854670099025,0.0,0.0,0.0,0.0,3575,38.56539638542272,-25.648558154973713,12.916838230449008,0.14285714285714285,0.0
14,6,0.0,0.0,3575,3575-170457-0013_908-31957-0014,42.365210863162424,41.60215591348958,0.0,0.0,0.0,0.0,908,41.01229742565694,-28.99750190987185,12.014795515785089,0.0,0.0
7,3,0.0,0.0,4507,61-70970-0007_4507-16021-0035,36.70917128216134,37.313609841348175,0.0,0.0,0.0,0.0,61,37.535445822237214,-25.666674465672806,11.868771356564409,0.0,0.0
7,3,0.0,0.0,61,61-70970-0007_4507-16021-0035,38.78827770279075,39.394623318776404,0.0,0.0,0.0,0.0,4507,39.6887672359292,-26.28430603509267,13.404461200836531,0.14285714285714285,0.0
8,3,0.0,0.0,1320,7021-79740-0003_1320-122617-0010,32.06520715836642,32.177329620637195,0.0,0.0,0.0,0.0,7021,32.78233616902101,-24.96156321056833,7.820772958452677,0.625,0.0
8,3,0.0,0.0,7021,7021-79740-0003_1320-122617-0010,37.27557499829234,37.50420562140865,0.0,0.0,0.0,0.0,1320,38.21338164290384,-22.76294922686516,15.450432416038684,0.0,0.0
15,7,0.06666666666666667,0.0,5105,6930-76324-0015_5105-28241-0005,25.222409302905923,23.76572509095292,0.0,0.0,0.0,0.0,6930,23.82834098392886,-14.45707079387528,9.371270190053579,0.06666666666666667,0.0
15,7,0.0,0.0,6930,6930-76324-0015_5105-28241-0005,27.051089869797984,25.805222623846408,0.0,0.0,0.0,0.0,5105,27.270599127397887,-18.915127918208064,8.355471209189822,0.26666666666666666,0.2857142857142857
5,2,0.0,0.0,6930,1089-134686-0036_6930-75918-0008,35.3854792063976,36.43933436647418,0.0,0.0,0.0,0.0,1089,36.68416760802187,-23.940410110616718,12.743757497405156,0.0,0.0
5,2,0.0,0.0,1089,1089-134686-0036_6930-75918-0008,36.89381410455012,37.74660929285845,0.0,0.0,0.0,0.0,6930,37.17787513210869,-25.526743265589673,11.651131866519018,0.0,0.0
8,3,0.0,0.0,1580,7127-75946-0009_1580-141083-0010,28.966189420776665,29.188054749019546,0.0,0.0,0.0,0.0,7127,26.58143133989264,-20.483909321036027,6.097522018856612,0.25,0.0
8,3,0.0,0.0,7127,7127-75946-0009_1580-141083-0010,29.009598577325555,29.243822295345087,0.0,0.0,0.0,0.0,1580,29.164395158938547,-18.577682995337263,10.586712163601284,0.0,0.0
6,2,0.0,0.0,7021,7127-75946-0025_7021-85628-0002,40.72998730362123,39.29235619654739,0.0,0.0,0.0,0.0,7127,39.30920564171127,-26.676773571404556,12.63243207030672,0.0,0.0
6,2,0.0,0.0,7127,7127-75946-0025_7021-85628-0002,38.349733155643456,39.12855091359232,0.0,0.0,0.0,0.0,7021,38.282435845636556,-25.320112695135233,12.962323150501323,0.0,0.0
