key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
121-121726-0003_672-122797-0059__T1__121-121-121726-0003__HSIMV2__237-237-134493-0012__SIRm3,121,672,6,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,51.39705041632299,22.58652450574052
121-121726-0003_672-122797-0059__T2__672-672-122797-0059__HSIMV2__260-260-123286-0020__SIRm3,672,121,5,0.0,0.0,0.0,0.0,0.0,49.75600300498454,16.976310538417486
121-121726-0004_2830-3980-0020__T1__121-121-121726-0004__HSIMV2__237-237-134493-0002__SIRm3,121,2830,7,0.0,0.0,0.0,0.0,0.0,56.5470319308854,21.28976875090464
121-121726-0004_2830-3980-0020__T2__2830-2830-3980-0020__HSIMV2__8230-8230-279154-0031__SIRm3,2830,121,5,0.0,0.0,0.0,0.0,0.0,37.840162707122374,14.686973032837482
121-121726-0004_6930-81414-0003__T1__121-121-121726-0004__HSIMV2__237-237-126133-0010__SIRm3,121,6930,7,0.0,0.0,0.0,0.0,0.0,52.46097906494414,21.53125520910872
121-121726-0004_6930-81414-0003__T2__6930-6930-81414-0003__HSIMV2__260-260-123286-0009__SIRm3,6930,121,5,0.0,0.0,0.0,0.0,0.0,45.68849166433937,17.451065035726437
121-121726-0005_8455-210777-0005__T1__121-121-121726-0005__HSIMV2__237-237-134493-0006__SIRm3,121,8455,5,0.2,0.8,0.2,0.0,0.0,51.81313473997551,22.39033131723397
121-121726-0005_8455-210777-0005__T2__8455-8455-210777-0005__HSIMV2__1320-1320-122617-0033__SIRm3,8455,121,10,0.0,0.0,0.0,0.0,0.0,59.59248421769447,19.40816408852622
121-121726-0006_260-123286-0027__T1__121-121-121726-0006__HSIMV2__237-237-126133-0019__SIRm3,121,260,6,0.0,0.5,0.0,0.0,0.0,61.920703746036345,18.575937737676995
121-121726-0006_260-123286-0027__T2__260-260-123286-0027__HSIMV2__672-672-122797-0017__SIRm3,260,121,8,0.0,0.0,0.0,0.0,0.0,47.94383630233585,17.51067363254044
121-121726-0006_4507-16021-0056__T1__121-121-121726-0006__HSIMV2__237-237-134500-0032__SIRm3,121,4507,6,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,47.94465089153518,17.739556978594074
121-121726-0006_4507-16021-0056__T2__4507-4507-16021-0056__HSIMV2__3729-3729-6852-0001__SIRm3,4507,121,11,0.0,0.0,0.0,0.0,0.0,53.65753970862784,19.365757917545864
121-121726-0006_61-70970-0003__T1__121-121-121726-0006__HSIMV2__237-237-134500-0021__SIRm3,121,61,6,0.0,0.6666666666666666,0.0,0.0,0.0,56.94935586172445,20.78828383142674
121-121726-0006_61-70970-0003__T2__61-61-70970-0003__HSIMV2__8230-8230-279154-0008__SIRm3,61,121,6,0.0,0.0,0.0,0.0,0.0,43.95347628761502,16.605267234111423
121-121726-0007_1995-1826-0023__T1__121-121-121726-0007__HSIMV2__237-237-126133-0010__SIRm3,121,1995,10,0.1,0.4,0.1,0.0,0.0,59.780193695711446,21.486541746221988
121-121726-0007_1995-1826-0023__T2__1995-1995-1826-0023__HSIMV2__2094-2094-142345-0014__SIRm3,1995,121,15,0.0,0.0,0.0,0.0,0.0,54.01736899733093,19.557597777873763
121-121726-0008_4446-2273-0000__T1__121-121-121726-0008__HSIMV2__237-237-134493-0016__SIRm3,121,4446,8,0.25,1.0,0.25,0.0,0.0,37.06948637187295,13.696257940109517
121-121726-0008_4446-2273-0000__T2__4446-4446-2273-0000__HSIMV2__1284-1284-1180-0003__SIRm3,4446,121,8,0.0,0.0,0.0,0.0,0.0,51.10483186053192,20.60915374090483
121-121726-0008_5105-28240-0008__T1__121-121-121726-0008__HSIMV2__237-237-134500-0033__SIRm3,121,5105,8,0.0,0.875,0.0,0.0,0.0,49.550533924695486,21.8702327333092
121-121726-0008_5105-28240-0008__T2__5105-5105-28240-0008__HSIMV2__1320-1320-122612-0016__SIRm3,5105,121,5,0.0,0.0,0.0,0.0,0.0,47.65960731797331,18.79348424769498
121-121726-0009_1284-1181-0019__T1__121-121-121726-0009__HSIMV2__237-237-134500-0013__SIRm3,121,1284,13,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.0,0.0,54.173861074630494,20.37902607527983
