key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1320-122617-0006_5105-28240-0001__T2__SCV3FIX__VOICE-5105_CONTENT-1320-1320-122617-0006,5105,1320,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53386624911084,20.979528753569767
1320-122617-0008_1221-135767-0021__T2__SCV3FIX__VOICE-1221_CONTENT-1320-1320-122617-0008,1221,1320,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.09832809741619,17.6433864599848
1320-122617-0008_4970-29095-0014__T1__SCV3FIX__VOICE-1320_CONTENT-4970-4970-29095-0014,1320,4970,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.21662040553325,22.19020862519507
1320-122617-0008_4970-29095-0014__T2__SCV3FIX__VOICE-4970_CONTENT-1320-1320-122617-0008,4970,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.225647115952725,23.38063471741065
1320-122617-0009_4992-23283-0019__T1__SCV3FIX__VOICE-1320_CONTENT-4992-4992-23283-0019,1320,4992,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.143092026559,18.48267394285533
1320-122617-0009_4992-23283-0019__T2__SCV3FIX__VOICE-4992_CONTENT-1320-1320-122617-0009,4992,1320,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,53.641624342718615,20.35890584370633
1320-122617-0011_61-70968-0000__T1__SCV3FIX__VOICE-1320_CONTENT-61-61-70968-0000,1320,61,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,44.76179644343716,16.760312916139917
1320-122617-0011_61-70968-0000__T2__SCV3FIX__VOICE-61_CONTENT-1320-1320-122617-0011,61,1320,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61736517527498,12.154538797825609
1320-122617-0011_7127-75947-0003__T1__SCV3FIX__VOICE-1320_CONTENT-7127-7127-75947-0003,1320,7127,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.11857069003959,20.153210948256444
1320-122617-0011_7127-75947-0003__T2__SCV3FIX__VOICE-7127_CONTENT-1320-1320-122617-0011,7127,1320,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50.438463155035286,19.47601878568256
1320-122617-0012_4446-2273-0007__T1__SCV3FIX__VOICE-1320_CONTENT-4446-4446-2273-0007,1320,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.471916151763935,21.98101763690816
1320-122617-0012_4446-2273-0007__T2__SCV3FIX__VOICE-4446_CONTENT-1320-1320-122617-0012,4446,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.584633585616224,25.03978891038277
1320-122617-0012_4446-2273-0029__T1__SCV3FIX__VOICE-1320_CONTENT-4446-4446-2273-0029,1320,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9472710158195,19.134172790296752
1320-122617-0012_4446-2273-0029__T2__SCV3FIX__VOICE-4446_CONTENT-1320-1320-122617-0012,4446,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.623464133768906,24.06762842115597
1320-122617-0012_672-122797-0036__T1__SCV3FIX__VOICE-1320_CONTENT-672-672-122797-0036,1320,672,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,30.467702965022138,4.554613251686169
1320-122617-0012_672-122797-0036__T2__SCV3FIX__VOICE-672_CONTENT-1320-1320-122617-0012,672,1320,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.70890480524239,23.2654128830923
1320-122617-0012_8463-294828-0003__T1__SCV3FIX__VOICE-1320_CONTENT-8463-8463-294828-0003,1320,8463,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.87150398267191,25.019451380129063
1320-122617-0012_8463-294828-0003__T2__SCV3FIX__VOICE-8463_CONTENT-1320-1320-122617-0012,8463,1320,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.356648388081105,22.3353834366876
1320-122617-0013_2094-142345-0036__T1__SCV3FIX__VOICE-1320_CONTENT-2094-2094-142345-0036,1320,2094,12,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,46.35601065917899,16.48056357319049
1320-122617-0014_1089-134686-0008__T1__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0008,1320,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29300976850792,21.68096276660696
1320-122617-0014_1089-134686-0008__T2__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0014,1089,1320,8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,51.29302720005467,18.87095110591592
1320-122617-0015_672-122797-0051__T1__SCV3FIX__VOICE-1320_CONTENT-672-672-122797-0051,1320,672,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60.59611998977803,-47.05145985465842
1320-122617-0015_672-122797-0051__T2__SCV3FIX__VOICE-672_CONTENT-1320-1320-122617-0015,672,1320,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-50.85889055091062,-34.87932004701917
1320-122617-0016_2961-960-0020__T1__SCV3FIX__VOICE-1320_CONTENT-2961-2961-960-0020,1320,2961,18,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,58.70104280318143,20.883825428722144
1320-122617-0016_2961-960-0020__T2__SCV3FIX__VOICE-2961_CONTENT-1320-1320-122617-0016,2961,1320,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.49418843775541,19.020001360764947
1320-122617-0017_4992-41797-0005__T1__SCV3FIX__VOICE-1320_CONTENT-4992-4992-41797-0005,1320,4992,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.66774900430764,19.91995780577703
1320-122617-0017_4992-41797-0005__T2__SCV3FIX__VOICE-4992_CONTENT-1320-1320-122617-0017,4992,1320,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.24765341699964,22.3256647552922
1320-122617-0017_6930-76324-0004__T1__SCV3FIX__VOICE-1320_CONTENT-6930-6930-76324-0004,1320,6930,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34117081526118,17.692899424105125
1320-122617-0017_6930-76324-0004__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0017,6930,1320,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72364372601311,20.592889441892616
1320-122617-0018_1995-1826-0004__T1__SCV3FIX__VOICE-1320_CONTENT-1995-1995-1826-0004,1320,1995,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.35317228256031,-33.589542942967
1320-122617-0018_1995-1826-0004__T2__SCV3FIX__VOICE-1995_CONTENT-1320-1320-122617-0018,1995,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5390023755033,24.511144268436265
1320-122617-0018_672-122797-0007__T1__SCV3FIX__VOICE-1320_CONTENT-672-672-122797-0007,1320,672,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.02836849857587,-37.52260476356857
1320-122617-0018_672-122797-0007__T2__SCV3FIX__VOICE-672_CONTENT-1320-1320-122617-0018,672,1320,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.470349526162885,18.307481576573267
1320-122617-0020_61-70970-0019__T1__SCV3FIX__VOICE-1320_CONTENT-61-61-70970-0019,1320,61,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,55.775360382965836,18.871733035876225
1320-122617-0020_61-70970-0019__T2__SCV3FIX__VOICE-61_CONTENT-1320-1320-122617-0020,61,1320,6,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-59.957671257248286,-36.027316888329025
1320-122617-0020_6930-76324-0028__T1__SCV3FIX__VOICE-1320_CONTENT-6930-6930-76324-0028,1320,6930,16,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,52.55479473997171,15.613042692538984
1320-122617-0020_6930-76324-0028__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0020,6930,1320,16,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,54.30649740066562,19.060162090756656
1320-122617-0021_5105-28233-0002__T1__SCV3FIX__VOICE-1320_CONTENT-5105-5105-28233-0002,1320,5105,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.518293451713916,18.492280238775475
1320-122617-0021_5105-28233-0002__T2__SCV3FIX__VOICE-5105_CONTENT-1320-1320-122617-0021,5105,1320,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,50.44798904424878,19.643486909848978
1320-122617-0021_6829-68771-0018__T1__SCV3FIX__VOICE-1320_CONTENT-6829-6829-68771-0018,1320,6829,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,60.024927216810234,23.346605035259085
1320-122617-0021_6829-68771-0018__T2__SCV3FIX__VOICE-6829_CONTENT-1320-1320-122617-0021,6829,1320,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01022512590982,20.67419033566852
1320-122617-0022_1284-1180-0025__T1__SCV3FIX__VOICE-1320_CONTENT-1284-1284-1180-0025,1320,1284,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,59.57372279858853,21.47270984668388
1320-122617-0022_1284-1180-0025__T2__SCV3FIX__VOICE-1284_CONTENT-1320-1320-122617-0022,1284,1320,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34611751030142,19.026890804410748
1320-122617-0023_6930-81414-0002__T1__SCV3FIX__VOICE-1320_CONTENT-6930-6930-81414-0002,1320,6930,5,1.0,1.0,0.8,1.0,0.8,0.8,0.8,0.8,-37.53875357999855,-18.59694862156786
1320-122617-0023_6930-81414-0002__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0023,6930,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.08041903694149,20.78344288560613
1320-122617-0025_260-123440-0019__T1__SCV3FIX__VOICE-1320_CONTENT-260-260-123440-0019,1320,260,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-55.57566789484342,-30.675932049335024
1320-122617-0025_260-123440-0019__T2__SCV3FIX__VOICE-260_CONTENT-1320-1320-122617-0025,260,1320,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.26928466852591,19.05763535326765
1320-122617-0025_2961-961-0001__T1__SCV3FIX__VOICE-1320_CONTENT-2961-2961-961-0001,1320,2961,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,67.04205775159441,19.7491336250588
1320-122617-0025_2961-961-0001__T2__SCV3FIX__VOICE-2961_CONTENT-1320-1320-122617-0025,2961,1320,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.269122728759264,20.263120398893875
1320-122617-0026_6930-81414-0015__T1__SCV3FIX__VOICE-1320_CONTENT-6930-6930-81414-0015,1320,6930,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-22.5354042033896,-8.775765047631594
1320-122617-0026_6930-81414-0015__T2__SCV3FIX__VOICE-6930_CONTENT-1320-1320-122617-0026,6930,1320,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,59.67626940040873,17.326677823711282
1320-122617-0027_1580-141084-0048__T2__SCV3FIX__VOICE-1580_CONTENT-1320-1320-122617-0027,1580,1320,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89652745010629,20.4655953930464
1320-122617-0027_4507-16021-0054__T1__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0054,1320,4507,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98340150983859,18.9007773866666
1320-122617-0027_4507-16021-0054__T2__SCV3FIX__VOICE-4507_CONTENT-1320-1320-122617-0027,4507,1320,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,66.56408557350225,21.830951565283566
1320-122617-0029_4507-16021-0046__T1__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0046,1320,4507,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02617111533995,23.92714455078289
1320-122617-0029_4507-16021-0046__T2__SCV3FIX__VOICE-4507_CONTENT-1320-1320-122617-0029,4507,1320,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,59.938193373105335,21.261006023552625
1320-122617-0030_1089-134686-0013__T1__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0013,1320,1089,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,57.719365884659204,22.097325996397352
1320-122617-0030_1089-134686-0013__T2__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0030,1089,1320,6,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-39.02244347092543,-22.09430450941855
1320-122617-0030_8455-210777-0014__T1__SCV3FIX__VOICE-1320_CONTENT-8455-8455-210777-0014,1320,8455,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,52.59055274949983,16.632473777894454
1320-122617-0030_8455-210777-0014__T2__SCV3FIX__VOICE-8455_CONTENT-1320-1320-122617-0030,8455,1320,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9762011439045,22.09740189030565
1320-122617-0030_8455-210777-0056__T1__SCV3FIX__VOICE-1320_CONTENT-8455-8455-210777-0056,1320,8455,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,54.513082832284546,18.297825688695
1320-122617-0030_8455-210777-0056__T2__SCV3FIX__VOICE-8455_CONTENT-1320-1320-122617-0030,8455,1320,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,53.95670323769084,21.830993817365847
1320-122617-0031_6829-68769-0010__T1__SCV3FIX__VOICE-1320_CONTENT-6829-6829-68769-0010,1320,6829,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.096820797448345,23.837291386735945
1320-122617-0031_6829-68769-0010__T2__SCV3FIX__VOICE-6829_CONTENT-1320-1320-122617-0031,6829,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88481793552255,19.57342364455248
1320-122617-0033_3575-170457-0045__T1__SCV3FIX__VOICE-1320_CONTENT-3575-3575-170457-0045,1320,3575,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.14228590186769,21.516054989180404
1320-122617-0033_3575-170457-0045__T2__SCV3FIX__VOICE-3575_CONTENT-1320-1320-122617-0033,3575,1320,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45005939158267,22.187160147593403
1320-122617-0033_4507-16021-0018__T1__SCV3FIX__VOICE-1320_CONTENT-4507-4507-16021-0018,1320,4507,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.725203321025276,20.173562413366486
1320-122617-0033_4507-16021-0018__T2__SCV3FIX__VOICE-4507_CONTENT-1320-1320-122617-0033,4507,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77895977076423,21.363669878859827
1320-122617-0034_7127-75947-0007__T1__SCV3FIX__VOICE-1320_CONTENT-7127-7127-75947-0007,1320,7127,9,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-55.26042938438367,-40.516220328891706
1320-122617-0034_7127-75947-0007__T2__SCV3FIX__VOICE-7127_CONTENT-1320-1320-122617-0034,7127,1320,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,55.544093700840655,21.29470294094386
1320-122617-0035_121-121726-0009__T1__SCV3FIX__VOICE-1320_CONTENT-121-121-121726-0009,1320,121,13,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,12.497449497004178,-7.384309809317032
1320-122617-0036_237-134493-0012__T1__SCV3FIX__VOICE-1320_CONTENT-237-237-134493-0012,1320,237,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63086846132959,19.84523514837183
1320-122617-0037_1221-135767-0018__T1__SCV3FIX__VOICE-1320_CONTENT-1221-1221-135767-0018,1320,1221,13,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,51.81027263329957,18.12376340363748
1320-122617-0037_1221-135767-0018__T2__SCV3FIX__VOICE-1221_CONTENT-1320-1320-122617-0037,1221,1320,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.72363972923272,20.257750598480897
1320-122617-0037_3570-5695-0009__T1__SCV3FIX__VOICE-1320_CONTENT-3570-3570-5695-0009,1320,3570,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.434287449962376,20.715845506113247
1320-122617-0037_3570-5695-0009__T2__SCV3FIX__VOICE-3570_CONTENT-1320-1320-122617-0037,3570,1320,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.56287732121234,26.93020387340112
1320-122617-0040_1580-141083-0023__T1__SCV3FIX__VOICE-1320_CONTENT-1580-1580-141083-0023,1320,1580,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17987486308455,22.94196854439977
1320-122617-0040_1580-141083-0023__T2__SCV3FIX__VOICE-1580_CONTENT-1320-1320-122617-0040,1580,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.90917209256284,23.18317997666359
1320-122617-0040_8224-274381-0007__T1__SCV3FIX__VOICE-1320_CONTENT-8224-8224-274381-0007,1320,8224,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-50.044344127282635,-33.55093060437254
1320-122617-0040_8224-274381-0007__T2__SCV3FIX__VOICE-8224_CONTENT-1320-1320-122617-0040,8224,1320,14,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,-39.422804336855414,-29.01382684018576
1320-122617-0041_1580-141083-0003__T1__SCV3FIX__VOICE-1320_CONTENT-1580-1580-141083-0003,1320,1580,7,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,65.25284119351822,19.100115220194333
1320-122617-0041_1580-141083-0003__T2__SCV3FIX__VOICE-1580_CONTENT-1320-1320-122617-0041,1580,1320,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.03700614268694,22.92513435854605
1580-141083-0000_7729-102255-0030__T1__SCV3FIX__VOICE-1580_CONTENT-7729-7729-102255-0030,1580,7729,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.637511427547956,21.62152577925273
1580-141083-0000_7729-102255-0030__T2__SCV3FIX__VOICE-7729_CONTENT-1580-1580-141083-0000,7729,1580,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.10372667115531,17.20453229496447
1580-141083-0001_3729-6852-0024__T1__SCV3FIX__VOICE-1580_CONTENT-3729-3729-6852-0024,1580,3729,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,46.27053731923091,19.160938297685515
1580-141083-0001_3729-6852-0024__T2__SCV3FIX__VOICE-3729_CONTENT-1580-1580-141083-0001,3729,1580,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.20641722878712,12.10036094379943
1580-141083-0002_1188-133604-0037__T2__SCV3FIX__VOICE-1188_CONTENT-1580-1580-141083-0002,1188,1580,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9714162902669,22.007721721991487
1580-141083-0004_260-123286-0019__T1__SCV3FIX__VOICE-1580_CONTENT-260-260-123286-0019,1580,260,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,51.683490932557945,21.58493286138044
1580-141083-0004_260-123286-0019__T2__SCV3FIX__VOICE-260_CONTENT-1580-1580-141083-0004,260,1580,8,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.875,-51.13347136779663,-43.79438631778286
1580-141083-0004_4446-2273-0007__T1__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0007,1580,4446,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,47.33228893044759,10.248035019979696
1580-141083-0004_4446-2273-0007__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0004,4446,1580,5,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.8,-26.94805424213529,-14.363153113288249
1580-141083-0006_6829-68771-0014__T1__SCV3FIX__VOICE-1580_CONTENT-6829-6829-68771-0014,1580,6829,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.47191554746832,19.85114035042736
1580-141083-0006_7176-88083-0024__T1__SCV3FIX__VOICE-1580_CONTENT-7176-7176-88083-0024,1580,7176,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5128716657045,22.40227065439434
1580-141083-0008_1284-1181-0002__T1__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1181-0002,1580,1284,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9588833064555,20.177110501439007
1580-141083-0008_1284-1181-0002__T2__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141083-0008,1284,1580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89268873872707,19.173459824600148
1580-141083-0008_4507-16021-0029__T1__SCV3FIX__VOICE-1580_CONTENT-4507-4507-16021-0029,1580,4507,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,42.609289786703165,18.03095853642592
1580-141083-0008_4507-16021-0029__T2__SCV3FIX__VOICE-4507_CONTENT-1580-1580-141083-0008,4507,1580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29244029148861,12.296234386313042
1580-141083-0008_5142-33396-0056__T1__SCV3FIX__VOICE-1580_CONTENT-5142-5142-33396-0056,1580,5142,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.605196186808634,21.161353863706168
1580-141083-0008_5142-33396-0056__T2__SCV3FIX__VOICE-5142_CONTENT-1580-1580-141083-0008,5142,1580,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.78728221599827,22.678159642686914
1580-141083-0008_7729-102255-0020__T1__SCV3FIX__VOICE-1580_CONTENT-7729-7729-102255-0020,1580,7729,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13678047963531,20.00505407146487
1580-141083-0008_7729-102255-0020__T2__SCV3FIX__VOICE-7729_CONTENT-1580-1580-141083-0008,7729,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.413980977604574,15.758381259115367
1580-141083-0010_260-123440-0007__T1__SCV3FIX__VOICE-1580_CONTENT-260-260-123440-0007,1580,260,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,60.00256974702624,21.88002231590029
1580-141083-0010_260-123440-0007__T2__SCV3FIX__VOICE-260_CONTENT-1580-1580-141083-0010,260,1580,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82866566523959,18.42391773526385
1580-141083-0013_237-134493-0004__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-134493-0004,1580,237,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4418589820818,26.155395319134428
1580-141083-0013_237-134493-0004__T2__SCV3FIX__VOICE-237_CONTENT-1580-1580-141083-0013,237,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74958954911402,22.05269035432278
1580-141083-0015_1995-1836-0008__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1836-0008,1580,1995,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79950313642623,24.70304525058821
1580-141083-0015_1995-1836-0008__T2__SCV3FIX__VOICE-1995_CONTENT-1580-1580-141083-0015,1995,1580,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76577118131261,24.164412946893044
1580-141083-0015_7127-75947-0008__T1__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0008,1580,7127,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79596343219892,22.71645802123215
1580-141083-0015_7127-75947-0008__T2__SCV3FIX__VOICE-7127_CONTENT-1580-1580-141083-0015,7127,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.46476088177776,21.71879629977222
1580-141083-0015_7176-92135-0006__T1__SCV3FIX__VOICE-1580_CONTENT-7176-7176-92135-0006,1580,7176,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,52.06955267177908,27.483967388434948
1580-141083-0015_7176-92135-0006__T2__SCV3FIX__VOICE-7176_CONTENT-1580-1580-141083-0015,7176,1580,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.80476272152955,18.008685672326216
1580-141083-0016_2830-3980-0065__T1__SCV3FIX__VOICE-1580_CONTENT-2830-2830-3980-0065,1580,2830,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35600206068519,16.684908901994298
1580-141083-0016_2830-3980-0065__T2__SCV3FIX__VOICE-2830_CONTENT-1580-1580-141083-0016,2830,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33252923169223,13.182663642664693
1580-141083-0016_61-70968-0024__T1__SCV3FIX__VOICE-1580_CONTENT-61-61-70968-0024,1580,61,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,53.60553626657833,16.764666381782284
1580-141083-0016_61-70968-0024__T2__SCV3FIX__VOICE-61_CONTENT-1580-1580-141083-0016,61,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06109640507064,20.18640969727496
1580-141083-0020_237-126133-0009__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-126133-0009,1580,237,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.35609858026656,20.75686420018624
1580-141083-0020_5105-28241-0008__T1__SCV3FIX__VOICE-1580_CONTENT-5105-5105-28241-0008,1580,5105,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.458000712382855,22.7452052143622
1580-141083-0020_5105-28241-0008__T2__SCV3FIX__VOICE-5105_CONTENT-1580-1580-141083-0020,5105,1580,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.50395518532852,16.787364623706473
1580-141083-0021_2961-961-0005__T1__SCV3FIX__VOICE-1580_CONTENT-2961-2961-961-0005,1580,2961,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.423872450348604,16.731933135071344
1580-141083-0021_2961-961-0005__T2__SCV3FIX__VOICE-2961_CONTENT-1580-1580-141083-0021,2961,1580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.210709112034856,16.67164888138681
1580-141083-0022_4446-2271-0017__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0022,4446,1580,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44748833115268,11.595110936888052
1580-141083-0022_4446-2273-0003__T1__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0003,1580,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.355005065331554,24.399665316444185
