key,target_spk,interferer_spk,num_chunks,mean_local_target_interferer_si_sdr_gap,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_si_sdr_confirmed_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_si_sdr_confirmed_drift_rate,any_two_verifier_content_mismatch,any_two_verifier_si_sdr_confirmed_drift,any_tri_verifier_content_mismatch,any_tri_verifier_si_sdr_confirmed_drift,two_verifier_content_mismatch_ge20pct,two_verifier_si_sdr_confirmed_drift_ge20pct,tri_verifier_content_mismatch_ge20pct,tri_verifier_si_sdr_confirmed_drift_ge20pct
2094-142345-0003_6930-81414-0004__T1__NBASIC__2094,2094,6930,17,44.30937553023066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0003_6930-81414-0004__T2__NBASIC__6930,6930,2094,17,24.45342205372957,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T1__NBASIC__2094,2094,8455,8,38.186533668434606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T2__NBASIC__8455,8455,2094,8,28.76259739926093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T1__NBASIC__2094,2094,1580,19,36.141982390213016,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T2__NBASIC__1580,1580,2094,19,41.21024496966558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T1__NBASIC__2094,2094,4446,9,23.69891205863634,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T2__NBASIC__4446,4446,2094,9,26.717670293465197,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T1__NBASIC__2094,2094,1320,5,32.329536357008124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T2__NBASIC__1320,1320,2094,5,36.98980634333307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0023_4507-16021-0002__T1__NBASIC__2094,2094,4507,5,2.090725073530065,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1,0,0,0,1,0,0,0
2094-142345-0023_4507-16021-0002__T2__NBASIC__4507,4507,2094,5,29.431702477584984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T1__NBASIC__2094,2094,260,10,36.7110330569764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T2__NBASIC__260,260,2094,10,37.729433609708444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T1__NBASIC__2094,2094,8455,12,38.97535334761448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T2__NBASIC__8455,8455,2094,12,33.89722769656606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0029_1995-1837-0012__T1__NBASIC__2094,2094,1995,15,5.191079770039453,0.4,0.5333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.4,1,1,1,1,1,1,1,1
2094-142345-0029_1995-1837-0012__T2__NBASIC__1995,1995,2094,15,12.157617382439105,0.2,0.4,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.2,0.26666666666666666,0.2,1,1,1,1,1,1,1,1
2094-142345-0030_5142-36377-0009__T1__NBASIC__2094,2094,5142,9,17.75923052433652,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1,1,0,0,0,0,0,0
2094-142345-0030_5142-36377-0009__T2__NBASIC__5142,5142,2094,9,28.01454162188283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0032_1284-1180-0025__T1__NBASIC__2094,2094,1284,5,17.774905641812445,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0032_1284-1180-0025__T2__NBASIC__1284,1284,2094,5,39.68085208989395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T1__NBASIC__2094,2094,4507,11,31.240170392654345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T2__NBASIC__4507,4507,2094,11,36.01766202818622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T1__NBASIC__2094,2094,4507,6,34.936349214977966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T2__NBASIC__4507,4507,2094,6,30.78480179932919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T1__NBASIC__2094,2094,6930,11,37.80199649496644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T2__NBASIC__6930,6930,2094,11,36.575030862222114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T1__NBASIC__2094,2094,8463,7,24.29140783917933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T2__NBASIC__8463,8463,2094,7,-16.892428215800642,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,1,1,1,1,1,1,1,1
2094-142345-0053_4992-23283-0008__T1__NBASIC__2094,2094,4992,5,26.937336853045622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0053_4992-23283-0008__T2__NBASIC__4992,4992,2094,5,22.239070418663903,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2094-142345-0059_237-126133-0024__T1__NBASIC__2094,2094,237,18,42.25142350348759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0059_237-126133-0024__T2__NBASIC__237,237,2094,18,35.120457605621745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T1__NBASIC__2300,2300,3570,9,35.16519246325737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T2__NBASIC__3570,3570,2300,9,34.736625712320176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T1__NBASIC__2300,2300,5683,7,33.191296610729225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T2__NBASIC__5683,5683,2300,7,32.116175070012474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T1__NBASIC__2300,2300,8455,24,34.060995626162104,0.0,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T2__NBASIC__8455,8455,2300,24,31.61469859765429,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0003_672-122797-0055__T1__NBASIC__2300,2300,672,14,26.926319241449363,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,1,0,1,0,0,0,0,0
2300-131720-0003_672-122797-0055__T2__NBASIC__672,672,2300,14,24.904291727141352,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0006_8455-210777-0043__T1__NBASIC__2300,2300,8455,5,13.703266471730338,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2300-131720-0006_8455-210777-0043__T2__NBASIC__8455,8455,2300,5,17.392292231358205,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2300-131720-0007_8224-274384-0007__T1__NBASIC__2300,2300,8224,11,26.407223814241302,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2300-131720-0007_8224-274384-0007__T2__NBASIC__8224,8224,2300,11,6.129684790539256,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.36363636363636365,1,1,1,1,1,1,1,1
2300-131720-0009_908-157963-0010__T1__NBASIC__2300,2300,908,11,23.77919637529285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0009_908-157963-0010__T2__NBASIC__908,908,2300,11,18.62388852421023,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,1,1,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T1__NBASIC__2300,2300,8230,20,29.51308063229593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T2__NBASIC__8230,8230,2300,20,-12.240962731941345,0.85,0.7,0.8,0.8,0.65,0.65,0.65,0.65,1,1,1,1,1,1,1,1
2300-131720-0018_1188-133604-0018__T1__NBASIC__2300,2300,1188,22,22.2618460188338,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0018_1188-133604-0018__T2__NBASIC__1188,1188,2300,22,14.575640616036527,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1,1,1,1,0,0,0,0
2300-131720-0020_61-70968-0061__T1__NBASIC__2300,2300,61,10,23.398592443264715,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2300-131720-0020_61-70968-0061__T2__NBASIC__61,61,2300,10,-11.19289289013688,0.7,0.4,0.4,0.5,0.4,0.4,0.4,0.4,1,1,1,1,1,1,1,1
2300-131720-0021_121-121726-0004__T1__NBASIC__2300,2300,121,7,40.837823273727885,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0021_121-121726-0004__T2__NBASIC__121,121,2300,7,31.06390413580618,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T1__NBASIC__2300,2300,8555,19,37.06348124923748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T2__NBASIC__8555,8555,2300,19,-30.406941977388684,1.0,1.0,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1,1,1,1,1,1,1,1
2300-131720-0024_7176-92135-0003__T1__NBASIC__2300,2300,7176,6,6.103950669738676,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1,1,1,1,1,1,1,1
2300-131720-0024_7176-92135-0003__T2__NBASIC__7176,7176,2300,6,24.158744612247656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T1__NBASIC__2300,2300,4446,14,40.56397877715946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T2__NBASIC__4446,4446,2300,14,30.360420208708184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T1__NBASIC__2300,2300,1089,12,29.415643938118983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T2__NBASIC__1089,1089,2300,12,-20.413067976473094,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,1,1,1,1,1,1
2300-131720-0031_7176-88083-0020__T1__NBASIC__2300,2300,7176,9,19.628494391471143,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,1,0,1,0,0,0,0,0
2300-131720-0031_7176-88083-0020__T2__NBASIC__7176,7176,2300,9,24.255441693954687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T1__NBASIC__2300,2300,7176,13,24.65655569963907,0.0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T2__NBASIC__7176,7176,2300,13,16.463375614811138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T1__NBASIC__2300,2300,1284,6,30.28092808982971,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T2__NBASIC__1284,1284,2300,6,41.840864475737746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T1__NBASIC__237,237,7729,5,37.71444019599435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T2__NBASIC__7729,7729,237,5,34.47314210674428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0003_2830-3980-0028__T1__NBASIC__237,237,2830,6,25.58207056462119,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,1,0,1,0,0,0,0,0
237-126133-0003_2830-3980-0028__T2__NBASIC__2830,2830,237,6,24.59945123419926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0005_1580-141083-0050__T1__NBASIC__237,237,1580,5,-2.3275128148766013,0.4,0.6,0.8,0.8,0.6,0.4,0.6,0.4,1,1,1,1,1,1,1,1
237-126133-0005_1580-141083-0050__T2__NBASIC__1580,1580,237,5,19.600148567511653,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
237-126133-0006_5639-40744-0018__T1__NBASIC__237,237,5639,11,35.01135031223373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0006_5639-40744-0018__T2__NBASIC__5639,5639,237,11,34.541837537599065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T1__NBASIC__237,237,6829,7,40.070895312956836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T2__NBASIC__6829,6829,237,7,35.346600214314876,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0014_3729-6852-0037__T1__NBASIC__237,237,3729,10,24.794190995336255,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,1,0,1,0,0,0,0,0
237-126133-0014_3729-6852-0037__T2__NBASIC__3729,3729,237,10,32.25986621577164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T1__NBASIC__237,237,1320,14,46.01106546420578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T2__NBASIC__1320,1320,237,14,38.15801549196468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0019_5639-40744-0024__T1__NBASIC__237,237,5639,13,38.61844113786904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0019_5639-40744-0024__T2__NBASIC__5639,5639,237,13,37.45726050055271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0022_3575-170457-0054__T1__NBASIC__237,237,3575,9,-7.311252013904655,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,1,1,1,1,1,1,1,1
237-126133-0022_3575-170457-0054__T2__NBASIC__3575,3575,237,9,35.281575179420344,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0023_672-122797-0005__T1__NBASIC__237,237,672,5,33.24589616144368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0023_672-122797-0005__T2__NBASIC__672,672,237,5,30.586480129471845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0025_1995-1826-0016__T1__NBASIC__237,237,1995,6,38.183896949923614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0025_1995-1826-0016__T2__NBASIC__1995,1995,237,6,32.920082571050614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0000_260-123286-0017__T1__NBASIC__237,237,260,6,33.40088680199657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0000_260-123286-0017__T2__NBASIC__260,260,237,6,34.08850792697922,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0002_4992-41797-0002__T1__NBASIC__237,237,4992,10,29.186675562197415,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0002_4992-41797-0002__T2__NBASIC__4992,4992,237,10,28.699381491423352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0005_5105-28241-0017__T1__NBASIC__237,237,5105,20,29.28830475214679,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,1,1,1,0,0,0,0
237-134493-0005_5105-28241-0017__T2__NBASIC__5105,5105,237,20,29.9495835177639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0006_2961-961-0008__T1__NBASIC__237,237,2961,7,23.230094551095757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0006_2961-961-0008__T2__NBASIC__2961,2961,237,7,43.86523242215666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0013_4992-23283-0009__T1__NBASIC__237,237,4992,7,23.37812881006514,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0013_4992-23283-0009__T2__NBASIC__4992,4992,237,7,17.298254081801794,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0
237-134493-0014_3570-5694-0009__T1__NBASIC__237,237,3570,6,41.187432795211215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0014_3570-5694-0009__T2__NBASIC__3570,3570,237,6,36.52621809499002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0015_5105-28240-0008__T1__NBASIC__237,237,5105,12,37.97867410103439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0015_5105-28240-0008__T2__NBASIC__5105,5105,237,12,34.357779883639694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0016_7176-92135-0005__T1__NBASIC__237,237,7176,9,33.600435624499006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0016_7176-92135-0005__T2__NBASIC__7176,7176,237,9,36.41082464359669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0018_1284-1181-0019__T1__NBASIC__237,237,1284,5,27.62437694472456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0018_1284-1181-0019__T2__NBASIC__1284,1284,237,5,33.70452222663555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0000_8463-294828-0029__T1__NBASIC__237,237,8463,9,11.036803066391528,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,1,0,1,0,1,0,1,0
237-134500-0000_8463-294828-0029__T2__NBASIC__8463,8463,237,9,23.235359234348184,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,1,0,0,0,0,0,0,0
237-134500-0002_4970-29093-0019__T1__NBASIC__237,237,4970,9,9.663241949591699,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,1,1,1,0,0,0,0
237-134500-0002_4970-29093-0019__T2__NBASIC__4970,4970,237,9,31.171142100439926,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,1,0,1,0,0,0,0,0
237-134500-0006_908-157963-0000__T1__NBASIC__237,237,908,7,37.30619931863886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0006_908-157963-0000__T2__NBASIC__908,908,237,7,32.14247698177045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0011_4992-41797-0010__T1__NBASIC__237,237,4992,5,29.349296751868934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0011_4992-41797-0010__T2__NBASIC__4992,4992,237,5,21.015477883808202,0.0,0.4,0.4,0.8,0.4,0.0,0.4,0.0,1,0,1,0,1,0,1,0
237-134500-0018_1580-141083-0007__T1__NBASIC__237,237,1580,8,-24.30696349703325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1
237-134500-0018_1580-141083-0007__T2__NBASIC__1580,1580,237,8,32.63802343936764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0023_4992-41806-0006__T1__NBASIC__237,237,4992,5,26.306098096738385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0023_4992-41806-0006__T2__NBASIC__4992,4992,237,5,27.463450141013137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0024_1089-134686-0011__T1__NBASIC__237,237,1089,7,33.477701773905125,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0024_1089-134686-0011__T2__NBASIC__1089,1089,237,7,33.02308006331072,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0026_260-123286-0016__T1__NBASIC__237,237,260,5,26.55906191115237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0026_260-123286-0016__T2__NBASIC__260,260,237,5,33.65109318628325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0028_2830-3980-0023__T1__NBASIC__237,237,2830,8,26.583124876871832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0028_2830-3980-0023__T2__NBASIC__2830,2830,237,8,34.30994271987817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0034_4077-13751-0011__T1__NBASIC__237,237,4077,5,29.57849878892384,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0034_4077-13751-0011__T2__NBASIC__4077,4077,237,5,37.175585591590995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0036_6829-68771-0035__T1__NBASIC__237,237,6829,7,-3.5581270925947526,0.5714285714285714,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.5714285714285714,1,1,1,1,1,1,1,1
237-134500-0036_6829-68771-0035__T2__NBASIC__6829,6829,237,7,22.295335784715974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0037_2830-3980-0042__T1__NBASIC__237,237,2830,5,32.448853340271086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0037_2830-3980-0042__T2__NBASIC__2830,2830,237,5,37.96829890766687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0040_1284-134647-0007__T1__NBASIC__237,237,1284,7,26.479694507270878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0040_1284-134647-0007__T2__NBASIC__1284,1284,237,7,31.998636562054124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0041_6930-75918-0011__T1__NBASIC__237,237,6930,5,30.2100018911967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134500-0041_6930-75918-0011__T2__NBASIC__6930,6930,237,5,39.915602025818465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
260-123286-0003_2094-142345-0048__T1__NBASIC__260,260,2094,11,32.50768985878365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,1,1,1,0,0,0,0
