cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
TFMap,6829-68769-0001_7729-102255-0022__T2__7729-7729-102255-0022__SIM__7176-7176-88083-0025,7729,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/6829-68769-0001_7729-102255-0022__T2__7729-7729-102255-0022__SIM__7176-7176-88083-0025.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/6829-68769-0001_7729-102255-0022__T2__7729-7729-102255-0022__SIM__7176-7176-88083-0025.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4589-6829-68769-0001_7729-102255-0022__T2__7729-7729-102255-0022__SIM__7176-7176-88083-0025-T7729.wav,-0.1302861410364395,8.069486192911128,8.199772333947568
TFMap,7176-92135-0043_2830-3979-0001__T1__7176-7176-92135-0043__SIM__61-61-70968-0035,7176,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/7176-92135-0043_2830-3979-0001__T1__7176-7176-92135-0043__SIM__61-61-70968-0035.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/7176-92135-0043_2830-3979-0001__T1__7176-7176-92135-0043__SIM__61-61-70968-0035.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3761-7176-92135-0043_2830-3979-0001__T1__7176-7176-92135-0043__SIM__61-61-70968-0035-T7176.wav,-0.06833442078726892,4.7943038506740265,4.862638271461296
TFMap,7176-92135-0043_2830-3979-0001__T2__2830-2830-3979-0001__SIM__1188-1188-133604-0040,2830,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/7176-92135-0043_2830-3979-0001__T2__2830-2830-3979-0001__SIM__1188-1188-133604-0040.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/7176-92135-0043_2830-3979-0001__T2__2830-2830-3979-0001__SIM__1188-1188-133604-0040.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt805-7176-92135-0043_2830-3979-0001__T2__2830-2830-3979-0001__SIM__1188-1188-133604-0040-T2830.wav,-0.34296588652697213,-3.9593135893672606,-3.6163477028402884
TFMap,4970-29095-0014_7127-75947-0022__T1__4970-4970-29095-0014__SIM__6829-6829-68771-0032,4970,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4970-29095-0014_7127-75947-0022__T1__4970-4970-29095-0014__SIM__6829-6829-68771-0032.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4970-29095-0014_7127-75947-0022__T1__4970-4970-29095-0014__SIM__6829-6829-68771-0032.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3775-4970-29095-0014_7127-75947-0022__T1__4970-4970-29095-0014__SIM__6829-6829-68771-0032-T4970.wav,-0.111773019802586,5.293305430998705,5.405078450801291
TFMap,4970-29095-0014_7127-75947-0022__T2__7127-7127-75947-0022__SIM__8455-8455-210777-0058,7127,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4970-29095-0014_7127-75947-0022__T2__7127-7127-75947-0022__SIM__8455-8455-210777-0058.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4970-29095-0014_7127-75947-0022__T2__7127-7127-75947-0022__SIM__8455-8455-210777-0058.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt647-4970-29095-0014_7127-75947-0022__T2__7127-7127-75947-0022__SIM__8455-8455-210777-0058-T7127.wav,-0.030788722177587304,8.932301298939842,8.963090021117429
TFMap,8455-210777-0025_8555-292519-0008__T1__8455-8455-210777-0025__SIM__1320-1320-122617-0011,8455,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8455-210777-0025_8555-292519-0008__T1__8455-8455-210777-0025__SIM__1320-1320-122617-0011.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8455-210777-0025_8555-292519-0008__T1__8455-8455-210777-0025__SIM__1320-1320-122617-0011.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt2991-8455-210777-0025_8555-292519-0008__T1__8455-8455-210777-0025__SIM__1320-1320-122617-0011-T8455.wav,-0.4556071303116071,7.498826139045123,7.954433269356731
TFMap,8455-210777-0025_8555-292519-0008__T2__8555-8555-292519-0008__SIM__4970-4970-29093-0019,8555,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8455-210777-0025_8555-292519-0008__T2__8555-8555-292519-0008__SIM__4970-4970-29093-0019.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8455-210777-0025_8555-292519-0008__T2__8555-8555-292519-0008__SIM__4970-4970-29093-0019.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3875-8455-210777-0025_8555-292519-0008__T2__8555-8555-292519-0008__SIM__4970-4970-29093-0019-T8555.wav,-0.06781776084191718,14.873130665243773,14.94094842608569
TFMap,6829-68771-0027_3570-5696-0010__T1__6829-6829-68771-0027__SIM__4970-4970-29095-0037,6829,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/6829-68771-0027_3570-5696-0010__T1__6829-6829-68771-0027__SIM__4970-4970-29095-0037.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/6829-68771-0027_3570-5696-0010__T1__6829-6829-68771-0027__SIM__4970-4970-29095-0037.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4115-6829-68771-0027_3570-5696-0010__T1__6829-6829-68771-0027__SIM__4970-4970-29095-0037-T6829.wav,0.20224161402396526,5.443578221902521,5.241336607878556
TFMap,6829-68771-0027_3570-5696-0010__T2__3570-3570-5696-0010__SIM__4507-4507-16021-0021,3570,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/6829-68771-0027_3570-5696-0010__T2__3570-3570-5696-0010__SIM__4507-4507-16021-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/6829-68771-0027_3570-5696-0010__T2__3570-3570-5696-0010__SIM__4507-4507-16021-0021.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt5633-6829-68771-0027_3570-5696-0010__T2__3570-3570-5696-0010__SIM__4507-4507-16021-0021-T3570.wav,-0.08833282569105566,15.023556237667057,15.111889063358113
TFMap,2300-131720-0002_8455-210777-0036__T1__2300-2300-131720-0002__SIM__61-61-70970-0007,2300,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2300-131720-0002_8455-210777-0036__T1__2300-2300-131720-0002__SIM__61-61-70970-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2300-131720-0002_8455-210777-0036__T1__2300-2300-131720-0002__SIM__61-61-70970-0007.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3021-2300-131720-0002_8455-210777-0036__T1__2300-2300-131720-0002__SIM__61-61-70970-0007-T2300.wav,0.11367618496768082,4.84579146534444,4.7321152803767585
TFMap,2300-131720-0002_8455-210777-0036__T2__8455-8455-210777-0036__SIM__1320-1320-122617-0031,8455,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2300-131720-0002_8455-210777-0036__T2__8455-8455-210777-0036__SIM__1320-1320-122617-0031.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2300-131720-0002_8455-210777-0036__T2__8455-8455-210777-0036__SIM__1320-1320-122617-0031.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4775-2300-131720-0002_8455-210777-0036__T2__8455-8455-210777-0036__SIM__1320-1320-122617-0031-T8455.wav,-0.03926075683966469,10.718104890794834,10.757365647634499
TFMap,8224-274384-0003_3570-5694-0016__T1__8224-8224-274384-0003__SIM__8455-8455-210777-0014,8224,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8224-274384-0003_3570-5694-0016__T1__8224-8224-274384-0003__SIM__8455-8455-210777-0014.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8224-274384-0003_3570-5694-0016__T1__8224-8224-274384-0003__SIM__8455-8455-210777-0014.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4315-8224-274384-0003_3570-5694-0016__T1__8224-8224-274384-0003__SIM__8455-8455-210777-0014-T8224.wav,-0.12302172155759886,-3.713232974928724,-3.590211253371125
TFMap,8224-274384-0003_3570-5694-0016__T2__3570-3570-5694-0016__SIM__4507-4507-16021-0021,3570,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8224-274384-0003_3570-5694-0016__T2__3570-3570-5694-0016__SIM__4507-4507-16021-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8224-274384-0003_3570-5694-0016__T2__3570-3570-5694-0016__SIM__4507-4507-16021-0021.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt407-8224-274384-0003_3570-5694-0016__T2__3570-3570-5694-0016__SIM__4507-4507-16021-0021-T3570.wav,0.014848744680652072,13.423055700826367,13.408206956145715
TFMap,672-122797-0048_237-134500-0022__T1__672-672-122797-0048__SIM__260-260-123286-0001,672,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/672-122797-0048_237-134500-0022__T1__672-672-122797-0048__SIM__260-260-123286-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/672-122797-0048_237-134500-0022__T1__672-672-122797-0048__SIM__260-260-123286-0001.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt501-672-122797-0048_237-134500-0022__T1__672-672-122797-0048__SIM__260-260-123286-0001-T672.wav,-0.04752218669129785,14.257171409240526,14.304693595931823
TFMap,672-122797-0048_237-134500-0022__T2__237-237-134500-0022__SIM__5683-5683-32865-0011,237,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/672-122797-0048_237-134500-0022__T2__237-237-134500-0022__SIM__5683-5683-32865-0011.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/672-122797-0048_237-134500-0022__T2__237-237-134500-0022__SIM__5683-5683-32865-0011.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt223-672-122797-0048_237-134500-0022__T2__237-237-134500-0022__SIM__5683-5683-32865-0011-T237.wav,-0.06185036292304162,5.1659336533990725,5.227784016322114
TFMap,4970-29095-0009_1188-133604-0007__T1__4970-4970-29095-0009__SIM__6829-6829-68769-0009,4970,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4970-29095-0009_1188-133604-0007__T1__4970-4970-29095-0009__SIM__6829-6829-68769-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4970-29095-0009_1188-133604-0007__T1__4970-4970-29095-0009__SIM__6829-6829-68769-0009.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4419-4970-29095-0009_1188-133604-0007__T1__4970-4970-29095-0009__SIM__6829-6829-68769-0009-T4970.wav,-0.04784517560697651,-1.4671418006926638,-1.4192966250856873
TFMap,4970-29095-0009_1188-133604-0007__T2__1188-1188-133604-0007__SIM__2830-2830-3980-0062,1188,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4970-29095-0009_1188-133604-0007__T2__1188-1188-133604-0007__SIM__2830-2830-3980-0062.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4970-29095-0009_1188-133604-0007__T2__1188-1188-133604-0007__SIM__2830-2830-3980-0062.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3531-4970-29095-0009_1188-133604-0007__T2__1188-1188-133604-0007__SIM__2830-2830-3980-0062-T1188.wav,-0.17148188614845603,10.105028085937832,10.276509972086288
TFMap,2961-960-0012_6829-68771-0015__T1__2961-2961-960-0012__SIM__3570-3570-5695-0010,2961,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2961-960-0012_6829-68771-0015__T1__2961-2961-960-0012__SIM__3570-3570-5695-0010.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2961-960-0012_6829-68771-0015__T1__2961-2961-960-0012__SIM__3570-3570-5695-0010.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3731-2961-960-0012_6829-68771-0015__T1__2961-2961-960-0012__SIM__3570-3570-5695-0010-T2961.wav,0.056087393473918355,14.92140935469542,14.865321961221502
TFMap,2961-960-0012_6829-68771-0015__T2__6829-6829-68771-0015__SIM__4970-4970-29093-0018,6829,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2961-960-0012_6829-68771-0015__T2__6829-6829-68771-0015__SIM__4970-4970-29093-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2961-960-0012_6829-68771-0015__T2__6829-6829-68771-0015__SIM__4970-4970-29093-0018.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4937-2961-960-0012_6829-68771-0015__T2__6829-6829-68771-0015__SIM__4970-4970-29093-0018-T6829.wav,-0.10105160745825675,7.156281568283815,7.257333175742072
TFMap,2094-142345-0012_4446-2275-0026__T1__2094-2094-142345-0012__SIM__3729-3729-6852-0022,2094,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2094-142345-0012_4446-2275-0026__T1__2094-2094-142345-0012__SIM__3729-3729-6852-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2094-142345-0012_4446-2275-0026__T1__2094-2094-142345-0012__SIM__3729-3729-6852-0022.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt2847-2094-142345-0012_4446-2275-0026__T1__2094-2094-142345-0012__SIM__3729-3729-6852-0022-T2094.wav,-0.09106281707182629,6.987807622709317,7.078870439781143
TFMap,2094-142345-0012_4446-2275-0026__T2__4446-4446-2275-0026__SIM__1284-1284-1181-0013,4446,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2094-142345-0012_4446-2275-0026__T2__4446-4446-2275-0026__SIM__1284-1284-1181-0013.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2094-142345-0012_4446-2275-0026__T2__4446-4446-2275-0026__SIM__1284-1284-1181-0013.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4561-2094-142345-0012_4446-2275-0026__T2__4446-4446-2275-0026__SIM__1284-1284-1181-0013-T4446.wav,0.00814792854639311,10.148269052507658,10.140121123961265
TFMap,6930-81414-0000_1320-122612-0012__T1__6930-6930-81414-0000__SIM__260-260-123440-0002,6930,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/6930-81414-0000_1320-122612-0012__T1__6930-6930-81414-0000__SIM__260-260-123440-0002.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/6930-81414-0000_1320-122612-0012__T1__6930-6930-81414-0000__SIM__260-260-123440-0002.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt1867-6930-81414-0000_1320-122612-0012__T1__6930-6930-81414-0000__SIM__260-260-123440-0002-T6930.wav,-0.01877569661126245,12.75757531945888,12.776351016070143
TFMap,6930-81414-0000_1320-122612-0012__T2__1320-1320-122612-0012__SIM__5105-5105-28240-0017,1320,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/6930-81414-0000_1320-122612-0012__T2__1320-1320-122612-0012__SIM__5105-5105-28240-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/6930-81414-0000_1320-122612-0012__T2__1320-1320-122612-0012__SIM__5105-5105-28240-0017.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt335-6930-81414-0000_1320-122612-0012__T2__1320-1320-122612-0012__SIM__5105-5105-28240-0017-T1320.wav,0.04987773763921331,4.875638196506703,4.82576045886749
TFMap,908-157963-0026_61-70970-0012__T1__908-908-157963-0026__SIM__7176-7176-88083-0023,908,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/908-157963-0026_61-70970-0012__T1__908-908-157963-0026__SIM__7176-7176-88083-0023.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/908-157963-0026_61-70970-0012__T1__908-908-157963-0026__SIM__7176-7176-88083-0023.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt3513-908-157963-0026_61-70970-0012__T1__908-908-157963-0026__SIM__7176-7176-88083-0023-T908.wav,0.01005919566502353,8.993844419346125,8.983785223681101
TFMap,908-157963-0026_61-70970-0012__T2__61-61-70970-0012__SIM__8230-8230-279154-0020,61,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/908-157963-0026_61-70970-0012__T2__61-61-70970-0012__SIM__8230-8230-279154-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/908-157963-0026_61-70970-0012__T2__61-61-70970-0012__SIM__8230-8230-279154-0020.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt1443-908-157963-0026_61-70970-0012__T2__61-61-70970-0012__SIM__8230-8230-279154-0020-T61.wav,0.0422169005834538,-1.2263363963144216,-1.2685532968978754
TFMap,1089-134686-0007_1995-1836-0000__T1__1089-1089-134686-0007__SIM__8230-8230-279154-0034,1089,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1089-134686-0007_1995-1836-0000__T1__1089-1089-134686-0007__SIM__8230-8230-279154-0034.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1089-134686-0007_1995-1836-0000__T1__1089-1089-134686-0007__SIM__8230-8230-279154-0034.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4983-1089-134686-0007_1995-1836-0000__T1__1089-1089-134686-0007__SIM__8230-8230-279154-0034-T1089.wav,-0.06919860935814022,5.357132256530644,5.426330865888784
TFMap,1089-134686-0007_1995-1836-0000__T2__1995-1995-1836-0000__SIM__2094-2094-142345-0023,1995,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1089-134686-0007_1995-1836-0000__T2__1995-1995-1836-0000__SIM__2094-2094-142345-0023.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1089-134686-0007_1995-1836-0000__T2__1995-1995-1836-0000__SIM__2094-2094-142345-0023.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt5307-1089-134686-0007_1995-1836-0000__T2__1995-1995-1836-0000__SIM__2094-2094-142345-0023-T1995.wav,0.02249964166903328,4.073850974560779,4.051351332891746
TFMap,8555-284449-0001_4446-2275-0041__T1__8555-8555-284449-0001__SIM__4970-4970-29095-0024,8555,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8555-284449-0001_4446-2275-0041__T1__8555-8555-284449-0001__SIM__4970-4970-29095-0024.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8555-284449-0001_4446-2275-0041__T1__8555-8555-284449-0001__SIM__4970-4970-29095-0024.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt1809-8555-284449-0001_4446-2275-0041__T1__8555-8555-284449-0001__SIM__4970-4970-29095-0024-T8555.wav,-0.00408484386047156,9.661885565227491,9.665970409087963
TFMap,8555-284449-0001_4446-2275-0041__T2__4446-4446-2275-0041__SIM__1284-1284-1180-0003,4446,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8555-284449-0001_4446-2275-0041__T2__4446-4446-2275-0041__SIM__1284-1284-1180-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8555-284449-0001_4446-2275-0041__T2__4446-4446-2275-0041__SIM__1284-1284-1180-0003.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4813-8555-284449-0001_4446-2275-0041__T2__4446-4446-2275-0041__SIM__1284-1284-1180-0003-T4446.wav,-0.018703698265117485,12.819407993392087,12.838111691657204
TFMap,5105-28240-0019_1284-1181-0020__T1__5105-5105-28240-0019__SIM__1320-1320-122617-0010,5105,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/5105-28240-0019_1284-1181-0020__T1__5105-5105-28240-0019__SIM__1320-1320-122617-0010.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/5105-28240-0019_1284-1181-0020__T1__5105-5105-28240-0019__SIM__1320-1320-122617-0010.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt1391-5105-28240-0019_1284-1181-0020__T1__5105-5105-28240-0019__SIM__1320-1320-122617-0010-T5105.wav,-0.08617293285785489,11.270514123800268,11.356687056658123
TFMap,5105-28240-0019_1284-1181-0020__T2__1284-1284-1181-0020__SIM__4446-4446-2273-0021,1284,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/5105-28240-0019_1284-1181-0020__T2__1284-1284-1181-0020__SIM__4446-4446-2273-0021.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/5105-28240-0019_1284-1181-0020__T2__1284-1284-1181-0020__SIM__4446-4446-2273-0021.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt891-5105-28240-0019_1284-1181-0020__T2__1284-1284-1181-0020__SIM__4446-4446-2273-0021-T1284.wav,-0.03557254269434731,9.533469384874644,9.56904192756899
TFMap,908-157963-0023_61-70968-0049__T1__908-908-157963-0023__SIM__7176-7176-92135-0003,908,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/908-157963-0023_61-70968-0049__T1__908-908-157963-0023__SIM__7176-7176-92135-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/908-157963-0023_61-70968-0049__T1__908-908-157963-0023__SIM__7176-7176-92135-0003.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt381-908-157963-0023_61-70968-0049__T1__908-908-157963-0023__SIM__7176-7176-92135-0003-T908.wav,-0.009907078290674793,4.363315510292177,4.373222588582851
TFMap,908-157963-0023_61-70968-0049__T2__61-61-70968-0049__SIM__8230-8230-279154-0005,61,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/908-157963-0023_61-70968-0049__T2__61-61-70968-0049__SIM__8230-8230-279154-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/908-157963-0023_61-70968-0049__T2__61-61-70968-0049__SIM__8230-8230-279154-0005.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt1739-908-157963-0023_61-70968-0049__T2__61-61-70968-0049__SIM__8230-8230-279154-0005-T61.wav,0.1395649086025268,-5.6322066533651585,-5.771771561967685
TFMap,3575-170457-0040_8455-210777-0002__T1__3575-3575-170457-0040__SIM__237-237-126133-0008,3575,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3575-170457-0040_8455-210777-0002__T1__3575-3575-170457-0040__SIM__237-237-126133-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3575-170457-0040_8455-210777-0002__T1__3575-3575-170457-0040__SIM__237-237-126133-0008.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt2623-3575-170457-0040_8455-210777-0002__T1__3575-3575-170457-0040__SIM__237-237-126133-0008-T3575.wav,0.12069934005834157,0.9256780641406424,0.8049787240823008
TFMap,3575-170457-0040_8455-210777-0002__T2__8455-8455-210777-0002__SIM__1320-1320-122617-0016,8455,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3575-170457-0040_8455-210777-0002__T2__8455-8455-210777-0002__SIM__1320-1320-122617-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3575-170457-0040_8455-210777-0002__T2__8455-8455-210777-0002__SIM__1320-1320-122617-0016.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt4299-3575-170457-0040_8455-210777-0002__T2__8455-8455-210777-0002__SIM__1320-1320-122617-0016-T8455.wav,0.005255375289647249,6.621906384472279,6.616651009182632
TFMap,2094-142345-0003_6930-81414-0004__T1__2094-2094-142345-0003__SIM__3729-3729-6852-0000,2094,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2094-142345-0003_6930-81414-0004__T1__2094-2094-142345-0003__SIM__3729-3729-6852-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2094-142345-0003_6930-81414-0004__T1__2094-2094-142345-0003__SIM__3729-3729-6852-0000.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/tfmap_part0/audio/Utt571-2094-142345-0003_6930-81414-0004__T1__2094-2094-142345-0003__SIM__3729-3729-6852-0000-T2094.wav,0.0017240190172422504,12.818240288693072,12.81651626967583
