condition,cue,key,target_spk,utterance_si_sdr_target,mixture_si_sdr_target,traditional_sisnri
normal-basic-clean-test fixed-enroll,TFMap,8463-287645-0003_5105-28233-0010,8463,4.141650693118079,-4.02494315229383,8.16659384541191
normal-basic-clean-test fixed-enroll,TFMap,8463-287645-0003_5105-28233-0010,5105,14.113405883876531,4.280340812068287,9.833065071808244
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0028_3570-5696-0000,1284,7.304892682976803,-6.258354056756303,13.563246739733106
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0028_3570-5696-0000,3570,14.356808974568242,6.005546376201631,8.351262598366612
normal-basic-clean-test fixed-enroll,TFMap,5105-28240-0007_61-70970-0035,5105,8.694108423729705,-2.1669860394021105,10.861094463131817
normal-basic-clean-test fixed-enroll,TFMap,5105-28240-0007_61-70970-0035,61,10.960149138937291,1.9849369872763034,8.975212151660989
normal-basic-clean-test fixed-enroll,TFMap,1580-141083-0027_4077-13751-0000,1580,12.09192265976612,2.128837835471846,9.963084824294274
normal-basic-clean-test fixed-enroll,TFMap,1580-141083-0027_4077-13751-0000,4077,10.065699432472936,-2.2085377215636512,12.274237154036587
normal-basic-clean-test fixed-enroll,TFMap,4992-41797-0008_6930-76324-0009,4992,16.826842417116296,5.717346187699762,11.109496229416534
normal-basic-clean-test fixed-enroll,TFMap,4992-41797-0008_6930-76324-0009,6930,12.40776479336606,-5.777944885532939,18.185709678899
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0064_6829-68769-0048,8455,13.15828010949479,0.39873418462740673,12.759545924867384
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0064_6829-68769-0048,6829,13.06361647775694,-0.3737607626345131,13.437377240391452
normal-basic-clean-test fixed-enroll,TFMap,121-127105-0000_5142-33396-0044,121,9.323052569613123,0.8870684368112092,8.435984132801915
normal-basic-clean-test fixed-enroll,TFMap,121-127105-0000_5142-33396-0044,5142,8.037693367470505,-0.9342864892828735,8.971979856753379
normal-basic-clean-test fixed-enroll,TFMap,7021-85628-0020_5142-33396-0046,7021,18.25418016441603,3.1558747744591003,15.09830538995693
normal-basic-clean-test fixed-enroll,TFMap,7021-85628-0020_5142-33396-0046,5142,14.959425405705602,-3.10555779396271,18.064983199668312
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0025_1995-1826-0001,2830,12.275294888725629,2.33352039424833,9.941774494477299
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0025_1995-1826-0001,1995,8.926977609558772,-2.3779568566585745,11.304934466217347
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0016_121-127105-0013,7176,9.73930386315686,-3.250047187122439,12.989351050279298
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0016_121-127105-0013,121,13.429143049303772,3.305658850506192,10.12348419879758
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0007_2094-142345-0002,1284,13.986140420891129,4.050668146174312,9.935472274716817
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0007_2094-142345-0002,2094,10.80222576037273,-4.063508693327414,14.865734453700144
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0020_61-70970-0027,1995,11.205846836527028,0.02291157674729811,11.18293525977973
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0020_61-70970-0027,61,11.005309127102157,0.07078395346128406,10.934525173640873
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0024_6829-68769-0033,1995,5.981681368593767,-5.587369771121612,11.569051139715379
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0024_6829-68769-0033,6829,13.10705065950878,5.45583996813118,7.6512106913775995
normal-basic-clean-test fixed-enroll,TFMap,61-70970-0011_1995-1826-0009,61,11.41538917877359,0.25168553946937866,11.163703639304213
normal-basic-clean-test fixed-enroll,TFMap,61-70970-0011_1995-1826-0009,1995,12.315181878791204,-0.3033172720530882,12.618499150844292
normal-basic-clean-test fixed-enroll,TFMap,8463-294825-0016_3575-170457-0032,8463,15.595313354362986,8.113272809675811,7.482040544687175
normal-basic-clean-test fixed-enroll,TFMap,8463-294825-0016_3575-170457-0032,3575,7.524913087551244,-7.477447623674198,15.002360711225442
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0001_237-126133-0021,8455,15.056567749320251,1.6964150008169046,13.360152748503348
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0001_237-126133-0021,237,12.90114020782465,-1.8044099865086367,14.705550194333286
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0009_8455-210777-0035,2094,12.613831644549272,1.006092746001334,11.607738898547938
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0009_8455-210777-0035,8455,11.309344640038256,-0.6886256001788121,11.997970240217068
normal-basic-clean-test fixed-enroll,TFMap,4077-13751-0013_1284-1181-0005,4077,8.986718979475102,-2.0649919764818416,11.051710955956944
normal-basic-clean-test fixed-enroll,TFMap,4077-13751-0013_1284-1181-0005,1284,11.149104772129146,1.89159879798254,9.257505974146605
normal-basic-clean-test fixed-enroll,TFMap,5639-40744-0006_672-122797-0026,5639,8.555918170611431,-0.09532495715189443,8.651243127763326
normal-basic-clean-test fixed-enroll,TFMap,5639-40744-0006_672-122797-0026,672,-12.430112600658358,0.34388229684591365,-12.773994897504272
normal-basic-clean-test fixed-enroll,TFMap,6829-68771-0036_908-157963-0013,6829,7.995150894381105,-4.732906000540923,12.728056894922027
normal-basic-clean-test fixed-enroll,TFMap,6829-68771-0036_908-157963-0013,908,12.881275941572962,5.141023653811274,7.740252287761688
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0011_8463-287645-0014,1995,14.774518391633755,2.825439329769539,11.949079061864216
normal-basic-clean-test fixed-enroll,TFMap,1995-1826-0011_8463-287645-0014,8463,12.88684603824376,-2.718216846578578,15.605062884822338
normal-basic-clean-test fixed-enroll,TFMap,121-121726-0010_260-123286-0031,121,12.483531137372076,0.13963576944815337,12.343895367923922
normal-basic-clean-test fixed-enroll,TFMap,121-121726-0010_260-123286-0031,260,9.382492610163238,-0.38662920550525204,9.769121815668491
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0012_4446-2273-0007,1320,12.530829970022236,3.1476085349103897,9.383221435111846
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0012_4446-2273-0007,4446,9.342535572403008,-2.909062162498758,12.251597734901766
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0004_1284-1180-0027,1089,11.599576585438989,0.5575957605882986,11.04198082485069
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0004_1284-1180-0027,1284,10.186851635512571,-0.3796757258056951,10.566527361318267
normal-basic-clean-test fixed-enroll,TFMap,4992-41797-0007_5142-36377-0020,4992,10.074446865182068,-0.7061333051363529,10.780580170318421
normal-basic-clean-test fixed-enroll,TFMap,4992-41797-0007_5142-36377-0020,5142,11.203359579327364,0.862286491693955,10.341073087633408
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0035_121-121726-0009,1320,18.962773859735705,10.144547357369673,8.818226502366032
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0035_121-121726-0009,121,8.168885449496985,-10.037374754689893,18.206260204186876
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0032_1284-1180-0025,2094,6.114415041559733,-6.912920214824382,13.027335256384115
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0032_1284-1180-0025,1284,12.342350276553232,6.875211773378181,5.46713850317505
normal-basic-clean-test fixed-enroll,TFMap,2830-3979-0011_1580-141084-0010,2830,13.7497202737187,-3.4348516700207328,17.18457194373943
normal-basic-clean-test fixed-enroll,TFMap,2830-3979-0011_1580-141084-0010,1580,18.40820321173837,3.578798466632821,14.829404745105549
normal-basic-clean-test fixed-enroll,TFMap,8555-284447-0004_7176-92135-0001,8555,-25.559116262569,-2.688558847432681,-22.870557415136318
normal-basic-clean-test fixed-enroll,TFMap,8555-284447-0004_7176-92135-0001,7176,13.861976400303831,2.3103141231379167,11.551662277165914
normal-basic-clean-test fixed-enroll,TFMap,6829-68769-0024_672-122797-0013,6829,16.104710077887074,8.129474711324288,7.975235366562785
normal-basic-clean-test fixed-enroll,TFMap,6829-68769-0024_672-122797-0013,672,6.666444197453937,-8.40185933036754,15.068303527821477
normal-basic-clean-test fixed-enroll,TFMap,4992-23283-0005_6829-68769-0034,4992,0.9522126345930078,2.7295404179395666,-1.7773277833465588
normal-basic-clean-test fixed-enroll,TFMap,4992-23283-0005_6829-68769-0034,6829,2.2590265483112426,-2.5233945002705758,4.782421048581819
normal-basic-clean-test fixed-enroll,TFMap,237-134493-0006_2961-961-0008,237,5.819199206427451,-9.12381964171174,14.943018848139193
normal-basic-clean-test fixed-enroll,TFMap,237-134493-0006_2961-961-0008,2961,16.183333072552713,9.113532759942563,7.06980031261015
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0046_3575-170457-0020,8455,11.413979308651165,-2.773791963967555,14.187771272618718
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0046_3575-170457-0020,3575,14.139444302796049,2.870861354021118,11.268582948774931
normal-basic-clean-test fixed-enroll,TFMap,8555-284449-0003_6930-81414-0027,8555,16.329528716310897,4.750282982609732,11.579245733701164
normal-basic-clean-test fixed-enroll,TFMap,8555-284449-0003_6930-81414-0027,6930,12.265948844118563,-4.752753104401738,17.018701948520302
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0008_1995-1837-0003,4970,12.7372233263131,-3.638038642753753,16.37526196906685
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0008_1995-1837-0003,1995,16.414575831330794,3.6380333332921246,12.776542498038669
normal-basic-clean-test fixed-enroll,TFMap,8463-294825-0013_61-70970-0037,8463,13.960645689094498,3.2613361767408207,10.699309512353677
normal-basic-clean-test fixed-enroll,TFMap,8463-294825-0013_61-70970-0037,61,10.61539038712204,-3.0947743081677617,13.710164695289802
normal-basic-clean-test fixed-enroll,TFMap,1188-133604-0012_5105-28241-0016,1188,11.750683710875265,0.512313777031913,11.238369933843352
normal-basic-clean-test fixed-enroll,TFMap,1188-133604-0012_5105-28241-0016,5105,11.398744181797802,-0.6020339326167308,12.000778114414533
normal-basic-clean-test fixed-enroll,TFMap,237-134500-0000_8463-294828-0029,237,5.08002469923998,2.7853891847454895,2.29463551449449
normal-basic-clean-test fixed-enroll,TFMap,237-134500-0000_8463-294828-0029,8463,5.02551579922526,-2.838531817377019,7.864047616602279
normal-basic-clean-test fixed-enroll,TFMap,4970-29095-0004_1089-134686-0012,4970,13.867300906006252,1.0954595239887124,12.77184138201754
normal-basic-clean-test fixed-enroll,TFMap,4970-29095-0004_1089-134686-0012,1089,12.678432874615323,-1.151983842064689,13.830416716680013
normal-basic-clean-test fixed-enroll,TFMap,1188-133604-0019_8224-274384-0008,1188,14.417542026745624,4.059308896979144,10.358233129766479
normal-basic-clean-test fixed-enroll,TFMap,1188-133604-0019_8224-274384-0008,8224,-1.8281632219926156,-4.000029950076829,2.171866728084214
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0019_5142-33396-0021,1089,17.779403122992804,6.987406377257495,10.79199674573531
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0019_5142-33396-0021,5142,10.671089967491154,-7.040808994153056,17.71189896164421
normal-basic-clean-test fixed-enroll,TFMap,260-123440-0014_4970-29095-0030,260,-3.741114143109429,-4.311817431365514,0.5707032882560856
normal-basic-clean-test fixed-enroll,TFMap,260-123440-0014_4970-29095-0030,4970,14.858300822797116,4.3180242693230415,10.540276553474074
normal-basic-clean-test fixed-enroll,TFMap,6829-68769-0028_5105-28240-0002,6829,8.364833525871227,-6.301146774157186,14.665980300028412
normal-basic-clean-test fixed-enroll,TFMap,6829-68769-0028_5105-28240-0002,5105,-15.566363475050457,6.328057194486352,-21.894420669536807
normal-basic-clean-test fixed-enroll,TFMap,237-134500-0028_2830-3980-0023,237,7.966422766993675,-2.8841978797587746,10.85062064675245
normal-basic-clean-test fixed-enroll,TFMap,237-134500-0028_2830-3980-0023,2830,10.593347278969327,2.4934895303772255,8.099857748592102
normal-basic-clean-test fixed-enroll,TFMap,2961-961-0004_7729-102255-0040,2961,10.009962185624566,-0.17574003981179728,10.185702225436364
normal-basic-clean-test fixed-enroll,TFMap,2961-961-0004_7729-102255-0040,7729,9.959382564550806,0.016215635368016824,9.943166929182789
normal-basic-clean-test fixed-enroll,TFMap,2961-961-0013_4077-13751-0007,2961,10.261383300323182,-1.6834875643295868,11.944870864652769
normal-basic-clean-test fixed-enroll,TFMap,2961-961-0013_4077-13751-0007,4077,11.08996007371031,1.3446466253640523,9.745313448346257
normal-basic-clean-test fixed-enroll,TFMap,5142-36377-0018_4970-29093-0010,5142,2.8512526072417166,-4.952261779803919,7.803514387045636
normal-basic-clean-test fixed-enroll,TFMap,5142-36377-0018_4970-29093-0010,4970,10.344711639507292,5.167572681341416,5.177138958165876
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0031_7127-75947-0007,1284,9.469786831954854,2.754471724636222,6.715315107318633
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0031_7127-75947-0007,7127,6.609993331293308,-2.7874950733058226,9.39748840459913
normal-basic-clean-test fixed-enroll,TFMap,6930-75918-0000_8463-294825-0008,6930,10.697362298366851,1.755572850248661,8.94178944811819
normal-basic-clean-test fixed-enroll,TFMap,6930-75918-0000_8463-294825-0008,8463,9.077962285772635,-1.6666755452631763,10.744637831035812
normal-basic-clean-test fixed-enroll,TFMap,61-70968-0027_4446-2273-0018,61,8.418655228550765,-4.7117003868321365,13.130355615382902
normal-basic-clean-test fixed-enroll,TFMap,61-70968-0027_4446-2273-0018,4446,13.404511791945383,4.479216633998445,8.925295157946938
normal-basic-clean-test fixed-enroll,TFMap,1995-1837-0020_5142-33396-0032,1995,4.722438197128915,-2.8061561627702454,7.528594359899161
normal-basic-clean-test fixed-enroll,TFMap,1995-1837-0020_5142-33396-0032,5142,11.536882988077345,2.931027123434824,8.605855864642521
normal-basic-clean-test fixed-enroll,TFMap,1580-141084-0016_61-70970-0026,1580,8.632397631813415,-7.144618610326139,15.777016242139554
normal-basic-clean-test fixed-enroll,TFMap,1580-141084-0016_61-70970-0026,61,15.892458000067894,7.098120638274742,8.79433736179315
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0006_1580-141083-0022,1089,14.7970798766341,3.396265754852829,11.400814121781272
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0006_1580-141083-0022,1580,11.410101583998216,-3.856478835629079,15.266580419627296
normal-basic-clean-test fixed-enroll,TFMap,7729-102255-0002_1221-135766-0001,7729,14.046315569959017,3.7297659987818017,10.316549571177216
normal-basic-clean-test fixed-enroll,TFMap,7729-102255-0002_1221-135766-0001,1221,9.940991935095562,-3.573786166550901,13.514778101646463
normal-basic-clean-test fixed-enroll,TFMap,2961-960-0008_7176-92135-0015,2961,13.105708573312766,-1.4851996927221,14.590908266034866
normal-basic-clean-test fixed-enroll,TFMap,2961-960-0008_7176-92135-0015,7176,14.621415237812984,1.442931645733379,13.178483592079605
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0041_5683-32879-0019,8455,15.591000897006266,4.6696917749805325,10.921309122025733
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0041_5683-32879-0019,5683,10.82139644380199,-4.718628505204321,15.540024949006312
normal-basic-clean-test fixed-enroll,TFMap,3570-5695-0015_1580-141084-0000,3570,17.01508985389915,3.9034696139243485,13.1116202399748
normal-basic-clean-test fixed-enroll,TFMap,3570-5695-0015_1580-141084-0000,1580,14.627521584941125,-3.859719984079394,18.48724156902052
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0031_61-70968-0026,1089,5.11467892224827,-1.196857867631294,6.311536789879565
normal-basic-clean-test fixed-enroll,TFMap,1089-134686-0031_61-70968-0026,61,-8.040099204976709,1.2112345508406765,-9.251333755817386
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0005_6829-68771-0000,1284,11.895527017577336,2.9168404783899198,8.978686539187416
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0005_6829-68771-0000,6829,8.756279499919007,-2.927969965417003,11.68424946533601
normal-basic-clean-test fixed-enroll,TFMap,5683-32879-0005_1995-1826-0000,5683,14.911447422629657,-3.283482524642813,18.19492994727247
normal-basic-clean-test fixed-enroll,TFMap,5683-32879-0005_1995-1826-0000,1995,18.009264516235337,3.2732245390207515,14.736039977214585
normal-basic-clean-test fixed-enroll,TFMap,3729-6852-0039_672-122797-0067,3729,13.012926172134744,1.6800518166357115,11.332874355499033
normal-basic-clean-test fixed-enroll,TFMap,3729-6852-0039_672-122797-0067,672,11.44723915652085,-1.5650928164735718,13.01233197299442
normal-basic-clean-test fixed-enroll,TFMap,1995-1836-0003_4992-41806-0011,1995,-1.031545800397296,2.2397468508205565,-3.2712926512178524
normal-basic-clean-test fixed-enroll,TFMap,1995-1836-0003_4992-41806-0011,4992,10.502502532910112,-2.4210350988648788,12.923537631774991
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0051_7176-92135-0032,2830,6.941819244695704,0.44114885138799736,6.500670393307707
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0051_7176-92135-0032,7176,4.001305438746221,-0.8027055663484939,4.804011005094715
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0001_1221-135767-0009,7176,11.262962538451209,-3.4348763923460575,14.697838930797266
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0001_1221-135767-0009,1221,14.655658442327164,3.5368267947212546,11.118831647605909
normal-basic-clean-test fixed-enroll,TFMap,8555-284447-0010_7729-102255-0005,8555,4.14831973296312,0.4515042393343939,3.6968154936287263
normal-basic-clean-test fixed-enroll,TFMap,8555-284447-0010_7729-102255-0005,7729,10.560624999843618,-0.6569499644730652,11.217574964316684
normal-basic-clean-test fixed-enroll,TFMap,2961-960-0014_7176-92135-0000,2961,11.366179724464814,-1.6307471863014247,12.99692691076624
normal-basic-clean-test fixed-enroll,TFMap,2961-960-0014_7176-92135-0000,7176,13.062228505674296,1.6857944979957518,11.376434007678544
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0040_8224-274381-0007,1320,-0.7150167033515595,-3.6496443059456896,2.93462760259413
normal-basic-clean-test fixed-enroll,TFMap,1320-122617-0040_8224-274381-0007,8224,6.81862861011451,3.6809032809635402,3.13772532915097
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0003_2300-131720-0011,8230,4.794340218767212,-0.31487902888323893,5.109219247650452
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0003_2300-131720-0011,2300,-2.279414272811449,0.3667524893829818,-2.6461667621944307
normal-basic-clean-test fixed-enroll,TFMap,260-123440-0003_2961-960-0009,260,13.299958821169769,-2.332829679033306,15.632788500203075
normal-basic-clean-test fixed-enroll,TFMap,260-123440-0003_2961-960-0009,2961,16.120200385984703,2.2644801428233476,13.855720243161354
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0009_672-122797-0032,4970,13.233369703979012,1.3388971384814328,11.89447256549758
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0009_672-122797-0032,672,11.519821277348026,-1.2312244519714424,12.751045729319468
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0030_672-122797-0036,3575,10.20169633602439,4.231139396200624,5.970556939823767
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0030_672-122797-0036,672,6.410078982288924,-4.288576443789856,10.69865542607878
normal-basic-clean-test fixed-enroll,TFMap,121-127105-0036_5683-32865-0005,121,4.109312284703471,-7.838788154371919,11.94810043907539
normal-basic-clean-test fixed-enroll,TFMap,121-127105-0036_5683-32865-0005,5683,-4.288918093604064,7.762760855569368,-12.051678949173432
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0051_1284-1181-0006,3575,6.8432213227484855,1.1322822050558372,5.710939117692648
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0051_1284-1181-0006,1284,3.346236833799713,-1.288595066084452,4.6348318998841656
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0023_6829-68769-0002,4446,9.470136551965872,2.1714386328257507,7.298697919140121
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0023_6829-68769-0002,6829,9.875632645203714,-2.0724332457531363,11.948065890956851
normal-basic-clean-test fixed-enroll,TFMap,4992-41806-0009_3570-5696-0001,4992,8.082863779178403,1.0353333718850173,7.047530407293386
normal-basic-clean-test fixed-enroll,TFMap,4992-41806-0009_3570-5696-0001,3570,7.1926793736570165,-1.4046567789960211,8.597336152653037
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0033_1284-1180-0008,8455,9.441290862609147,-0.12094694622047394,9.562237808829622
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0033_1284-1180-0008,1284,9.477336174115072,0.08082834010760369,9.396507834007469
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0015_1221-135767-0002,8230,14.221201466290957,0.251031169808104,13.970170296482852
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0015_1221-135767-0002,1221,13.703011735337288,-0.11574925314615744,13.818760988483445
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0035_6930-75918-0020,2830,10.188366969426188,-3.2771735501593655,13.465540519585552
normal-basic-clean-test fixed-enroll,TFMap,2830-3980-0035_6930-75918-0020,6930,11.595219605932972,3.229819633543322,8.36539997238965
normal-basic-clean-test fixed-enroll,TFMap,7021-79740-0013_7127-75946-0006,7021,4.6212108024630805,-2.25300201626598,6.8742128187290605
normal-basic-clean-test fixed-enroll,TFMap,7021-79740-0013_7127-75946-0006,7127,9.29911548288672,2.3093892458093808,6.989726237077338
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0018_1320-122617-0018,2094,11.377980819486556,-0.3554935819879116,11.733474401474467
normal-basic-clean-test fixed-enroll,TFMap,2094-142345-0018_1320-122617-0018,1320,12.766154017615964,0.44778879903307095,12.318365218582892
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0024_7176-92135-0036,4446,12.179565563150426,-0.6587642023203959,12.838329765470823
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0024_7176-92135-0036,7176,13.165651046187882,0.7177920757873943,12.447858970400489
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0018_1284-1181-0008,8230,10.812889096330776,-4.308816534820304,15.12170563115108
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0018_1284-1181-0008,1284,15.203925437193766,4.095648116392096,11.108277320801669
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0000_5683-32879-0009,7127,11.936179229967998,3.7614919007383385,8.17468732922966
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0000_5683-32879-0009,5683,7.452630611061807,-4.021068660147178,11.473699271208986
normal-basic-clean-test fixed-enroll,TFMap,908-157963-0009_61-70968-0013,908,0.8872583625573083,0.08012183424298748,0.8071365283143208
normal-basic-clean-test fixed-enroll,TFMap,908-157963-0009_61-70968-0013,61,2.577088991017461,0.07817749725593447,2.4989114937615264
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0026_1580-141084-0009,1284,10.492619901695704,-0.10622362900447,10.598843530700174
normal-basic-clean-test fixed-enroll,TFMap,1284-1180-0026_1580-141084-0009,1580,10.575218972839467,0.13087906947143155,10.444339903368036
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0040_237-126133-0002,7127,13.971711526810264,4.827096989877716,9.144614536932547
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0040_237-126133-0002,237,8.738764201058087,-4.8311607494490225,13.56992495050711
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0015_672-122797-0071,4446,12.009117628010902,1.483228250262874,10.525889377748028
normal-basic-clean-test fixed-enroll,TFMap,4446-2273-0015_672-122797-0071,672,11.291490583120694,-1.4509630260912294,12.742453609211925
normal-basic-clean-test fixed-enroll,TFMap,1580-141084-0002_4992-41797-0004,1580,6.272767088988412,-0.8903932564959828,7.163160345484395
normal-basic-clean-test fixed-enroll,TFMap,1580-141084-0002_4992-41797-0004,4992,5.974366620459373,1.0315740962108957,4.9427925242484765
normal-basic-clean-test fixed-enroll,TFMap,61-70968-0053_5683-32865-0008,61,13.761827550051036,5.597703971367752,8.164123578683284
normal-basic-clean-test fixed-enroll,TFMap,61-70968-0053_5683-32865-0008,5683,7.833964274755325,-5.557664844758776,13.3916291195141
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0001_8555-284447-0005,8230,15.39352143412003,1.2958383788862347,14.097683055233796
normal-basic-clean-test fixed-enroll,TFMap,8230-279154-0001_8555-284447-0005,8555,-26.530132183150226,-1.308584642938716,-25.22154754021151
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0018_5142-36377-0002,7127,8.68560080521761,0.7435352484480527,7.942065556769558
normal-basic-clean-test fixed-enroll,TFMap,7127-75947-0018_5142-36377-0002,5142,9.091509982027109,-0.7094098195341672,9.800919801561276
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0000_4446-2273-0002,4970,9.105373726448496,-2.185896596985401,11.291270323433897
normal-basic-clean-test fixed-enroll,TFMap,4970-29093-0000_4446-2273-0002,4446,-2.882502562048313,2.1614010715414893,-5.043903633589802
normal-basic-clean-test fixed-enroll,TFMap,672-122797-0006_5683-32865-0017,672,-1.714147616526884,-1.9427930461270801,0.22864542960019607
normal-basic-clean-test fixed-enroll,TFMap,672-122797-0006_5683-32865-0017,5683,4.032484421001934,1.951029477268894,2.08145494373304
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0053_1580-141084-0041,8455,12.49950323262433,3.0616277218048733,9.437875510819456
normal-basic-clean-test fixed-enroll,TFMap,8455-210777-0053_1580-141084-0041,1580,9.293244922920357,-2.990036576650578,12.283281499570935
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0022_908-31957-0001,7176,12.948269758271657,4.991132336007672,7.957137422263985
normal-basic-clean-test fixed-enroll,TFMap,7176-88083-0022_908-31957-0001,908,7.26973390941171,-4.869680955772781,12.139414865184492
normal-basic-clean-test fixed-enroll,TFMap,672-122797-0072_237-134493-0011,672,17.373662760697933,4.179730153674315,13.193932607023617
normal-basic-clean-test fixed-enroll,TFMap,672-122797-0072_237-134493-0011,237,12.919793376129311,-4.187878495794518,17.107671871923827
normal-basic-clean-test fixed-enroll,TFMap,4970-29095-0031_237-134493-0003,4970,9.011465755503307,1.8958221625640526,7.1156435929392545
normal-basic-clean-test fixed-enroll,TFMap,4970-29095-0031_237-134493-0003,237,-8.88700130891236,-1.8796804197551538,-7.0073208891572065
normal-basic-clean-test fixed-enroll,TFMap,908-31957-0005_2830-3979-0012,908,-14.404323296560468,2.5710566062300226,-16.97537990279049
normal-basic-clean-test fixed-enroll,TFMap,908-31957-0005_2830-3979-0012,2830,8.068002037555704,-2.543652532288445,10.611654569844148
normal-basic-clean-test fixed-enroll,TFMap,4446-2275-0002_8455-210777-0045,4446,10.874608342117972,-4.278725856533403,15.153334198651375
normal-basic-clean-test fixed-enroll,TFMap,4446-2275-0002_8455-210777-0045,8455,15.439819208203645,4.312892869773315,11.12692633843033
normal-basic-clean-test fixed-enroll,TFMap,6829-68771-0013_8455-210777-0011,6829,7.755155980340726,-3.1762608473124643,10.931416827653191
normal-basic-clean-test fixed-enroll,TFMap,6829-68771-0013_8455-210777-0011,8455,11.816700009699115,3.1600304996077018,8.656669510091413
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0009_8555-284447-0023,3575,7.018765767350422,0.108491447821589,6.910274319528833
normal-basic-clean-test fixed-enroll,TFMap,3575-170457-0009_8555-284447-0023,8555,-11.328004612177068,0.12620969167513713,-11.454214303852206
normal-basic-clean-test fixed-enroll,TFMap,7127-75946-0020_672-122797-0054,7127,2.310707298893103,-0.8415538715834561,3.1522611704765593
