key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0031_61-70968-0026__T1__NORMAL__1089,1089,61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.42985333836941,20.147760231482
1089-134686-0031_61-70968-0026__T2__NORMAL__61,61,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.85978291622047,19.11827295929769
1089-134686-0032_4507-16021-0049__T1__NORMAL__1089,1089,4507,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.397014511198144,23.608018473899367
1089-134686-0032_4507-16021-0049__T2__NORMAL__4507,4507,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4064890455381,19.46216403487376
1089-134686-0032_6829-68771-0030__T1__NORMAL__1089,1089,6829,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.031747212764415,21.935562445022512
1089-134686-0032_6829-68771-0030__T2__NORMAL__6829,6829,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.772850545291966,25.90810002580494
1089-134686-0033_1320-122612-0001__T1__NORMAL__1089,1089,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.637564187706495,23.797554278233747
1089-134686-0033_1320-122612-0001__T2__NORMAL__1320,1320,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.72407901016322,19.86937831093473
1089-134686-0034_5639-40744-0005__T1__NORMAL__1089,1089,5639,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,57.20718855341985,24.28772108973134
1089-134686-0034_5639-40744-0005__T2__NORMAL__5639,5639,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79572440159235,18.58632718590556
1089-134686-0034_8455-210777-0067__T1__NORMAL__1089,1089,8455,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17757583282537,19.74266548999244
1089-134686-0034_8455-210777-0067__T2__NORMAL__8455,8455,1089,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,60.535698554600735,19.16114743193507
1089-134686-0034_8463-294828-0036__T1__NORMAL__1089,1089,8463,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,58.36545305030662,25.270528937933967
1089-134686-0034_8463-294828-0036__T2__NORMAL__8463,8463,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1639502406568,21.662981523649588
1089-134686-0035_2300-131720-0025__T1__NORMAL__1089,1089,2300,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,50.1933209390211,17.64679208231036
1089-134686-0035_2300-131720-0025__T2__NORMAL__2300,2300,1089,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,56.45876972757408,21.206660521125496
1089-134686-0035_5683-32866-0010__T1__NORMAL__1089,1089,5683,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.287063048726885,27.02344986354435
1089-134686-0035_5683-32866-0010__T2__NORMAL__5683,5683,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33062987152444,19.28315295161332
1089-134686-0036_6930-75918-0008__T1__NORMAL__1089,1089,6930,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.052873820645196,10.831574131554907
1089-134686-0036_6930-75918-0008__T2__NORMAL__6930,6930,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20537977627637,12.314599107860468
1089-134686-0037_2094-142345-0001__T1__NORMAL__1089,1089,2094,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.14133786171931,9.251720104867706
1089-134686-0037_2094-142345-0001__T2__NORMAL__2094,2094,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46506479036405,9.942269408999255
1089-134686-0037_4446-2271-0000__T1__NORMAL__1089,1089,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.48435651273189,17.183166831612233
1089-134686-0037_4446-2271-0000__T2__NORMAL__4446,4446,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64294795544563,21.105954642844303
1089-134691-0001_1320-122617-0013__T1__NORMAL__1089,1089,1320,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.592653727738735,22.939472616460645
1089-134691-0001_1320-122617-0013__T2__NORMAL__1320,1320,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29618976477296,19.10644346982574
1089-134691-0002_4507-16021-0036__T1__NORMAL__1089,1089,4507,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.14826841063143,19.882980291253904
1089-134691-0002_4507-16021-0036__T2__NORMAL__4507,4507,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.64048312455506,21.375128635346567
1089-134691-0002_8455-210777-0005__T1__NORMAL__1089,1089,8455,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,46.6765431369747,18.827535225971303
1089-134691-0002_8455-210777-0005__T2__NORMAL__8455,8455,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.944292659580526,22.12337234747044
