key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0024_7176-92135-0042__T2__7176-7176-92135-0042__HSIMV2__61-61-70970-0009__SIR0,7176,1089,5,1.0,1.0,1.0,1.0,1.0,-45.1274316147561,-26.454681306042904
1089-134686-0025_7127-75947-0035__T1__1089-1089-134686-0025__HSIMV2__8230-8230-279154-0031__SIR0,1089,7127,12,0.0,0.0,0.0,0.0,0.0,44.98973102587099,14.927221987742854
1089-134686-0025_7127-75947-0035__T2__7127-7127-75947-0035__HSIMV2__8455-8455-210777-0025__SIR0,7127,1089,6,0.0,0.0,0.0,0.0,0.0,51.533060773195125,16.33532174967145
1089-134686-0026_8224-274384-0010__T1__1089-1089-134686-0026__HSIMV2__8230-8230-279154-0008__SIR0,1089,8224,6,0.0,0.0,0.0,0.0,0.0,53.42487869905374,17.42685488500155
1089-134686-0026_8224-274384-0010__T2__8224-8224-274384-0010__HSIMV2__8455-8455-210777-0024__SIR0,8224,1089,14,0.0,0.0,0.0,0.0,0.0,59.395778805052146,18.167628741587382
1089-134686-0028_6829-68771-0025__T1__1089-1089-134686-0028__HSIMV2__8230-8230-279154-0016__SIR0,1089,6829,14,0.0,0.0,0.0,0.0,0.0,49.12168623509563,16.292880814680252
1089-134686-0028_6829-68771-0025__T2__6829-6829-68771-0025__HSIMV2__4970-4970-29093-0010__SIR0,6829,1089,14,0.0,0.0,0.0,0.0,0.0,57.77960001236545,17.303549473926076
1089-134686-0028_8224-274384-0005__T1__1089-1089-134686-0028__HSIMV2__8230-8230-279154-0016__SIR0,1089,8224,14,0.0,0.0,0.0,0.0,0.0,49.122534593237276,16.29046899202351
1089-134686-0028_8224-274384-0005__T2__8224-8224-274384-0005__HSIMV2__8455-8455-210777-0004__SIR0,8224,1089,14,0.0,0.0,0.0,0.0,0.0,52.59075586838501,16.678305470811875
1089-134686-0029_121-127105-0007__T1__1089-1089-134686-0029__HSIMV2__8230-8230-279154-0004__SIR0,1089,121,8,0.0,0.0,0.0,0.0,0.0,62.53496034780132,18.230546496220832
1089-134686-0029_121-127105-0007__T2__121-121-127105-0007__HSIMV2__237-237-134500-0016__SIR0,121,1089,5,1.0,1.0,1.0,1.0,1.0,-46.10238910056004,-26.071251450649296
1089-134686-0031_1320-122612-0008__T1__1089-1089-134686-0031__HSIMV2__8230-8230-279154-0018__SIR0,1089,1320,12,0.0,0.0,0.0,0.0,0.0,50.756473442897224,16.03264813438623
1089-134686-0031_1320-122612-0008__T2__1320-1320-122612-0008__HSIMV2__5105-5105-28241-0018__SIR0,1320,1089,14,0.0,0.0,0.0,0.0,0.0,63.9041726629511,21.031703520674927
1089-134686-0031_61-70968-0026__T1__1089-1089-134686-0031__HSIMV2__8230-8230-279154-0015__SIR0,1089,61,12,0.0,0.0,0.0,0.0,0.0,57.49492402796034,17.029423049939478
1089-134686-0031_61-70968-0026__T2__61-61-70968-0026__HSIMV2__8230-8230-279154-0021__SIR0,61,1089,8,0.0,0.0,0.0,0.0,0.0,49.46528857155762,16.151483270009617
1089-134686-0032_4507-16021-0049__T1__1089-1089-134686-0032__HSIMV2__8230-8230-279154-0003__SIR0,1089,4507,5,0.0,0.0,0.0,0.0,0.0,53.81339577234593,16.331307650663256
1089-134686-0032_4507-16021-0049__T2__4507-4507-16021-0049__HSIMV2__3729-3729-6852-0009__SIR0,4507,1089,10,0.0,0.0,0.0,0.0,0.0,58.37147528142519,19.82910420294271
1089-134686-0032_6829-68771-0030__T1__1089-1089-134686-0032__HSIMV2__8230-8230-279154-0024__SIR0,1089,6829,7,0.0,0.0,0.0,0.0,0.0,50.34440733469124,17.631081554060838
1089-134686-0032_6829-68771-0030__T2__6829-6829-68771-0030__HSIMV2__4446-4446-2273-0025__SIR0,6829,1089,8,0.0,0.0,0.0,0.0,0.0,55.55301898864023,17.79280929079582
1089-134686-0033_1320-122612-0001__T1__1089-1089-134686-0033__HSIMV2__8230-8230-279154-0036__SIR0,1089,1320,5,0.0,0.0,0.0,0.0,0.0,44.89462661591232,16.520894283832213
1089-134686-0033_1320-122612-0001__T2__1320-1320-122612-0001__HSIMV2__5105-5105-28240-0017__SIR0,1320,1089,10,0.1,0.0,0.0,0.0,0.0,50.445390782195986,16.609912039648147
1089-134686-0034_5639-40744-0005__T1__1089-1089-134686-0034__HSIMV2__8230-8230-279154-0024__SIR0,1089,5639,10,0.0,0.0,0.0,0.0,0.0,56.62938990714961,17.050441942442465
1089-134686-0034_5639-40744-0005__T2__5639-5639-40744-0005__HSIMV2__1089-1089-134686-0013__SIR0,5639,1089,9,0.0,0.0,0.0,0.0,0.0,59.053963550309305,16.892173080607023
1089-134686-0034_8455-210777-0067__T1__1089-1089-134686-0034__HSIMV2__8230-8230-279154-0001__SIR0,1089,8455,10,0.0,0.0,0.0,0.0,0.0,58.91397360586317,18.454796273121566
1089-134686-0034_8455-210777-0067__T2__8455-8455-210777-0067__HSIMV2__1320-1320-122617-0005__SIR0,8455,1089,6,0.0,0.0,0.0,0.0,0.0,52.57135388983087,17.447830046828116
1089-134686-0034_8463-294828-0036__T1__1089-1089-134686-0034__HSIMV2__8230-8230-279154-0014__SIR0,1089,8463,10,0.0,0.0,0.0,0.0,0.0,54.628047894845636,17.566427170709442
1089-134686-0034_8463-294828-0036__T2__8463-8463-294828-0036__HSIMV2__4992-4992-41806-0016__SIR0,8463,1089,12,0.0,0.0,0.0,0.0,0.0,62.111565031259175,19.24847160545361
1089-134686-0035_2300-131720-0025__T1__1089-1089-134686-0035__HSIMV2__8230-8230-279154-0039__SIR0,1089,2300,5,0.0,0.0,0.0,0.0,0.0,51.01761278968779,17.637131955940973
1089-134686-0035_2300-131720-0025__T2__2300-2300-131720-0025__HSIMV2__61-61-70970-0039__SIR0,2300,1089,12,0.0,0.0,0.0,0.0,0.0,33.26172702562139,8.881561168555155
1089-134686-0035_5683-32866-0010__T1__1089-1089-134686-0035__HSIMV2__8230-8230-279154-0024__SIR0,1089,5683,5,0.0,0.0,0.0,0.0,0.0,46.233222433237316,18.54111498596013
1089-134686-0035_5683-32866-0010__T2__5683-5683-32866-0010__HSIMV2__237-237-134500-0006__SIR0,5683,1089,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,40.573155284759544,17.593299488392553
1089-134686-0036_6930-75918-0008__T1__1089-1089-134686-0036__HSIMV2__8230-8230-279154-0034__SIR0,1089,6930,5,0.0,0.0,0.0,0.0,0.0,44.21905105555663,15.465694763550449
1089-134686-0036_6930-75918-0008__T2__6930-6930-75918-0008__HSIMV2__260-260-123440-0004__SIR0,6930,1089,8,0.0,0.0,0.0,0.0,0.0,51.19311148101484,15.652364567505217
1089-134686-0037_2094-142345-0001__T1__1089-1089-134686-0037__HSIMV2__8230-8230-279154-0000__SIR0,1089,2094,9,0.0,0.0,0.0,0.0,0.0,47.28017783678694,15.447502742043271
1089-134686-0037_2094-142345-0001__T2__2094-2094-142345-0001__HSIMV2__3729-3729-6852-0019__SIR0,2094,1089,5,0.0,0.0,0.0,0.0,0.0,46.47406087530766,14.22749737030827
1089-134686-0037_4446-2271-0000__T1__1089-1089-134686-0037__HSIMV2__8230-8230-279154-0014__SIR0,1089,4446,9,0.0,0.0,0.0,0.0,0.0,49.005134931148454,17.842789248359338
1089-134686-0037_4446-2271-0000__T2__4446-4446-2271-0000__HSIMV2__1284-1284-1181-0011__SIR0,4446,1089,5,1.0,1.0,1.0,1.0,1.0,-47.90011610911876,-27.758285313744302
1089-134691-0001_1320-122617-0013__T1__1089-1089-134691-0001__HSIMV2__8230-8230-279154-0003__SIR0,1089,1320,5,0.2,0.2,0.2,0.0,0.0,48.17008869843298,11.59727972889131
1089-134691-0001_1320-122617-0013__T2__1320-1320-122617-0013__HSIMV2__5105-5105-28241-0012__SIR0,1320,1089,12,0.0,0.0,0.0,0.0,0.0,54.67383938319055,18.33826269141469
1089-134691-0002_4507-16021-0036__T1__1089-1089-134691-0002__HSIMV2__8230-8230-279154-0013__SIR0,1089,4507,22,0.0,0.0,0.0,0.0,0.0,53.551266087792094,17.830057727098794
1089-134691-0002_4507-16021-0036__T2__4507-4507-16021-0036__HSIMV2__3729-3729-6852-0040__SIR0,4507,1089,9,0.0,0.0,0.0,0.0,0.0,65.92405940563754,19.676031996131627
1089-134691-0002_8455-210777-0005__T1__1089-1089-134691-0002__HSIMV2__8230-8230-279154-0018__SIR0,1089,8455,22,0.0,0.0,0.0,0.0,0.0,55.16459299448845,18.471354305918105
1089-134691-0002_8455-210777-0005__T2__8455-8455-210777-0005__HSIMV2__1320-1320-122612-0002__SIR0,8455,1089,10,0.0,0.0,0.0,0.0,0.0,43.613672221819016,8.99700964023971
1089-134691-0005_908-157963-0011__T1__1089-1089-134691-0005__HSIMV2__8230-8230-279154-0029__SIR0,1089,908,9,0.0,0.0,0.0,0.0,0.0,52.35192197898061,16.230309750403137
1089-134691-0005_908-157963-0011__T2__908-908-157963-0011__HSIMV2__7176-7176-88083-0016__SIR0,908,1089,6,1.0,1.0,1.0,1.0,1.0,-46.307606181030145,-29.57061320419657
1089-134691-0006_4446-2275-0012__T1__1089-1089-134691-0006__HSIMV2__8230-8230-279154-0007__SIR0,1089,4446,10,0.0,0.0,0.0,0.0,0.0,50.08320917899225,16.55562212277641
1089-134691-0006_4446-2275-0012__T2__4446-4446-2275-0012__HSIMV2__1284-1284-1180-0003__SIR0,4446,1089,8,0.0,0.0,0.0,0.0,0.0,52.314820012778775,19.580728745714467
1089-134691-0006_4446-2275-0026__T1__1089-1089-134691-0006__HSIMV2__8230-8230-279154-0014__SIR0,1089,4446,10,0.0,0.0,0.0,0.0,0.0,46.37037672382987,16.84914559075148
1089-134691-0006_4446-2275-0026__T2__4446-4446-2275-0026__HSIMV2__4992-4992-23283-0014__SIR0,4446,1089,8,0.0,0.0,0.0,0.0,0.0,54.52760416107614,17.169968475891054
1089-134691-0012_1320-122612-0015__T1__1089-1089-134691-0012__HSIMV2__8230-8230-279154-0003__SIR0,1089,1320,5,0.0,0.0,0.0,0.0,0.0,49.56243533387203,16.525879163571815
1089-134691-0012_1320-122612-0015__T2__1320-1320-122612-0015__HSIMV2__5105-5105-28233-0009__SIR0,1320,1089,11,0.0,0.0,0.0,0.0,0.0,51.014663630397585,16.911505852902398
1089-134691-0013_4992-23283-0007__T1__1089-1089-134691-0013__HSIMV2__8230-8230-279154-0021__SIR0,1089,4992,12,0.0,0.0,0.0,0.0,0.0,53.50243180892145,17.604356765036844
1089-134691-0013_4992-23283-0007__T2__4992-4992-23283-0007__HSIMV2__4446-4446-2271-0012__SIR0,4992,1089,6,0.0,0.0,0.0,0.0,0.0,52.574013603730634,16.258601509101904
1089-134691-0014_237-134500-0012__T1__1089-1089-134691-0014__HSIMV2__8230-8230-279154-0016__SIR0,1089,237,8,0.125,0.0,0.0,0.0,0.0,46.69739851382754,7.94016706738081
1089-134691-0014_237-134500-0012__T2__237-237-134500-0012__HSIMV2__5683-5683-32879-0011__SIR0,237,1089,17,0.0,0.058823529411764705,0.0,0.0,0.0,55.55229189754161,18.92903148149358
1089-134691-0014_2830-3980-0041__T1__1089-1089-134691-0014__HSIMV2__8230-8230-279154-0012__SIR0,1089,2830,6,0.16666666666666666,0.0,0.0,0.0,0.0,58.46233400730142,19.005522628518047
1089-134691-0014_2830-3980-0041__T2__2830-2830-3980-0041__HSIMV2__1188-1188-133604-0025__SIR0,2830,1089,8,0.0,0.0,0.0,0.0,0.0,53.5690945249138,18.1379913415627
1089-134691-0014_7127-75947-0023__T1__1089-1089-134691-0014__HSIMV2__8230-8230-279154-0008__SIR0,1089,7127,6,0.16666666666666666,0.0,0.0,0.0,0.0,49.43005778724523,18.970503545174964
1089-134691-0014_7127-75947-0023__T2__7127-7127-75947-0023__HSIMV2__8455-8455-210777-0002__SIR0,7127,1089,9,0.0,0.0,0.0,0.0,0.0,48.50099941039079,16.04230738547219
1089-134691-0015_3575-170457-0015__T1__1089-1089-134691-0015__HSIMV2__8230-8230-279154-0014__SIR0,1089,3575,4,0.0,0.0,0.0,0.0,0.0,57.964522165417875,16.333262666490818
1089-134691-0015_3575-170457-0015__T2__3575-3575-170457-0015__HSIMV2__237-237-134493-0000__SIR0,3575,1089,7,0.0,0.0,0.0,0.0,0.0,50.18415999348682,19.612801955405235
1089-134691-0015_5683-32879-0011__T1__1089-1089-134691-0015__HSIMV2__8230-8230-279154-0023__SIR0,1089,5683,4,0.0,0.0,0.0,0.0,0.0,47.76429093197428,17.23096820427861
1089-134691-0015_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV2__1221-1221-135767-0002__SIR0,5683,1089,17,0.0,0.0,0.0,0.0,0.0,47.2549442882597,16.31807153079321
1089-134691-0015_672-122797-0050__T1__1089-1089-134691-0015__HSIMV2__8230-8230-279154-0034__SIR0,1089,672,4,0.0,0.0,0.0,0.0,0.0,53.34793996675003,16.825297862475967
1089-134691-0015_672-122797-0050__T2__672-672-122797-0050__HSIMV2__260-260-123440-0017__SIR0,672,1089,5,0.0,0.0,0.0,0.0,0.0,56.9499379486158,19.415677599938817
1089-134691-0016_260-123286-0009__T1__1089-1089-134691-0016__HSIMV2__8230-8230-279154-0040__SIR0,1089,260,17,0.0,0.0,0.0,0.0,0.0,51.09049326981546,17.77284207489345
1089-134691-0016_260-123286-0009__T2__260-260-123286-0009__HSIMV2__6930-6930-81414-0004__SIR0,260,1089,10,0.0,0.0,0.0,0.0,0.0,49.679330322208116,16.40685316284346
1089-134691-0017_5142-36586-0004__T1__1089-1089-134691-0017__HSIMV2__8230-8230-279154-0040__SIR0,1089,5142,22,0.045454545454545456,0.0,0.0,0.0,0.0,50.15248247183957,16.61150495883515
1089-134691-0017_5142-36586-0004__T2__5142-5142-36586-0004__HSIMV2__4970-4970-29095-0016__SIR0,5142,1089,6,0.0,0.0,0.0,0.0,0.0,59.49411944637297,17.289222612157253
1089-134691-0018_4970-29095-0024__T1__1089-1089-134691-0018__HSIMV2__8230-8230-279154-0024__SIR0,1089,4970,5,0.0,0.0,0.0,0.0,0.0,72.76411907842774,20.168391748002744
1089-134691-0018_4970-29095-0024__T2__4970-4970-29095-0024__HSIMV2__8555-8555-284449-0020__SIR0,4970,1089,9,0.0,0.0,0.0,0.0,0.0,58.77434232382598,19.343488606748213
1089-134691-0019_2830-3980-0011__T1__1089-1089-134691-0019__HSIMV2__8230-8230-279154-0012__SIR0,1089,2830,5,0.0,0.0,0.0,0.0,0.0,46.269846091153525,16.873829140142252
1089-134691-0019_2830-3980-0011__T2__2830-2830-3980-0011__HSIMV2__1188-1188-133604-0014__SIR0,2830,1089,7,0.0,0.0,0.0,0.0,0.0,52.228553035402136,12.944158965614662
1089-134691-0019_672-122797-0023__T1__1089-1089-134691-0019__HSIMV2__8230-8230-279154-0036__SIR0,1089,672,5,0.2,0.0,0.0,0.0,0.0,33.70999877239809,9.61613265732301
