key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
4992-23283-0000_121-127105-0011__T2__SCV3FIX__VOICE-121_CONTENT-4992-4992-23283-0000,121,4992,,-16.0,10,0.8,1.0,0.8,-0.08426478769611455,-0.21755861800905718,-24.419125698730493,3,2.0,1.3333333333333333,0.0
5683-32879-0018_260-123288-0022__T1__SCV3FIX__VOICE-5683_CONTENT-260-260-123288-0022,5683,260,,-27.9,6,1.0,1.0,1.0,-0.2340234481068674,-0.3053563453985938,-39.61613776048387,1,3.0,3.0,0.0
121-121726-0010_260-123286-0031__T2__SCV3FIX__VOICE-260_CONTENT-121-121-121726-0010,260,121,,14.28,8,0.125,0.0,0.0,0.2062514991012756,-0.09438403186959698,44.800275756950114,0,0.0,0.0,-1.0
7127-75947-0019_8463-294825-0003__T2__SCV3FIX__VOICE-8463_CONTENT-7127-7127-75947-0019,8463,7127,,5.41,5,0.0,0.0,0.0,0.2787039182762171,0.17059594051584615,27.912803474769028,0,0.0,0.0,-1.0
3570-5696-0008_4446-2271-0005__T2__SCV3FIX__VOICE-4446_CONTENT-3570-3570-5696-0008,4446,3570,,7.32,5,0.4,0.0,0.0,0.05275500954718206,-0.037048696730644703,13.070170426558537,1,1.0,1.0,0.0
6829-68769-0015_3575-170457-0050__T2__SCV3FIX__VOICE-3575_CONTENT-6829-6829-68769-0015,3575,6829,,-1.08,11,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.006096468050706829,-0.20684257210656243,-0.9151443169950331,2,1.0,1.0,2.0
7127-75946-0027_6930-76324-0011__T1__SCV3FIX__VOICE-7127_CONTENT-6930-6930-76324-0011,7127,6930,,9.33,17,0.058823529411764705,0.0,0.0,0.16714281304550083,-0.12850814014578815,27.886365877519307,0,0.0,0.0,-1.0
3570-5695-0015_6829-68771-0036__T2__SCV3FIX__VOICE-6829_CONTENT-3570-3570-5695-0015,6829,3570,,-23.62,9,0.8888888888888888,1.0,0.8888888888888888,-0.1071305105698655,-0.25911111665772535,-41.18618677456498,2,3.0,2.0,0.0
7176-92135-0041_7127-75947-0037__T2__SCV3FIX__VOICE-7127_CONTENT-7176-7176-92135-0041,7127,7176,,-11.33,8,0.625,1.0,0.625,-0.0286989986047197,-0.16631292964188105,-19.428429304871802,2,1.5,1.25,0.0
61-70970-0040_7729-102255-0019__T1__SCV3FIX__VOICE-61_CONTENT-7729-7729-102255-0019,61,7729,,-16.92,7,0.8571428571428571,1.0,0.8571428571428571,-0.09603783958667744,-0.24431230889227806,-22.298142904926866,2,2.0,1.5,0.0
